maxmin_block_rank,local_eigen_rank,y2,expected_increment,n_scores,n_hours,conditional_eigenvalue_mean,conditional_eigenvalue_median,leverage_mean,index,order_key,cumsum_y2,expected,frac_index,scaled_cumsum,scaled_expected,band_lower,band_upper,scaled_band_lower,scaled_band_upper
816,3,1.119498,7.999998,8,8,8.565482,8.408667,0.000000,12777,12777,104468.485515,100719.590141,0.705008,0.731249,0.705008,99993.639464,101445.540818,0.699927,0.710090
816,4,0.234053,7.999993,8,8,5.988624,5.966155,0.000001,12778,12778,104468.719568,100727.590135,0.705064,0.731251,0.705064,100001.639458,101453.540812,0.699983,0.710146
816,5,0.689443,7.999925,8,8,5.444112,5.447908,0.000009,12779,12779,104469.409011,100735.590060,0.705120,0.731256,0.705120,100009.639383,101461.540737,0.700039,0.710202
816,6,4.046003,7.999989,8,8,4.747487,4.657166,0.000001,12780,12780,104473.455014,100743.590048,0.705176,0.731284,0.705176,100017.639371,101469.540725,0.700095,0.710258
816,7,0.717641,7.999997,8,8,4.270102,4.261256,0.000000,12781,12781,104474.172655,100751.590046,0.705232,0.731289,0.705232,100025.639369,101477.540723,0.700151,0.710314
816,8,1.303417,8.000000,8,8,4.066370,4.023357,0.000000,12782,12782,104475.476072,100759.590046,0.705288,0.731298,0.705288,100033.639369,101485.540723,0.700207,0.710370
816,9,1.604030,7.999995,8,8,3.812559,3.817475,0.000001,12783,12783,104477.080102,100767.590040,0.705344,0.731310,0.705344,100041.639363,101493.540717,0.700263,0.710426
816,10,1.949825,8.000000,8,8,3.493100,3.457467,0.000000,12784,12784,104479.029926,100775.590040,0.705400,0.731323,0.705400,100049.639363,101501.540717,0.700319,0.710482
816,11,1.555064,7.999997,8,8,3.459788,3.440205,0.000000,12785,12785,104480.584990,100783.590037,0.705456,0.731334,0.705456,100057.639360,101509.540714,0.700375,0.710538
816,12,0.929321,8.000000,8,8,3.422992,3.425946,0.000000,12786,12786,104481.514311,100791.590037,0.705512,0.731341,0.705512,100065.639360,101517.540714,0.700431,0.710594
816,13,0.682486,8.000000,8,8,3.253239,3.240067,0.000000,12787,12787,104482.196798,100799.590037,0.705568,0.731345,0.705568,100073.639360,101525.540714,0.700487,0.710650
816,14,3.119280,8.000000,8,8,3.085863,3.070677,0.000000,12788,12788,104485.316077,100807.590037,0.705624,0.731367,0.705624,100081.639360,101533.540714,0.700543,0.710706
816,15,0.409715,8.000000,8,8,3.012323,3.006860,0.000000,12789,12789,104485.725793,100815.590037,0.705680,0.731370,0.705680,100089.639360,101541.540714,0.700599,0.710762
816,16,0.748998,8.000000,8,8,2.844693,2.840230,0.000000,12790,12790,104486.474791,100823.590037,0.705736,0.731375,0.705736,100097.639360,101549.540714,0.700655,0.710818
817,1,3.094342,7.998958,8,8,20.491100,20.410601,0.000130,12791,12791,104489.569133,100831.588995,0.705792,0.731397,0.705792,100105.638318,101557.539672,0.700711,0.710874
817,2,16.204391,7.999989,8,8,9.140930,9.105380,0.000001,12792,12792,104505.773524,100839.588984,0.705848,0.731510,0.705848,100113.638307,101565.539661,0.700767,0.710930
817,3,13.031991,7.999996,8,8,8.338844,8.295347,0.000000,12793,12793,104518.805516,100847.588980,0.705904,0.731602,0.705904,100121.638303,101573.539657,0.700823,0.710986
817,4,21.686770,7.999992,8,8,5.937406,5.923215,0.000001,12794,12794,104540.492285,100855.588972,0.705960,0.731753,0.705960,100129.638295,101581.539649,0.700879,0.711042
817,5,9.777471,7.999987,8,8,5.262581,5.119374,0.000002,12795,12795,104550.269756,100863.588958,0.706016,0.731822,0.706016,100137.638281,101589.539635,0.700935,0.711098
817,6,10.116446,7.999990,8,8,4.726550,4.677933,0.000001,12796,12796,104560.386202,100871.588948,0.706072,0.731893,0.706072,100145.638271,101597.539625,0.700991,0.711154
817,7,9.878008,8.000000,8,8,4.286441,4.241203,0.000000,12797,12797,104570.264210,100879.588948,0.706128,0.731962,0.706128,100153.638271,101605.539625,0.701047,0.711210
