date,method,mode_fraction,observed_cumulative_energy,expected_cumulative_energy,null_q025,null_q975
2024-07-03,adapted,0.3776904407998052,0.3723358531536079,0.3776904407998052,0.3697296708673952,0.38357998554883976
2024-07-03,adapted,0.3796471250178453,0.37401164035882917,0.3796471250178453,0.37146353408608296,0.38556500320291376
2024-07-03,adapted,0.38160380923588544,0.3762932494688936,0.38160380923588544,0.3735043857175004,0.3873203907846624
2024-07-03,adapted,0.38356049345392557,0.37869063800184966,0.38356049345392557,0.37543226316088285,0.38880247983700916
2024-07-03,adapted,0.3855171776719657,0.3812126965389888,0.3855171776719657,0.377158136297983,0.3906570067613431
2024-07-03,adapted,0.3874738618900058,0.38269868447822447,0.3874738618900058,0.37875507039603207,0.39249531016859185
2024-07-03,adapted,0.3894305461080459,0.3840148060591927,0.3894305461080459,0.38057472895700634,0.3941986003164507
2024-07-03,adapted,0.391387230326086,0.3856750622445693,0.391387230326086,0.38249859350065046,0.39598160196125226
2024-07-03,adapted,0.39334391454412615,0.386919371943486,0.39334391454412615,0.3841698806028378,0.39794749637208765
2024-07-03,adapted,0.3953005987621663,0.38818037367610864,0.3953005987621663,0.38610716134857803,0.39965100558162914
2024-07-03,adapted,0.3972572829802064,0.38949993559445123,0.3972572829802064,0.3880652867770992,0.40153317807127303
2024-07-03,adapted,0.39921396719824653,0.3908363649467173,0.39921396719824653,0.38973415790414423,0.4034960031861964
2024-07-03,adapted,0.4011790492026302,0.3923942859410258,0.4011790492026302,0.39183400828227904,0.4054908886605967
2024-07-03,adapted,0.40313573342067033,0.393545785211799,0.40313573342067033,0.3936394621741091,0.40726483981696704
2024-07-03,adapted,0.40509241763871046,0.39758753858415097,0.40509241763871046,0.39546723107622006,0.40916104248056673
2024-07-03,adapted,0.4070491018567506,0.40006909023127624,0.4070491018567506,0.39760524199185654,0.4110029849371347
2024-07-03,adapted,0.4090057860747907,0.4020945086813524,0.4090057860747907,0.3994431791916184,0.41284824512809415
2024-07-03,adapted,0.4109624702928308,0.40362836526926754,0.4109624702928308,0.4013967948755632,0.41497288276671157
2024-07-03,adapted,0.4129191545108709,0.4062336827779557,0.4129191545108709,0.40316051176710255,0.41705812875296105
2024-07-03,adapted,0.41487583872891104,0.40927976543817385,0.41487583872891104,0.4049012802601416,0.41873947083443874
2024-07-03,adapted,0.41683252294695117,0.4114504734222748,0.41683252294695117,0.406785582301859,0.4205660767321666
2024-07-03,adapted,0.4187892071649913,0.41408542667850945,0.4187892071649913,0.4087871945836304,0.42270003110450605
2024-07-03,adapted,0.4207458913830314,0.41578316520433295,0.4207458913830314,0.4109750981648665,0.4250644685970924
2024-07-03,adapted,0.42270257560107155,0.4171501238531548,0.42270257560107155,0.4131114910932729,0.4272877409327282
2024-07-03,adapted,0.4246592598191117,0.4190830988436869,0.4246592598191117,0.4147014546110803,0.4291002417216879
2024-07-03,adapted,0.4266159440371518,0.42070114880130455,0.4266159440371518,0.41627496747119463,0.43131434143884784
2024-07-03,adapted,0.42857262825519193,0.42229892459938256,0.42857262825519193,0.4179127110615966,0.4334694197012958
2024-07-03,adapted,0.43052931247323206,0.42376259097898406,0.43052931247323206,0.4195599438789364,0.435382475024413
2024-07-03,adapted,0.4324859966912722,0.42488754662093037,0.4324859966912722,0.42124337209637597,0.437105274328458
2024-07-03,adapted,0.4344426809093123,0.42604252703790657,0.4344426809093123,0.42321702765418545,0.43944147388205457
2024-07-03,adapted,0.43639936512735245,0.4270618764578251,0.43639936512735245,0.4249539734657829,0.44119989348303057
2024-07-03,adapted,0.4383560493453926,0.42854111214782536,0.4383560493453926,0.42687961365983956,0.4432534582962082
2024-07-03,adapted,0.4403127335634327,0.43004370097090094,0.4403127335634327,0.42856362117192304,0.4452634258443662
2024-07-03,adapted,0.44226941778147283,0.4313373075857348,0.44226941778147283,0.43047090619787015,0.4473089742152813
2024-07-03,adapted,0.4442261019995129,0.4337965136870212,0.4442261019995129,0.4325580898030062,0.4494497976469719
2024-07-03,adapted,0.44618278621755303,0.435454968457936,0.44618278621755303,0.43454466874885583,0.45139606020490985
2024-07-03,adapted,0.44813947043559316,0.43699725481792334,0.44813947043559316,0.43654900108279493,0.4532850090057881
2024-07-03,adapted,0.4500961546536333,0.4386358766712382,0.4500961546536333,0.4386641813237273,0.45510148116412796
2024-07-03,adapted,0.4520528388716734,0.4416913569555854,0.4520528388716734,0.44085549364127474,0.4577191777732601
2024-07-03,adapted,0.45400952308971354,0.44393357725086136,0.45400952308971354,0.4428373751226091,0.45998389330959544
2024-07-03,adapted,0.45596620730775367,0.4459874241385059,0.45596620730775367,0.44511672267119057,0.4618187226416784
2024-07-03,adapted,0.4579228915257938,0.4484755170519395,0.4579228915257938,0.4472145330830551,0.4640215727284213
2024-07-03,adapted,0.4598795757438339,0.45024057536125467,0.4598795757438339,0.4494289889802596,0.4661733343706177
2024-07-03,adapted,0.46183625996187405,0.45176636648791524,0.46183625996187405,0.4513517045962705,0.46809019654962697
2024-07-03,adapted,0.4637929441799142,0.45309501117342355,0.4637929441799142,0.45346086038337396,0.46991272088458236
2024-07-03,adapted,0.4657496283979543,0.4545430095126057,0.4657496283979543,0.4552874501482313,0.4716108076767314
2024-07-03,adapted,0.4677147104023379,0.4559546681216672,0.4677147104023379,0.4567653587378854,0.4732413934948259
2024-07-03,adapted,0.46967139462037805,0.45715038425954047,0.46967139462037805,0.458738463043357,0.475398801143601
2024-07-03,adapted,0.4716280788384182,0.458082983026207,0.4716280788384182,0.46072056644377796,0.477260426144271
2024-07-03,adapted,0.4735847630564583,0.459458101397388,0.4735847630564583,0.4627325383381761,0.47923973574845014
2024-07-03,adapted,0.47554144727449843,0.4607335279391148,0.47554144727449843,0.4644241775860346,0.4812651596250496
2024-07-03,adapted,0.47749813149253856,0.4621676753328459,0.47749813149253856,0.4665130581459748,0.483341673743488
