true_smooth,fit_smooth,rep,resolution_stride,resolution_label,fit_type,n,loss_per_obs,success,n_iter,fit_s,est_sigmasq,est_range,est_nugget,true_sigmasq,true_range,true_nugget
0.5000,1.5000,2,2,x2,full_nugget_free,128,2.2179,True,9,0.0786,9.0197,0.0468,2.7966,12.0000,0.0800,2.0000
0.5000,1.5000,2,2,x2,full_nugget0,128,2.3533,True,10,0.1190,11.4219,0.0107,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,2,2,x2,sigma_only_nugget_free,128,2.2661,True,4,0.0277,23.5706,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,2,2,x2,range_only_nugget_free,128,2.2342,True,5,0.0290,12.0000,0.0406,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,2,2,x2,nugget_only,128,2.2271,True,5,0.0329,12.0000,0.0800,3.2577,12.0000,0.0800,2.0000
0.5000,1.5000,2,2,x2,sigma_only_nugget0,128,6.0933,True,1,0.0102,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,2,2,x2,range_only_nugget0,128,2.3536,True,6,0.0370,12.0000,0.0109,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,2,1,x1,full_nugget_free,256,2.1156,True,11,0.3553,9.7278,0.0354,2.4840,12.0000,0.0800,2.0000
0.5000,1.5000,2,1,x1,full_nugget0,256,2.3388,True,13,0.3637,11.6043,0.0056,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,2,1,x1,sigma_only_nugget_free,256,2.1565,True,3,0.0644,43.5348,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,2,1,x1,range_only_nugget_free,256,2.1239,True,4,0.0746,12.0000,0.0331,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,2,1,x1,nugget_only,256,2.1462,True,6,0.0915,12.0000,0.0800,3.0497,12.0000,0.0800,2.0000
0.5000,1.5000,2,1,x1,sigma_only_nugget0,256,37.4373,True,1,0.0183,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,2,1,x1,range_only_nugget0,256,2.3390,True,6,0.1187,12.0000,0.0056,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,8,x8,full_nugget_free,32,2.3685,True,10,0.0134,8.7222,0.1125,3.3418,12.0000,0.0800,2.0000
0.5000,1.5000,3,8,x8,full_nugget0,32,2.4422,True,15,0.0194,10.6876,0.0335,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,8,x8,sigma_only_nugget_free,32,2.3944,True,3,0.0021,9.3607,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,8,x8,range_only_nugget_free,32,2.3986,True,3,0.0014,12.0000,0.0864,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,8,x8,nugget_only,32,2.3882,True,3,0.0015,12.0000,0.0800,2.7512,12.0000,0.0800,2.0000
0.5000,1.5000,3,8,x8,sigma_only_nugget0,32,2.6609,True,7,0.0024,51.3231,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,8,x8,range_only_nugget0,32,2.4443,True,3,0.0037,12.0000,0.0352,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,4,x4,full_nugget_free,64,2.2840,True,9,0.0181,10.5128,0.0807,2.9318,12.0000,0.0800,2.0000
0.5000,1.5000,3,4,x4,full_nugget0,64,2.3693,True,12,0.0324,12.0603,0.0219,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,4,x4,sigma_only_nugget_free,64,2.3053,True,4,0.0059,13.4216,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,4,x4,range_only_nugget_free,64,2.2961,True,5,0.0126,12.0000,0.0555,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,4,x4,nugget_only,64,2.2848,True,5,0.0107,12.0000,0.0800,2.8659,12.0000,0.0800,2.0000
0.5000,1.5000,3,4,x4,sigma_only_nugget0,64,2.7226,True,1,0.0018,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,4,x4,range_only_nugget0,64,2.3693,True,6,0.0147,12.0000,0.0219,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,2,x2,full_nugget_free,128,2.2038,True,10,0.1035,9.6397,0.0462,2.6183,12.0000,0.0800,2.0000
0.5000,1.5000,3,2,x2,full_nugget0,128,2.3420,True,11,0.0927,11.4118,0.0109,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,2,x2,sigma_only_nugget_free,128,2.2421,True,3,0.0217,22.9634,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,2,x2,range_only_nugget_free,128,2.2138,True,5,0.0333,12.0000,0.0413,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,2,x2,nugget_only,128,2.2149,True,5,0.0287,12.0000,0.0800,3.0810,12.0000,0.0800,2.0000
0.5000,1.5000,3,2,x2,sigma_only_nugget0,128,5.8505,True,1,0.0054,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,2,x2,range_only_nugget0,128,2.3424,True,6,0.0455,12.0000,0.0111,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,1,x1,full_nugget_free,256,2.1041,True,11,0.2989,10.2529,0.0381,2.4460,12.0000,0.0800,2.0000
0.5000,1.5000,3,1,x1,full_nugget0,256,2.2974,True,12,0.3721,11.6546,0.0060,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,1,x1,sigma_only_nugget_free,256,2.1376,True,3,0.0497,40.2082,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,1,x1,range_only_nugget_free,256,2.1116,True,4,0.0635,12.0000,0.0363,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,1,x1,nugget_only,256,2.1301,True,6,0.1084,12.0000,0.0800,2.9369,12.0000,0.0800,2.0000
0.5000,1.5000,3,1,x1,sigma_only_nugget0,256,31.9083,True,1,0.0168,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,3,1,x1,range_only_nugget0,256,2.2975,True,7,0.1445,12.0000,0.0060,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,8,x8,full_nugget_free,32,2.6396,True,16,0.0100,6.4595,0.0574,6.8531,12.0000,0.0800,2.0000
0.5000,1.5000,4,8,x8,full_nugget0,32,2.6537,True,14,0.0120,13.1813,0.0232,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,8,x8,sigma_only_nugget_free,32,2.8382,True,4,0.0032,30.2846,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,8,x8,range_only_nugget_free,32,2.6517,True,2,0.0047,12.0000,0.0275,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,8,x8,nugget_only,32,2.6582,True,4,0.0040,12.0000,0.0800,6.7478,12.0000,0.0800,2.0000
0.5000,1.5000,4,8,x8,sigma_only_nugget0,32,3.0136,True,7,0.0041,103.8949,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,8,x8,range_only_nugget0,32,2.6556,True,6,0.0047,12.0000,0.0225,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,4,x4,full_nugget_free,64,2.5041,True,11,0.0287,10.0635,0.0307,3.2579,12.0000,0.0800,2.0000
0.5000,1.5000,4,4,x4,full_nugget0,64,2.5184,True,12,0.0430,13.0315,0.0176,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,4,x4,sigma_only_nugget_free,64,2.6584,True,4,0.0101,48.8542,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,4,x4,range_only_nugget_free,64,2.5079,True,4,0.0084,12.0000,0.0248,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,4,x4,nugget_only,64,2.5340,True,5,0.0139,12.0000,0.0800,5.5250,12.0000,0.0800,2.0000
0.5000,1.5000,4,4,x4,sigma_only_nugget0,64,3.0670,True,1,0.0040,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,4,x4,range_only_nugget0,64,2.5195,True,6,0.0211,12.0000,0.0170,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,2,x2,full_nugget_free,128,2.2626,True,11,0.1123,11.4205,0.0225,1.6501,12.0000,0.0800,2.0000
0.5000,1.5000,4,2,x2,full_nugget0,128,2.2957,True,9,0.0984,12.3997,0.0126,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,2,x2,sigma_only_nugget_free,128,2.3611,True,4,0.0204,77.3753,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,2,x2,range_only_nugget_free,128,2.2646,True,4,0.0287,12.0000,0.0251,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,2,x2,nugget_only,128,2.3745,True,5,0.0273,12.0000,0.0800,4.1238,12.0000,0.0800,2.0000
0.5000,1.5000,4,2,x2,sigma_only_nugget0,128,4.8262,True,1,0.0126,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,2,x2,range_only_nugget0,128,2.2958,True,5,0.0422,12.0000,0.0124,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,1,x1,full_nugget_free,256,2.1587,True,11,0.2989,9.7572,0.0236,2.3440,12.0000,0.0800,2.0000
0.5000,1.5000,4,1,x1,full_nugget0,256,2.3249,True,12,0.4032,10.9850,0.0054,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,1,x1,sigma_only_nugget_free,256,2.2298,True,4,0.0624,112.3753,0.0800,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,1,x1,range_only_nugget_free,256,2.1637,True,6,0.0875,12.0000,0.0240,2.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,1,x1,nugget_only,256,2.2636,True,5,0.0791,12.0000,0.0800,3.7148,12.0000,0.0800,2.0000
0.5000,1.5000,4,1,x1,sigma_only_nugget0,256,36.6767,True,1,0.0207,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
0.5000,1.5000,4,1,x1,range_only_nugget0,256,2.3259,True,6,0.1604,12.0000,0.0056,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,8,x8,full_nugget_free,32,2.2436,True,25,0.0650,9.9135,0.1517,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,8,x8,full_nugget0,32,2.2436,True,7,0.0217,9.9135,0.1517,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,8,x8,sigma_only_nugget_free,32,2.3122,True,4,0.0063,6.2421,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,8,x8,range_only_nugget_free,32,2.2923,True,4,0.0036,12.0000,0.3698,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,8,x8,nugget_only,32,2.3002,True,17,0.0173,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,8,x8,sigma_only_nugget0,32,2.2594,True,4,0.0056,7.7795,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,8,x8,range_only_nugget0,32,2.2460,True,4,0.0042,12.0000,0.2040,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,4,x4,full_nugget_free,64,2.1253,True,9,0.0692,10.3907,0.2632,0.9209,12.0000,0.0800,2.0000
1.5000,0.3000,0,4,x4,full_nugget0,64,2.1359,True,7,0.0736,11.9053,0.1628,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,4,x4,sigma_only_nugget_free,64,2.1776,True,4,0.0211,5.3379,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,4,x4,range_only_nugget_free,64,2.1419,True,4,0.0185,12.0000,0.5751,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,4,x4,nugget_only,64,2.1731,True,16,0.0911,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,4,x4,sigma_only_nugget0,64,2.1456,True,4,0.0273,8.4490,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,4,x4,range_only_nugget0,64,2.1359,True,4,0.0198,12.0000,0.1649,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,2,x2,full_nugget_free,128,2.0637,True,10,0.2773,10.3419,0.3450,1.5123,12.0000,0.0800,2.0000
1.5000,0.3000,0,2,x2,full_nugget0,128,2.1017,True,9,0.2556,12.9446,0.1059,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,2,x2,sigma_only_nugget_free,128,2.0936,True,4,0.0789,4.9939,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,2,x2,range_only_nugget_free,128,2.0687,True,4,0.0444,12.0000,0.5925,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,2,x2,nugget_only,128,2.1026,True,4,0.2305,12.0000,0.0800,0.1759,12.0000,0.0800,2.0000
1.5000,0.3000,0,2,x2,sigma_only_nugget0,128,2.1025,True,4,0.0964,11.1284,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,2,x2,range_only_nugget0,128,2.1018,True,3,0.0753,12.0000,0.0937,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,1,x1,full_nugget_free,256,2.0094,True,12,1.1146,9.8253,0.4721,1.9118,12.0000,0.0800,2.0000
1.5000,0.3000,0,1,x1,full_nugget0,256,2.0877,True,9,0.9269,13.0179,0.0558,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,1,x1,sigma_only_nugget_free,256,2.0245,True,3,0.2627,4.3385,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,1,x1,range_only_nugget_free,256,2.0098,True,4,0.1456,12.0000,0.7006,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,1,x1,nugget_only,256,2.0556,True,4,0.3134,12.0000,0.0800,0.8831,12.0000,0.0800,2.0000
1.5000,0.3000,0,1,x1,sigma_only_nugget0,256,2.0884,True,5,0.3452,15.9668,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,0,1,x1,range_only_nugget0,256,2.0879,True,4,0.2896,12.0000,0.0488,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,8,x8,full_nugget_free,32,2.3682,True,25,0.0617,17.1251,0.2772,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,8,x8,full_nugget0,32,2.3682,True,7,0.0117,17.1251,0.2772,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,8,x8,sigma_only_nugget_free,32,2.4877,True,2,0.0032,10.1510,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,8,x8,range_only_nugget_free,32,2.4099,True,3,0.0030,12.0000,0.2634,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,8,x8,nugget_only,32,2.4369,True,17,0.0149,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,8,x8,sigma_only_nugget0,32,2.4353,True,4,0.0093,11.0605,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,8,x8,range_only_nugget0,32,2.3788,True,4,0.0051,12.0000,0.1727,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,4,x4,full_nugget_free,64,2.1906,True,15,0.1281,17.0557,0.2878,0.1885,12.0000,0.0800,2.0000
1.5000,0.3000,1,4,x4,full_nugget0,64,2.1909,True,8,0.0459,17.4965,0.2695,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,4,x4,sigma_only_nugget_free,64,2.2868,True,4,0.0313,7.9123,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,4,x4,range_only_nugget_free,64,2.2202,True,5,0.0165,12.0000,0.3548,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,4,x4,nugget_only,64,2.2365,True,16,0.0631,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,4,x4,sigma_only_nugget0,64,2.2284,True,2,0.0202,9.9718,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,4,x4,range_only_nugget0,64,2.1975,True,4,0.0190,12.0000,0.1542,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,2,x2,full_nugget_free,128,2.0272,True,10,0.2474,14.6735,0.4472,1.0178,12.0000,0.0800,2.0000
1.5000,0.3000,1,2,x2,full_nugget0,128,2.0505,True,10,0.2416,18.4477,0.2379,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,2,x2,sigma_only_nugget_free,128,2.1027,True,4,0.1103,6.0298,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,2,x2,range_only_nugget_free,128,2.0488,True,4,0.0393,12.0000,0.5236,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,2,x2,nugget_only,128,2.0716,True,11,0.2219,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,2,x2,sigma_only_nugget0,128,2.0664,True,3,0.0734,10.3519,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,2,x2,range_only_nugget0,128,2.0556,True,4,0.0779,12.0000,0.1219,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,1,x1,full_nugget_free,256,1.9158,True,12,1.0453,13.1274,0.4941,1.2093,12.0000,0.0800,2.0000
1.5000,0.3000,1,1,x1,full_nugget0,256,1.9593,True,11,0.9151,19.3443,0.1746,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,1,x1,sigma_only_nugget_free,256,1.9717,True,4,0.3101,4.8634,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,1,x1,range_only_nugget_free,256,1.9353,True,4,0.1381,12.0000,0.6966,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,1,x1,nugget_only,256,1.9638,True,2,0.1461,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,1,x1,sigma_only_nugget0,256,1.9635,True,4,0.3127,12.4367,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,1,1,x1,range_only_nugget0,256,1.9638,True,4,0.2738,12.0000,0.0820,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,8,x8,full_nugget_free,32,2.3848,True,22,0.0392,10.1401,0.0830,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,8,x8,full_nugget0,32,2.3848,True,8,0.0116,10.1428,0.0831,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,8,x8,sigma_only_nugget_free,32,2.4224,True,4,0.0065,8.1687,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,8,x8,range_only_nugget_free,32,2.4321,True,3,0.0082,12.0000,0.1397,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,8,x8,nugget_only,32,2.3927,True,17,0.0206,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,8,x8,sigma_only_nugget0,32,2.3848,True,1,0.0058,9.9981,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,8,x8,range_only_nugget0,32,2.3878,True,3,0.0085,12.0000,0.1055,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,4,x4,full_nugget_free,64,2.2355,True,23,0.2160,10.8800,0.0929,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,4,x4,full_nugget0,64,2.2355,True,8,0.0680,10.8810,0.0930,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,4,x4,sigma_only_nugget_free,64,2.2893,True,4,0.0189,7.8234,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,4,x4,range_only_nugget_free,64,2.2897,True,3,0.0132,12.0000,0.1733,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,4,x4,nugget_only,64,2.2428,True,16,0.0604,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,4,x4,sigma_only_nugget0,64,2.2360,True,2,0.0133,10.1239,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,4,x4,range_only_nugget0,64,2.2360,True,3,0.0201,12.0000,0.1080,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,2,x2,full_nugget_free,128,1.9906,True,24,0.8794,10.7711,0.1135,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,2,x2,full_nugget0,128,1.9906,True,5,0.1510,10.7676,0.1135,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,2,x2,sigma_only_nugget_free,128,2.0791,True,5,0.1202,6.1069,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,2,x2,range_only_nugget_free,128,2.0733,True,3,0.0469,12.0000,0.2846,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,2,x2,nugget_only,128,2.0122,True,10,0.2152,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,2,x2,sigma_only_nugget0,128,1.9923,True,4,0.1012,8.9267,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,2,x2,range_only_nugget0,128,1.9909,True,4,0.0763,12.0000,0.1351,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,1,x1,full_nugget_free,256,1.9271,True,9,1.2607,8.9369,0.1461,0.9121,12.0000,0.0800,2.0000
1.5000,0.3000,2,1,x1,full_nugget0,256,1.9545,True,11,1.1163,11.5742,0.0727,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,1,x1,sigma_only_nugget_free,256,1.9684,True,4,0.3005,4.9934,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,1,x1,range_only_nugget_free,256,1.9638,True,5,0.2576,12.0000,0.3992,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,1,x1,nugget_only,256,1.9547,True,2,0.1714,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,1,x1,sigma_only_nugget0,256,1.9546,True,4,0.5465,12.2164,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,2,1,x1,range_only_nugget0,256,1.9546,True,4,0.3242,12.0000,0.0771,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,8,x8,full_nugget_free,32,2.4518,True,23,0.0756,12.8489,0.1068,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,8,x8,full_nugget0,32,2.4518,True,8,0.0156,12.8489,0.1068,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,8,x8,sigma_only_nugget_free,32,2.4820,True,3,0.0065,9.3983,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,8,x8,range_only_nugget_free,32,2.4748,True,3,0.0036,12.0000,0.1516,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,8,x8,nugget_only,32,2.4551,True,16,0.0144,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,8,x8,sigma_only_nugget0,32,2.4547,True,4,0.0053,11.4971,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,8,x8,range_only_nugget0,32,2.4523,True,2,0.0032,12.0000,0.0972,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,4,x4,full_nugget_free,64,2.1813,True,18,0.2196,12.0353,0.1399,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,4,x4,full_nugget0,64,2.1813,True,6,0.0574,12.0332,0.1399,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,4,x4,sigma_only_nugget_free,64,2.2728,True,4,0.0259,7.8068,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,4,x4,range_only_nugget_free,64,2.2627,True,3,0.0271,12.0000,0.2035,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,4,x4,nugget_only,64,2.2045,True,16,0.0782,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,4,x4,sigma_only_nugget0,64,2.1883,True,3,0.0231,9.2026,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,4,x4,range_only_nugget0,64,2.1813,True,4,0.0248,12.0000,0.1393,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,2,x2,full_nugget_free,128,2.0650,True,11,0.3836,10.9055,0.1146,0.3342,12.0000,0.0800,2.0000
1.5000,0.3000,3,2,x2,full_nugget0,128,2.0671,True,7,0.2190,11.4443,0.0960,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,2,x2,sigma_only_nugget_free,128,2.1174,True,4,0.0847,6.4275,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,2,x2,range_only_nugget_free,128,2.1116,True,3,0.0672,12.0000,0.2684,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,2,x2,nugget_only,128,2.0725,True,11,0.2446,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,2,x2,sigma_only_nugget0,128,2.0675,True,3,0.0704,10.3745,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,2,x2,range_only_nugget0,128,2.0671,True,3,0.0681,12.0000,0.1037,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,1,x1,full_nugget_free,256,1.9839,True,9,1.5679,9.7369,0.1666,1.1575,12.0000,0.0800,2.0000
1.5000,0.3000,3,1,x1,full_nugget0,256,2.0132,True,11,1.3320,11.7078,0.0602,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,1,x1,sigma_only_nugget_free,256,2.0070,True,3,0.3362,5.2090,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,1,x1,range_only_nugget_free,256,2.0015,True,4,0.2090,12.0000,0.3898,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,1,x1,nugget_only,256,2.0006,True,6,0.5392,12.0000,0.0800,0.4740,12.0000,0.0800,2.0000
1.5000,0.3000,3,1,x1,sigma_only_nugget0,256,2.0137,True,5,0.3726,13.7497,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,3,1,x1,range_only_nugget0,256,2.0133,True,4,0.3804,12.0000,0.0627,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,8,x8,full_nugget_free,32,2.5223,True,25,0.0810,21.2428,0.2312,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,8,x8,full_nugget0,32,2.5223,True,9,0.0283,21.2443,0.2312,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,8,x8,sigma_only_nugget_free,32,2.6145,True,4,0.0111,13.6540,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,8,x8,range_only_nugget_free,32,2.5800,True,3,0.0062,12.0000,0.1562,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,8,x8,nugget_only,32,2.5820,True,17,0.0537,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,8,x8,sigma_only_nugget0,32,2.5721,True,5,0.0146,14.5420,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,8,x8,range_only_nugget0,32,2.5605,True,3,0.0052,12.0000,0.1199,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,4,x4,full_nugget_free,64,2.2061,True,25,0.4235,18.9706,0.2952,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,4,x4,full_nugget0,64,2.2061,True,8,0.0953,18.9704,0.2952,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,4,x4,sigma_only_nugget_free,64,2.3466,True,2,0.0178,9.9237,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,4,x4,range_only_nugget_free,64,2.3003,True,3,0.0304,12.0000,0.2025,2.0000,12.0000,0.0800,2.0000
