date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,true_smooth,fit_smooth,smooth,parameter,estimate,loss,n_grid,n_valid
20240703,1,y24m07day03_hm01:53,8,x8,nugget0,0.5000,0.3000,0.3000,sigmasq,11.1681,1.7020,300,292
20240703,1,y24m07day03_hm01:53,8,x8,nugget0,0.5000,0.3000,0.3000,range,0.1787,1.7020,300,292
20240703,1,y24m07day03_hm01:53,8,x8,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.7020,300,292
20240703,1,y24m07day03_hm01:53,4,x4,nugget0,0.5000,0.3000,0.3000,sigmasq,10.9892,1.5918,1160,1124
20240703,1,y24m07day03_hm01:53,4,x4,nugget0,0.5000,0.3000,0.3000,range,0.2374,1.5918,1160,1124
20240703,1,y24m07day03_hm01:53,4,x4,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.5918,1160,1124
20240703,1,y24m07day03_hm01:53,2,x2,nugget0,0.5000,0.3000,0.3000,sigmasq,11.1327,1.4147,4560,4393
20240703,1,y24m07day03_hm01:53,2,x2,nugget0,0.5000,0.3000,0.3000,range,0.2761,1.4147,4560,4393
20240703,1,y24m07day03_hm01:53,2,x2,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.4147,4560,4393
20240703,1,y24m07day03_hm01:53,1,x1,nugget0,0.5000,0.3000,0.3000,sigmasq,10.8058,1.1992,18126,17492
20240703,1,y24m07day03_hm01:53,1,x1,nugget0,0.5000,0.3000,0.3000,range,0.2941,1.1992,18126,17492
20240703,1,y24m07day03_hm01:53,1,x1,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.1992,18126,17492
20240703,2,y24m07day03_hm02:53,8,x8,nugget0,0.5000,0.3000,0.3000,sigmasq,8.9273,1.6018,300,269
20240703,2,y24m07day03_hm02:53,8,x8,nugget0,0.5000,0.3000,0.3000,range,0.2295,1.6018,300,269
20240703,2,y24m07day03_hm02:53,8,x8,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.6018,300,269
20240703,2,y24m07day03_hm02:53,4,x4,nugget0,0.5000,0.3000,0.3000,sigmasq,10.0361,1.5628,1160,1059
20240703,2,y24m07day03_hm02:53,4,x4,nugget0,0.5000,0.3000,0.3000,range,0.2272,1.5628,1160,1059
20240703,2,y24m07day03_hm02:53,4,x4,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.5628,1160,1059
20240703,2,y24m07day03_hm02:53,2,x2,nugget0,0.5000,0.3000,0.3000,sigmasq,10.0261,1.3696,4560,4138
20240703,2,y24m07day03_hm02:53,2,x2,nugget0,0.5000,0.3000,0.3000,range,0.2614,1.3696,4560,4138
20240703,2,y24m07day03_hm02:53,2,x2,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.3696,4560,4138
20240703,2,y24m07day03_hm02:53,1,x1,nugget0,0.5000,0.3000,0.3000,sigmasq,10.6006,1.2002,18126,16512
20240703,2,y24m07day03_hm02:53,1,x1,nugget0,0.5000,0.3000,0.3000,range,0.2868,1.2002,18126,16512
20240703,2,y24m07day03_hm02:53,1,x1,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.2002,18126,16512
20240703,3,y24m07day03_hm03:53,8,x8,nugget0,0.5000,0.3000,0.3000,sigmasq,10.3765,1.6500,300,277
20240703,3,y24m07day03_hm03:53,8,x8,nugget0,0.5000,0.3000,0.3000,range,0.2626,1.6500,300,277
20240703,3,y24m07day03_hm03:53,8,x8,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.6500,300,277
20240703,3,y24m07day03_hm03:53,4,x4,nugget0,0.5000,0.3000,0.3000,sigmasq,10.4502,1.5750,1160,1067
20240703,3,y24m07day03_hm03:53,4,x4,nugget0,0.5000,0.3000,0.3000,range,0.2343,1.5750,1160,1067
20240703,3,y24m07day03_hm03:53,4,x4,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.5750,1160,1067
20240703,3,y24m07day03_hm03:53,2,x2,nugget0,0.5000,0.3000,0.3000,sigmasq,9.9548,1.3907,4560,4166
20240703,3,y24m07day03_hm03:53,2,x2,nugget0,0.5000,0.3000,0.3000,range,0.2537,1.3907,4560,4166
20240703,3,y24m07day03_hm03:53,2,x2,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.3907,4560,4166
20240703,3,y24m07day03_hm03:53,1,x1,nugget0,0.5000,0.3000,0.3000,sigmasq,10.0027,1.1810,18126,16659
20240703,3,y24m07day03_hm03:53,1,x1,nugget0,0.5000,0.3000,0.3000,range,0.2596,1.1810,18126,16659
20240703,3,y24m07day03_hm03:53,1,x1,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.1810,18126,16659
20240703,4,y24m07day03_hm04:48,8,x8,nugget0,0.5000,0.3000,0.3000,sigmasq,9.4022,1.6294,300,284
20240703,4,y24m07day03_hm04:48,8,x8,nugget0,0.5000,0.3000,0.3000,range,0.1878,1.6294,300,284
20240703,4,y24m07day03_hm04:48,8,x8,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.6294,300,284
20240703,4,y24m07day03_hm04:48,4,x4,nugget0,0.5000,0.3000,0.3000,sigmasq,10.6407,1.5704,1160,1085
20240703,4,y24m07day03_hm04:48,4,x4,nugget0,0.5000,0.3000,0.3000,range,0.2546,1.5704,1160,1085
20240703,4,y24m07day03_hm04:48,4,x4,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.5704,1160,1085
20240703,4,y24m07day03_hm04:48,2,x2,nugget0,0.5000,0.3000,0.3000,sigmasq,10.3842,1.4086,4560,4235
20240703,4,y24m07day03_hm04:48,2,x2,nugget0,0.5000,0.3000,0.3000,range,0.2513,1.4086,4560,4235
20240703,4,y24m07day03_hm04:48,2,x2,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.4086,4560,4235
20240703,4,y24m07day03_hm04:48,1,x1,nugget0,0.5000,0.3000,0.3000,sigmasq,10.7104,1.1986,18126,16880
20240703,4,y24m07day03_hm04:48,1,x1,nugget0,0.5000,0.3000,0.3000,range,0.2938,1.1986,18126,16880
20240703,4,y24m07day03_hm04:48,1,x1,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.1986,18126,16880
20240703,5,y24m07day03_hm05:48,8,x8,nugget0,0.5000,0.3000,0.3000,sigmasq,11.6739,1.7081,300,290
20240703,5,y24m07day03_hm05:48,8,x8,nugget0,0.5000,0.3000,0.3000,range,0.2289,1.7081,300,290
20240703,5,y24m07day03_hm05:48,8,x8,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.7081,300,290
20240703,5,y24m07day03_hm05:48,4,x4,nugget0,0.5000,0.3000,0.3000,sigmasq,10.7913,1.5688,1160,1124
20240703,5,y24m07day03_hm05:48,4,x4,nugget0,0.5000,0.3000,0.3000,range,0.2639,1.5688,1160,1124
20240703,5,y24m07day03_hm05:48,4,x4,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.5688,1160,1124
20240703,5,y24m07day03_hm05:48,2,x2,nugget0,0.5000,0.3000,0.3000,sigmasq,11.1190,1.4006,4560,4400
20240703,5,y24m07day03_hm05:48,2,x2,nugget0,0.5000,0.3000,0.3000,range,0.2962,1.4006,4560,4400
20240703,5,y24m07day03_hm05:48,2,x2,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.4006,4560,4400
20240703,5,y24m07day03_hm05:48,1,x1,nugget0,0.5000,0.3000,0.3000,sigmasq,10.8975,1.1765,18126,17551
20240703,5,y24m07day03_hm05:48,1,x1,nugget0,0.5000,0.3000,0.3000,range,0.3045,1.1765,18126,17551
20240703,5,y24m07day03_hm05:48,1,x1,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.1765,18126,17551
20240703,6,y24m07day03_hm06:48,8,x8,nugget0,0.5000,0.3000,0.3000,sigmasq,12.2305,1.7228,300,298
20240703,6,y24m07day03_hm06:48,8,x8,nugget0,0.5000,0.3000,0.3000,range,0.2476,1.7228,300,298
20240703,6,y24m07day03_hm06:48,8,x8,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.7228,300,298
