date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,profile_type,fit_type,smooth,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,k_mean,n_freq,data_k_max,data_spectrum,theory_spectrum_raw,theory_spectrum_scaled,theory_scale_to_data
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,10,12.030929620007637,12.063865932841784,0,10.885126799054529,,6.834616969806134,5.319434222871893,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,11,13.176732440960746,13.166390002837563,0,10.885126799054529,,6.833767425586804,5.318773016162854,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,12,14.322535261913854,14.273893849907077,0,10.885126799054529,,6.833157315936943,5.318298163195159,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,13,15.468338082866964,15.425211497575258,0,10.885126799054529,,6.83269453974077,5.317937980971879,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,14,16.614140903820072,16.59460817503016,0,10.885126799054529,,6.8323467599275265,5.317667301305591,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,15,17.75994372477318,17.777808040803787,0,10.885126799054529,,6.832081268837356,5.317460667576567,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,16,18.905746545726288,18.924882639210317,0,10.885126799054529,,6.831883292992994,5.317306581475407,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,17,20.051549366679396,20.055622399506323,0,10.885126799054529,,6.831729958660417,5.317187240201441,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,18,21.197352187632504,21.21689630794462,0,10.885126799054529,,6.831604539093652,5.317089625201417,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,19,22.34315500858561,22.365098345328214,0,10.885126799054529,,6.83150470696158,5.317011925095875,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,20,23.48895782953872,23.50197308177751,0,10.885126799054529,,6.831424178031609,5.31694924881893,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,21,24.63476065049183,24.62149265069659,0,10.885126799054529,,6.8313586756448474,5.316898267814529,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,22,25.78056347144494,25.753220292042254,0,10.885126799054529,,6.831303538604323,5.316855354237717,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,23,26.926366292398047,26.888973344881837,0,10.885126799054529,,6.831257067708186,5.316819185586807,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,24,28.072169113351155,28.044035971152297,0,10.885126799054529,,6.83121723049873,5.316788179984553,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,25,29.217971934304263,29.226126552847166,0,10.885126799054529,,6.831182692745844,5.31676129898954,0.7783075842248378
