tile_y,tile_x,n,median_error,mean_error,median_o3,mean_o3,median_vza,median_sza,year,slot,file,region_label,region_tag,lat_min,lat_max,lon_min,lon_max
3,1,974,0.81001806,0.7576035,262.8972,263.61752,23.040424,13.591508,2023,2,20230729_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,2,998,0.8908849,0.8645412,262.76532,262.95477,22.831852,12.589586,2023,2,20230729_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,3,993,0.5633978,0.57630295,267.63672,267.67163,22.73156,11.589159,2023,2,20230729_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,4,988,0.53491116,0.5445509,268.58505,268.82358,22.721977,10.58739,2023,2,20230729_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,5,949,0.5795172,0.59785295,267.65247,267.6415,22.775547,9.599071,2023,2,20230729_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,6,973,0.8748953,1.0434904,271.96353,272.13898,22.955761,8.630315,2023,2,20230729_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,7,195,1.0875148,1.2403723,275.72495,275.37482,23.037672,8.015782,2023,2,20230729_0245.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,0,1029,0.60246044,0.5894279,265.89746,266.46643,19.119738,3.2261734,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,1,1032,0.47215015,0.48019668,266.3377,266.66864,18.769466,3.2631564,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,2,1083,0.4565343,0.5016728,265.39496,266.29486,18.508324,3.6085796,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,3,1045,0.6869481,0.87752455,267.78394,267.9672,18.37758,4.1625247,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,4,1038,1.1427691,1.1422102,269.59943,269.44547,18.355223,4.853188,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,5,525,1.6177998,1.5197588,271.03433,271.01804,18.428328,5.4067183,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,6,778,1.6626127,1.6379068,271.3523,271.49643,18.7271,6.47719,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,7,125,1.2117062,1.2924287,269.8134,269.75183,18.97376,6.8904824,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,0,1030,0.69996536,0.66165906,264.51642,264.78833,20.50753,1.995163,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,1,1034,0.6338993,0.6159335,263.5213,263.98514,20.171505,2.0759468,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,2,1017,0.63361573,0.6089274,264.20044,264.36395,19.95253,2.5739467,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,3,1011,0.64237183,0.6053986,263.9176,264.26566,19.834755,3.3011112,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,4,1019,0.85894513,1.0174296,267.01868,266.6326,19.826744,4.125744,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,5,581,2.0530267,2.0539815,270.00146,269.87207,19.832108,4.9331436,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,6,952,1.3040035,1.359194,270.18555,270.04596,20.072819,5.9810734,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,7,162,1.2573658,1.2707746,269.66583,269.48444,20.23999,6.4848413,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,0,997,0.58980006,0.60288,265.2779,265.69955,21.919125,0.8636192,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,1,1007,0.7464334,0.7387651,262.38,262.45587,21.609919,1.0120956,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,2,1016,0.7141442,0.6826694,263.20605,263.79855,21.39854,1.8098501,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,3,1022,0.6627531,0.641932,264.25714,264.78253,21.285719,2.7313077,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,4,1007,0.5339644,0.6645869,266.08093,266.41132,21.271404,3.6960328,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,5,684,2.0357018,1.8140172,268.7113,268.6196,21.40939,4.6645727,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,6,963,1.3271791,1.3032225,270.84668,270.68985,21.51049,5.672743,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,7,176,0.61782575,0.7290304,270.43628,270.27188,21.745598,6.233758,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,0,984,0.61767036,0.59972507,265.7348,266.18912,23.329762,0.77554387,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,1,972,0.72233987,0.6908934,263.5932,264.42313,23.034758,0.92289484,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,2,992,0.8628261,0.841546,264.23926,264.3,22.842062,1.7298918,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,3,988,0.62168324,0.61144066,267.93683,268.74335,22.736618,2.6824908,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,4,988,0.5294919,0.5423066,269.41095,269.64313,22.722563,3.6636767,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,5,958,0.5713387,0.6916177,269.1527,269.0033,22.78842,4.6378803,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,6,959,1.4854833,1.4187006,273.6239,273.4287,22.958124,5.5921807,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,7,194,1.3729846,1.3016006,275.20184,274.8072,23.132133,6.207516,2023,3,20230729_0345.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,0,1026,0.5400356,0.54865736,265.7226,266.19418,19.11819,14.310511,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,1,1061,0.49396855,0.5262707,266.55295,267.10147,18.782291,15.284955,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,2,1066,0.49847054,0.5962828,267.92374,268.0711,18.512924,16.27397,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,3,1026,0.7522747,0.8779765,269.74084,269.50504,18.384708,17.260937,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,4,1020,1.326895,1.3502765,269.83466,269.88605,18.35888,18.228363,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,5,514,2.1198535,2.0452125,270.92688,271.28488,18.489298,18.99457,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,6,903,1.4594558,1.4323037,271.51184,271.48654,18.735464,20.187551,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,7,133,0.9887293,1.0905327,269.6064,269.46225,18.934658,20.738745,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,0,1031,0.67626894,0.62755066,264.21347,264.7111,20.501928,14.055368,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,1,1016,0.5925833,0.5963239,264.44232,264.8537,20.187828,15.047212,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,2,1026,0.6091567,0.5916442,265.16913,265.38013,19.966103,16.032059,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,3,1026,0.62986374,0.618633,264.9065,265.16962,19.837692,17.015343,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,4,934,0.9754095,1.1718701,268.31165,267.87607,19.767502,17.95649,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,5,787,2.0482616,1.9586161,271.0072,270.78928,19.885424,19.02406,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,6,1023,0.88255405,0.9643113,270.021,269.81384,20.083649,19.974688,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,7,162,0.54554385,0.6654329,268.3715,268.73877,20.234142,20.545458,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,0,993,0.6200375,0.64541996,264.72223,265.32764,21.912449,13.86496,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,1,1018,0.77892387,0.76764905,262.47418,262.55618,21.619009,14.859108,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,2,1007,0.71731406,0.6887217,264.12183,264.75195,21.412922,15.857873,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,3,1007,0.6294658,0.62459946,266.41467,266.7367,21.29315,16.856977,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,4,946,0.6247343,0.9170428,267.97522,268.14532,21.31616,17.818316,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,5,752,1.9219474,1.8411666,270.01755,269.88052,21.41474,18.79921,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,6,992,1.1033344,1.1250377,271.1118,271.09882,21.51419,19.83752,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,7,171,0.7130669,0.83148175,273.03754,272.79346,21.718592,20.413301,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,0,999,0.64960223,0.62939,265.55667,265.88788,23.329546,13.809131,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,1,960,0.7330834,0.6987301,263.68384,264.17462,23.05203,14.812906,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,2,985,0.8941617,0.8801523,265.2206,265.29678,22.845543,15.781379,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,3,1007,0.570657,0.59355575,270.41504,271.0918,22.747093,16.776615,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,4,1007,0.5218168,0.54494256,269.62183,270.2299,22.72082,17.77888,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,5,917,0.78076917,1.099181,271.6343,271.41904,22.814348,18.733654,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,6,837,1.7211306,1.5650495,274.70712,274.84506,23.058748,19.787241,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,7,212,1.0738206,1.0383358,275.02225,274.9664,23.092705,20.35024,2023,4,20230729_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,0,1037,0.55499077,0.5789499,265.1769,265.47748,19.136684,28.425972,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,1,1058,0.48829633,0.524981,266.4836,266.7367,18.764431,29.430593,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,2,1043,0.642989,0.7550004,268.82578,268.78668,18.509073,30.433681,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,3,1045,0.76736647,0.8618907,271.3002,271.01917,18.385963,31.410748,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,4,949,1.3736942,1.3953278,270.1671,270.1242,18.29868,32.34458,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,5,789,1.8577622,1.7628547,272.01724,271.69604,18.62012,33.45742,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,6,956,1.2709826,1.2813009,271.16907,271.26566,18.735329,34.36882,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,7,114,1.0447628,1.0722812,269.29117,269.6056,18.866026,34.931484,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,0,1024,0.75793076,0.69896686,263.83817,264.05618,20.520393,28.233406,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,1,1026,0.60794544,0.60870093,264.57007,264.8966,20.18835,29.2244,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,2,1018,0.58999306,0.59898394,265.87485,266.2469,19.960472,30.208508,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,3,1011,0.6685219,0.6547618,265.7859,265.98206,19.84378,31.20082,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,4,811,1.3731215,1.3898288,269.28857,268.9601,19.81149,32.096966,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,5,971,1.6197878,1.5359846,270.93842,270.70346,19.94017,33.19026,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,6,1026,0.5150214,0.63433784,270.3225,270.82138,20.095821,34.1575,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,7,162,1.0476868,1.0559613,275.2221,275.27823,20.246164,34.72924,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,0,987,0.6630455,0.6542914,264.21796,264.45935,21.92269,28.05302,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,1,1002,0.83144045,0.79650867,262.63867,262.8507,21.618355,29.041355,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,2,1015,0.7535563,0.7077477,264.7944,265.58432,21.408363,30.039333,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,3,1022,0.65616256,0.65932345,266.59595,267.27393,21.294683,31.027187,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,4,899,1.0078317,1.1181891,267.52148,267.57114,21.252619,31.968851,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,5,888,1.5700498,1.565723,271.1101,270.99176,21.37769,33.072006,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,6,954,0.74457467,0.97678167,272.53027,272.29895,21.499348,34.035458,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,7,159,0.43641287,0.5127729,273.96283,273.66217,21.67734,34.58677,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,0,992,0.6098652,0.6102221,266.7053,267.2325,23.329826,27.951006,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,1,988,0.72700703,0.700118,264.8099,265.38348,23.058237,28.944263,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,2,963,0.95401984,0.9352354,266.12622,266.25592,22.835438,29.91507,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,3,988,0.54887134,0.5912981,270.67096,270.9193,22.745333,30.902723,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,4,973,0.51201314,0.5916968,269.88873,270.2157,22.733702,31.8947,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,5,823,1.7713732,1.565273,272.37808,272.22885,22.884344,32.92697,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,6,920,1.0093049,1.088919,274.12665,274.37128,22.975914,33.887794,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,7,203,0.7796959,0.80194646,276.6481,276.46228,23.11172,34.45923,2023,5,20230729_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,0,1041,0.58387154,0.6166102,266.1529,266.53497,19.121172,42.633644,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,1,1050,0.5639901,0.60776955,266.6985,266.91647,18.751036,43.635483,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,2,1045,0.5125049,0.60037684,266.8969,267.00504,18.52225,44.616238,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,3,1029,0.54971325,0.63260025,268.83875,268.8722,18.393646,45.59053,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,4,745,1.7511863,1.6659963,269.84866,269.8454,18.233229,46.473145,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,5,1076,1.4933293,1.4534825,271.45688,271.4161,18.460152,47.568714,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,6,920,0.9026025,0.96204364,269.29602,269.50598,18.741844,48.614952,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,7,108,1.0346775,0.97293884,268.69714,268.97748,18.821077,49.110447,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,0,1022,0.8197156,0.7736912,264.3941,264.52646,20.517727,42.40114,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,1,1016,0.6202159,0.633596,264.79245,264.90732,20.19112,43.390343,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,2,1015,0.5118354,0.57056826,267.12482,267.4248,19.97193,44.379078,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,3,1026,0.6977077,0.68490994,266.09967,266.15417,19.849747,45.35798,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,4,755,1.4982334,1.4489697,268.5213,268.38712,19.890411,46.425182,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,5,1026,1.2341123,1.1715965,271.2262,271.07245,19.906622,47.322937,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,6,1036,0.5794723,0.68140906,269.15076,269.09805,20.08558,48.309937,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,7,148,1.0401658,0.9925879,270.57425,270.56415,20.301756,48.864937,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,0,978,0.7948277,0.7574748,263.76965,264.03082,21.938034,42.19854,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,1,992,0.8494029,0.7928178,262.7614,263.09424,21.60834,43.188873,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,2,1012,0.9132621,0.824566,264.5478,265.26245,21.413418,44.15923,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,3,1005,0.66399974,0.6885525,266.796,267.476,21.306131,45.147705,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,4,659,1.491663,1.3258611,267.72214,267.6636,21.272448,45.986824,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,5,950,1.3023367,1.2512472,270.8128,270.67798,21.325253,47.14183,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,6,982,0.65436757,0.83163154,270.8644,270.6966,21.512302,48.127625,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,7,159,0.5996221,0.6073128,271.0957,271.03537,21.672071,48.68668,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,0,990,0.53768015,0.60831285,266.80627,267.0726,23.326878,42.03277,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,1,1000,0.75420535,0.740035,265.77847,266.94293,23.049088,43.021168,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,2,943,1.0505074,1.0135609,266.4125,266.58783,22.861921,44.004944,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,3,982,0.7143651,0.7145905,268.31183,268.7602,22.73851,44.977448,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,4,913,0.55982065,0.6856126,268.95288,269.1217,22.801987,45.911728,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,5,846,1.3428868,1.2656896,272.44717,272.60385,22.760765,47.01458,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,6,975,0.6206358,0.71384436,272.5135,272.68826,22.952534,47.934147,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,7,189,0.49437666,0.5350046,273.84686,273.81528,23.175228,48.509552,2023,6,20230729_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,0,1057,0.7562055,0.7416316,267.35263,267.43295,19.107353,56.789658,2023,7,20230729_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,1,1038,0.80079657,0.75884247,267.4849,267.84256,18.765953,57.768867,2023,7,20230729_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,2,1026,0.5500456,0.57451063,267.86597,268.00375,18.525246,58.747177,2023,7,20230729_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,3,1012,0.59049976,0.67848116,268.48752,268.39832,18.377583,59.711067,2023,7,20230729_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,4,835,1.4864385,1.4614412,269.24857,269.36145,18.31476,60.75821,2023,7,20230729_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,5,1049,0.74019724,0.75651354,271.80426,271.6931,18.470333,61.69654,2023,7,20230729_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,6,992,0.45409176,0.5509674,269.42386,269.25833,18.652718,62.674744,2023,7,20230729_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,7,108,0.31281036,0.3499964,268.68463,268.96558,18.810825,63.21376,2023,7,20230729_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,0,1012,1.109427,1.0174344,264.93747,264.57553,20.518274,56.5041,2023,7,20230729_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,1,1023,0.9295927,0.8241235,264.83545,264.51965,20.20275,57.488327,2023,7,20230729_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,2,1026,0.6729636,0.7177207,267.59006,267.4986,19.97129,58.466038,2023,7,20230729_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,3,951,1.0111904,0.98835087,266.3622,266.12918,19.828936,59.412285,2023,7,20230729_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,4,853,1.2651687,1.2075197,268.91113,268.80142,19.752337,60.495556,2023,7,20230729_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,5,1038,0.5152242,0.5805813,270.53067,270.48996,19.888134,61.40126,2023,7,20230729_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,6,1035,0.51623654,0.6010726,269.01746,268.69708,20.078615,62.386406,2023,7,20230729_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
