tile_y,tile_x,n,median_error,mean_error,median_vza,median_sza,year,slot,file
3,3,4376,0.8623223,0.9414459,12.077044,35.158707,2025,1,20250702_0145.nc
3,4,4385,0.8159895,0.8063717,9.865275,33.447174,2025,1,20250702_0145.nc
3,5,4435,0.77697587,0.8195637,7.9736605,31.734982,2025,1,20250702_0145.nc
3,6,4571,0.7810336,1.0099156,6.9099255,30.09653,2025,1,20250702_0145.nc
3,7,4543,1.783718,1.7878889,7.020293,28.491741,2025,1,20250702_0145.nc
0,0,4271,0.5679167,0.60396445,18.920782,33.440426,2025,2,20250702_0245.nc
0,1,4113,0.708993,0.7474452,15.976104,32.043175,2025,2,20250702_0245.nc
0,2,4373,0.7157347,0.73206013,13.118268,30.851198,2025,2,20250702_0245.nc
0,3,4322,0.9525351,1.2970033,10.272032,29.677216,2025,2,20250702_0245.nc
0,4,3650,2.814435,2.6162388,7.5100565,28.59513,2025,2,20250702_0245.nc
0,5,3415,2.9616425,2.8956685,4.8560033,27.906868,2025,2,20250702_0245.nc
0,6,1632,2.9643266,2.9407046,2.6100395,26.68491,2025,2,20250702_0245.nc
0,7,3638,2.797193,2.6685972,3.057334,26.145027,2025,2,20250702_0245.nc
1,0,4327,0.9396404,0.91572654,18.82036,31.58724,2025,2,20250702_0245.nc
1,1,4332,0.7555424,0.79528713,15.910151,30.18302,2025,2,20250702_0245.nc
1,2,4360,0.7675682,0.7832343,12.979509,28.83378,2025,2,20250702_0245.nc
1,3,4516,0.8089324,0.9026238,10.051252,27.595217,2025,2,20250702_0245.nc
1,4,4289,1.6346352,1.7569101,7.2064013,26.463955,2025,2,20250702_0245.nc
1,5,4439,1.5718938,1.7143189,4.2530217,25.40449,2025,2,20250702_0245.nc
1,6,4502,2.4933968,2.3621833,1.8125274,24.520363,2025,2,20250702_0245.nc
1,7,4188,2.4951077,2.3800192,2.3076441,23.668781,2025,2,20250702_0245.nc
2,0,4139,0.93718725,1.072002,19.115261,29.83483,2025,2,20250702_0245.nc
2,1,4366,0.92754865,0.90478796,16.331245,28.34251,2025,2,20250702_0245.nc
2,2,4402,0.7983676,0.86311847,13.536111,26.934746,2025,2,20250702_0245.nc
2,3,4581,0.7884979,0.80556023,10.7275715,25.59917,2025,2,20250702_0245.nc
2,4,4359,0.78306425,0.78372973,8.0906725,24.366972,2025,2,20250702_0245.nc
2,5,4531,0.7471905,0.8188378,5.731719,23.27553,2025,2,20250702_0245.nc
2,6,4636,0.7176835,0.8147268,4.1075487,22.281672,2025,2,20250702_0245.nc
2,7,4619,1.4140279,1.5508293,4.315097,21.430262,2025,2,20250702_0245.nc
3,0,4215,0.82030284,1.0708461,19.946327,28.159311,2025,2,20250702_0245.nc
3,1,4325,0.8405482,0.8264682,17.233318,26.595255,2025,2,20250702_0245.nc
3,2,4349,0.84902596,1.1506453,14.618682,25.114922,2025,2,20250702_0245.nc
3,3,4370,0.80735594,0.97263885,12.057123,23.663252,2025,2,20250702_0245.nc
3,4,4436,0.765321,0.7716607,9.83453,22.362999,2025,2,20250702_0245.nc
3,5,4585,0.76150453,0.86195683,7.9863477,21.155943,2025,2,20250702_0245.nc
3,6,4554,0.75557154,1.023956,6.924333,20.063797,2025,2,20250702_0245.nc
3,7,4275,2.2243683,2.0935116,6.960504,19.194103,2025,2,20250702_0245.nc
0,0,4250,0.5893289,0.62310576,18.923183,25.975727,2025,3,20250702_0345.nc
0,1,4097,0.6032951,0.6614803,15.972407,25.364275,2025,3,20250702_0345.nc
0,2,4377,0.6653295,0.7130739,13.113227,25.077057,2025,3,20250702_0345.nc
0,3,4258,0.9515382,1.3361806,10.296909,24.795437,2025,3,20250702_0345.nc
0,4,3274,3.087881,3.0092714,7.640225,24.77678,2025,3,20250702_0345.nc
0,5,2526,2.9121892,2.8154283,5.0259666,25.081741,2025,3,20250702_0345.nc
0,6,2041,2.9878564,2.8505332,1.9025499,24.687243,2025,3,20250702_0345.nc
0,7,4002,2.7645373,2.6162312,2.9447725,25.593344,2025,3,20250702_0345.nc
1,0,4346,0.79995507,0.8005483,18.818436,23.613953,2025,3,20250702_0345.nc
1,1,4367,0.74686575,0.81823164,15.910905,23.01591,2025,3,20250702_0345.nc
1,2,4378,0.72637653,0.78189933,12.980206,22.572975,2025,3,20250702_0345.nc
1,3,4547,0.76406366,0.8204974,10.065641,22.340797,2025,3,20250702_0345.nc
1,4,4148,1.7551705,1.8042868,7.2642665,22.171371,2025,3,20250702_0345.nc
1,5,4255,1.917614,1.9053469,4.3459735,22.307302,2025,3,20250702_0345.nc
1,6,4516,2.6508808,2.4909887,1.8014046,22.704098,2025,3,20250702_0345.nc
1,7,4169,2.4551709,2.3539703,2.2925327,23.069855,2025,3,20250702_0345.nc
2,0,4294,0.83731616,0.9909429,19.16594,21.24837,2025,3,20250702_0345.nc
2,1,4326,0.8318133,0.8813317,16.331715,20.604805,2025,3,20250702_0345.nc
2,2,4431,0.7593907,0.81224906,13.532894,20.136595,2025,3,20250702_0345.nc
2,3,4598,0.7445605,0.7767145,10.733005,19.857649,2025,3,20250702_0345.nc
2,4,4469,0.7322548,0.77723587,8.08752,19.782907,2025,3,20250702_0345.nc
2,5,4600,0.7443719,0.92205703,5.7630086,19.90472,2025,3,20250702_0345.nc
2,6,4643,0.73785365,0.9918614,4.103714,20.248087,2025,3,20250702_0345.nc
2,7,4537,1.4226203,1.5674683,4.313587,20.758429,2025,3,20250702_0345.nc
3,0,4235,0.8378579,1.1871356,19.952642,18.942984,2025,3,20250702_0345.nc
3,1,4351,0.79250413,0.8068545,17.23591,18.216036,2025,3,20250702_0345.nc
3,2,4222,0.8722583,1.2131286,14.651679,17.707035,2025,3,20250702_0345.nc
3,3,4371,0.7418307,0.9493109,12.062486,17.371162,2025,3,20250702_0345.nc
3,4,4449,0.724922,0.87715536,9.834971,17.292252,2025,3,20250702_0345.nc
3,5,4557,0.78065825,0.9573137,7.9969344,17.428125,2025,3,20250702_0345.nc
3,6,4374,0.7334759,1.0472605,6.865018,17.858027,2025,3,20250702_0345.nc
3,7,3768,2.1228805,2.0535028,6.827613,18.560436,2025,3,20250702_0345.nc
0,0,4282,0.6087754,0.655716,18.914513,25.383099,2025,4,20250702_0445.nc
0,1,4149,0.6300613,0.72426623,15.963677,25.843908,2025,4,20250702_0445.nc
0,2,4390,0.6704358,0.7240912,13.103609,26.614622,2025,4,20250702_0445.nc
0,3,4204,1.2485721,1.5141674,10.288044,27.332253,2025,4,20250702_0445.nc
0,4,3437,3.0763628,2.9347994,7.6042695,28.207285,2025,4,20250702_0445.nc
0,5,2439,3.0426044,2.925035,5.1159277,29.221083,2025,4,20250702_0445.nc
0,6,2742,2.9730701,2.8530893,2.0955987,30.32671,2025,4,20250702_0445.nc
0,7,4245,2.7587993,2.5715234,2.905623,31.689392,2025,4,20250702_0445.nc
1,0,4326,0.7356279,0.76632476,18.822897,22.969814,2025,4,20250702_0445.nc
1,1,4318,0.7653507,0.8831366,15.916672,23.550121,2025,4,20250702_0445.nc
1,2,4330,0.735374,0.81261754,12.972342,24.246231,2025,4,20250702_0445.nc
1,3,4589,0.7660749,0.89972484,10.075531,25.15102,2025,4,20250702_0445.nc
1,4,4153,2.0756629,1.9960747,7.237874,26.070393,2025,4,20250702_0445.nc
1,5,4261,1.9965193,1.9826666,4.342364,27.238895,2025,4,20250702_0445.nc
1,6,4587,2.3141406,2.2472422,1.817428,28.482965,2025,4,20250702_0445.nc
1,7,4024,2.670825,2.6123035,2.3157873,29.704134,2025,4,20250702_0445.nc
2,0,4269,0.7792308,0.8971658,19.165066,20.557886,2025,4,20250702_0445.nc
2,1,4359,0.8215753,0.9209588,16.337101,21.190565,2025,4,20250702_0445.nc
2,2,4431,0.775652,0.8297328,13.54479,21.998735,2025,4,20250702_0445.nc
2,3,4574,0.73794127,0.82416576,10.736867,22.956423,2025,4,20250702_0445.nc
2,4,4495,0.75285244,0.8770971,8.094238,24.038536,2025,4,20250702_0445.nc
2,5,4633,1.0909047,1.2945507,5.750766,25.234089,2025,4,20250702_0445.nc
2,6,4626,0.8327253,1.2136725,4.1168036,26.526976,2025,4,20250702_0445.nc
2,7,4516,2.0859056,1.9845164,4.3704247,27.918661,2025,4,20250702_0445.nc
3,0,4246,0.8449563,1.1387428,19.939754,18.144005,2025,4,20250702_0445.nc
3,1,4332,0.7461777,0.769619,17.236458,18.874619,2025,4,20250702_0445.nc
3,2,4048,0.9070865,1.3306316,14.667656,19.755556,2025,4,20250702_0445.nc
3,3,4351,0.7260226,0.9529563,12.066838,20.844542,2025,4,20250702_0445.nc
3,4,4403,0.78506255,1.0620967,9.840692,22.001928,2025,4,20250702_0445.nc
3,5,4570,0.8727734,1.0572096,8.00267,23.279755,2025,4,20250702_0445.nc
3,6,4278,0.76656353,1.1225532,6.8492894,24.722612,2025,4,20250702_0445.nc
3,7,3509,2.6224916,2.357057,6.8026648,26.2381,2025,4,20250702_0445.nc
0,0,4245,0.641262,0.69506365,18.92373,31.971952,2025,5,20250702_0545.nc
0,1,4118,0.6476598,0.7723643,15.981651,33.24852,2025,5,20250702_0545.nc
0,2,4343,0.6977738,0.76454395,13.100804,34.720943,2025,5,20250702_0545.nc
0,3,4164,1.6526189,1.7192833,10.305963,36.081207,2025,5,20250702_0545.nc
0,4,3158,2.8709364,2.769316,7.503377,37.512077,2025,5,20250702_0545.nc
0,5,2998,3.06596,2.9460056,4.8165145,39.250206,2025,5,20250702_0545.nc
0,6,4117,2.6369307,2.5315697,2.4538457,40.788033,2025,5,20250702_0545.nc
0,7,4467,2.0687256,1.9759215,2.9111955,42.386414,2025,5,20250702_0545.nc
1,0,4356,0.7537998,0.7885378,18.831583,30.051874,2025,5,20250702_0545.nc
1,1,4383,0.808778,0.9272374,15.919525,31.455183,2025,5,20250702_0545.nc
1,2,4365,0.75149035,0.8361994,12.971569,32.889175,2025,5,20250702_0545.nc
1,3,4561,0.7992683,0.966573,10.072069,34.4284,2025,5,20250702_0545.nc
1,4,4442,1.8104789,1.8102375,7.2012196,35.96932,2025,5,20250702_0545.nc
1,5,4210,2.0283494,1.9739114,4.376033,37.557785,2025,5,20250702_0545.nc
1,6,4428,2.0127442,1.9460431,1.8026083,39.251617,2025,5,20250702_0545.nc
1,7,3892,2.546497,2.439096,2.2643044,40.881943,2025,5,20250702_0545.nc
2,0,4274,0.7699605,0.918877,19.180498,28.194557,2025,5,20250702_0545.nc
2,1,4344,0.8751894,0.9862888,16.336596,29.676994,2025,5,20250702_0545.nc
2,2,4417,0.82914245,0.940998,13.544054,31.200571,2025,5,20250702_0545.nc
2,3,4540,0.7772003,0.876479,10.740322,32.803463,2025,5,20250702_0545.nc
2,4,4592,0.7965813,0.94279104,8.074709,34.432137,2025,5,20250702_0545.nc
2,5,4570,1.2919989,1.3997692,5.727852,36.092197,2025,5,20250702_0545.nc
2,6,4607,0.84188503,1.095427,4.1145196,37.77903,2025,5,20250702_0545.nc
2,7,4367,1.9171137,1.8894889,4.417995,39.521927,2025,5,20250702_0545.nc
3,0,4235,0.7866186,1.0934603,19.944416,26.441645,2025,5,20250702_0545.nc
3,1,4350,0.73885095,0.7975881,17.237095,28.006287,2025,5,20250702_0545.nc
3,2,3812,1.2538066,1.5806762,14.76063,29.542328,2025,5,20250702_0545.nc
3,3,4351,0.7926567,1.0654787,12.070064,31.283978,2025,5,20250702_0545.nc
3,4,4550,0.9918418,1.1971891,9.835096,32.95897,2025,5,20250702_0545.nc
3,5,4443,1.0965344,1.2532963,7.9879127,34.667744,2025,5,20250702_0545.nc
3,6,4231,0.8007469,1.225003,6.8338118,36.4158,2025,5,20250702_0545.nc
3,7,3495,2.6004896,2.4178035,6.8295207,38.17191,2025,5,20250702_0545.nc
0,0,4234,0.69626164,0.7313823,18.90789,42.72507,2025,6,20250702_0645.nc
0,1,4039,0.7486786,0.9101856,16.002321,44.338547,2025,6,20250702_0645.nc
0,2,4376,0.77153015,0.8712166,13.113993,46.122795,2025,6,20250702_0645.nc
0,3,4073,1.7270118,1.7372406,10.321248,47.746983,2025,6,20250702_0645.nc
0,4,2846,2.67491,2.5115979,7.3420615,49.498558,2025,6,20250702_0645.nc
0,5,3699,2.651801,2.5802004,4.6039057,51.43033,2025,6,20250702_0645.nc
0,6,4618,1.9191349,1.8301244,2.5490153,53.0892,2025,6,20250702_0645.nc
0,7,4413,1.139162,1.197925,2.9235005,54.870937,2025,6,20250702_0645.nc
1,0,4319,0.84933573,0.8629246,18.839195,41.24994,2025,6,20250702_0645.nc
1,1,4423,0.8732803,0.9488678,15.9249935,42.970764,2025,6,20250702_0645.nc
1,2,4317,0.8374556,0.93284196,12.924039,44.731728,2025,6,20250702_0645.nc
1,3,4509,0.8812841,1.0139623,10.070932,46.477467,2025,6,20250702_0645.nc
1,4,4581,1.3711932,1.4381628,7.1770053,48.247906,2025,6,20250702_0645.nc
1,5,4261,1.9876894,1.8849343,4.3098807,50.035847,2025,6,20250702_0645.nc
1,6,4443,1.7231693,1.6837925,1.8178711,51.837868,2025,6,20250702_0645.nc
1,7,3861,1.7489207,1.7279325,2.330559,53.634693,2025,6,20250702_0645.nc
2,0,4257,0.8102295,1.0169778,19.181698,39.84519,2025,6,20250702_0645.nc
2,1,4354,0.9542967,1.039038,16.325352,41.62182,2025,6,20250702_0645.nc
2,2,4301,0.9036448,1.0634763,13.50699,43.40573,2025,6,20250702_0645.nc
2,3,4548,0.8621752,0.9053439,10.744798,45.197292,2025,6,20250702_0645.nc
2,4,4596,0.83909756,0.9426378,8.077934,47.01902,2025,6,20250702_0645.nc
2,5,4583,0.901235,1.0622,5.735519,48.840893,2025,6,20250702_0645.nc
2,6,4584,0.8332162,0.9800317,4.129986,50.664852,2025,6,20250702_0645.nc
2,7,4292,1.6176229,1.6100397,4.4181166,52.510338,2025,6,20250702_0645.nc
3,0,4236,0.8087164,1.1033775,19.95779,38.527527,2025,6,20250702_0645.nc
3,1,4325,0.7631459,0.8496128,17.242327,40.341927,2025,6,20250702_0645.nc
3,2,3939,1.4621248,1.6431067,14.617401,42.170116,2025,6,20250702_0645.nc
3,3,4276,0.89338124,1.2105306,12.070608,44.03121,2025,6,20250702_0645.nc
3,4,4560,1.0901773,1.2117923,9.842108,45.85272,2025,6,20250702_0645.nc
3,5,4501,0.9342163,1.1185601,7.9792953,47.700893,2025,6,20250702_0645.nc
3,6,4195,0.89964885,1.2550498,6.842719,49.523155,2025,6,20250702_0645.nc
3,7,3487,2.2837405,2.1869078,6.7686605,51.44189,2025,6,20250702_0645.nc
0,0,4250,0.9858756,0.9298273,18.908428,55.247673,2025,7,20250702_0745.nc
0,1,3998,1.0114357,1.0450543,16.028679,57.00112,2025,7,20250702_0745.nc
0,2,4331,0.97052,0.9536716,13.117298,58.91581,2025,7,20250702_0745.nc
0,3,3967,1.3266739,1.3468415,10.278944,60.692104,2025,7,20250702_0745.nc
0,4,3537,1.745516,1.6396717,7.282702,62.586887,2025,7,20250702_0745.nc
0,5,4280,1.3448336,1.3081112,4.616492,64.46509,2025,7,20250702_0745.nc
0,6,4635,0.7218555,0.7542294,2.5455914,66.29235,2025,7,20250702_0745.nc
0,7,4370,0.57224953,0.7064144,2.9291515,68.15261,2025,7,20250702_0745.nc
1,0,4351,1.0614465,1.0353035,18.842224,54.032307,2025,7,20250702_0745.nc
1,1,4389,1.0981305,1.0989698,15.93048,55.888786,2025,7,20250702_0745.nc
1,2,4362,1.1481024,1.0976027,12.9215355,57.786583,2025,7,20250702_0745.nc
1,3,4462,0.8778354,0.9062835,10.071278,59.608154,2025,7,20250702_0745.nc
1,4,4566,0.7756909,0.87406987,7.1832886,61.455368,2025,7,20250702_0745.nc
1,5,4118,1.313547,1.2804862,4.3115683,63.336678,2025,7,20250702_0745.nc
1,6,4415,0.7423581,0.82595265,1.80843,65.1914,2025,7,20250702_0745.nc
1,7,4184,0.69399273,0.8113392,2.2851336,67.11865,2025,7,20250702_0745.nc
2,0,4197,0.874591,1.0344543,19.199875,52.872326,2025,7,20250702_0745.nc
2,1,4375,1.1119666,1.1473097,16.318394,54.773556,2025,7,20250702_0745.nc
2,2,4186,1.1286143,1.1434486,13.445782,56.685062,2025,7,20250702_0745.nc
2,3,4469,0.76496977,0.8268925,10.728701,58.531094,2025,7,20250702_0745.nc
2,4,4579,0.71846324,0.79821134,8.087404,60.40755,2025,7,20250702_0745.nc
2,5,4536,0.8082812,0.867861,5.755539,62.282806,2025,7,20250702_0745.nc
2,6,4455,0.8090772,0.8876003,4.16205,64.15172,2025,7,20250702_0745.nc
2,7,4428,0.6692423,0.7674626,4.3763895,66.05586,2025,7,20250702_0745.nc
3,0,4208,0.82195044,1.0023972,19.957685,51.788437,2025,7,20250702_0745.nc
3,1,4319,0.8320063,0.98854625,17.24409,53.690136,2025,7,20250702_0745.nc
3,2,3838,1.141706,1.335298,14.485418,55.68405,2025,7,20250702_0745.nc
3,3,4249,0.94010895,1.0819991,12.070981,57.51823,2025,7,20250702_0745.nc
3,4,4580,0.65323716,0.7474788,9.851136,59.38102,2025,7,20250702_0745.nc
3,5,4552,0.76512057,0.85226786,7.9846263,61.294823,2025,7,20250702_0745.nc
3,6,4202,0.78850615,0.92650044,6.829259,63.143883,2025,7,20250702_0745.nc
3,7,3831,1.2563941,1.2362566,6.8919387,65.14111,2025,7,20250702_0745.nc
0,0,4265,0.79883224,0.8347807,18.91689,57.270325,2025,0,20250703_0045.nc
0,1,4233,0.90699255,0.8815,16.010052,55.41008,2025,0,20250703_0045.nc
0,2,4372,0.97256863,0.9233456,13.116203,53.641266,2025,0,20250703_0045.nc
0,3,4457,0.9960197,0.9687917,10.264053,51.871235,2025,0,20250703_0045.nc
0,4,4508,0.7669339,0.80855805,7.4249196,50.106655,2025,0,20250703_0045.nc
0,5,4573,0.9937436,1.2033951,4.705748,48.35225,2025,0,20250703_0045.nc
0,6,3907,2.0565016,1.9882851,2.7493105,46.751884,2025,0,20250703_0045.nc
0,7,4403,1.2284106,1.3056448,2.9867494,44.89851,2025,0,20250703_0045.nc
1,0,3927,1.0313623,1.0999217,18.81141,56.119278,2025,0,20250703_0045.nc
1,1,4267,0.87461764,0.9402853,15.860529,54.205627,2025,0,20250703_0045.nc
1,2,4349,1.1198987,1.0709351,12.9599905,52.38197,2025,0,20250703_0045.nc
1,3,4588,0.99047387,0.9539017,10.055512,50.581444,2025,0,20250703_0045.nc
1,4,4503,0.998237,0.961219,7.1443496,48.77636,2025,0,20250703_0045.nc
1,5,4652,0.8064713,0.89291096,4.288537,47.009468,2025,0,20250703_0045.nc
1,6,4430,0.93137574,1.2084618,1.8543773,45.21698,2025,0,20250703_0045.nc
1,7,4599,0.8354609,1.0365827,2.2205994,43.508812,2025,0,20250703_0045.nc
2,0,4141,0.99777156,1.1219068,19.160448,54.999916,2025,0,20250703_0045.nc
2,1,4334,0.8285736,0.92589957,16.318592,53.084034,2025,0,20250703_0045.nc
2,2,4417,0.9255368,0.9513389,13.510491,51.234016,2025,0,20250703_0045.nc
2,3,4484,0.9162358,0.953152,10.7463455,49.391823,2025,0,20250703_0045.nc
2,4,4588,1.0139391,0.97070783,8.09379,47.57296,2025,0,20250703_0045.nc
2,5,4540,0.87798095,0.86795175,5.737372,45.755505,2025,0,20250703_0045.nc
2,6,4600,0.86517096,0.92720425,4.0916705,43.951466,2025,0,20250703_0045.nc
2,7,4518,0.82499933,0.88139325,4.269215,42.18959,2025,0,20250703_0045.nc
3,0,3729,1.0034776,1.1722258,20.100826,53.99235,2025,0,20250703_0045.nc
3,1,4227,0.9724364,1.0056123,17.192366,51.994785,2025,0,20250703_0045.nc
3,2,4376,0.90094244,0.9327891,14.593816,50.14023,2025,0,20250703_0045.nc
3,3,4131,1.0381354,1.3227544,12.156945,48.300137,2025,0,20250703_0045.nc
3,4,4396,0.8653208,1.0066311,9.796673,46.385468,2025,0,20250703_0045.nc
3,5,4547,0.87227845,1.0138143,7.972885,44.569256,2025,0,20250703_0045.nc
3,6,4024,1.2450966,1.6309454,6.759586,42.800194,2025,0,20250703_0045.nc
3,7,3656,1.0946393,1.5552177,7.105851,40.755783,2025,0,20250703_0045.nc
0,0,4268,0.5835084,0.6739329,18.91594,44.575813,2025,1,20250703_0145.nc
0,1,4150,0.67615485,0.7002167,15.9974785,42.85121,2025,1,20250703_0145.nc
0,2,4362,0.7598355,0.79595304,13.102721,41.255554,2025,1,20250703_0145.nc
0,3,4407,0.83998567,0.90324503,10.24393,39.649952,2025,1,20250703_0145.nc
0,4,4363,0.7122465,0.8018534,7.4512796,38.11731,2025,1,20250703_0145.nc
0,5,4537,1.2456132,1.3998296,4.6889715,36.56869,2025,1,20250703_0145.nc
0,6,4110,2.1578462,2.1715078,2.723691,35.226967,2025,1,20250703_0145.nc
0,7,4612,0.81662816,1.1846184,2.936349,33.719143,2025,1,20250703_0145.nc
1,0,4338,0.91457236,1.1704632,18.811058,43.140675,2025,1,20250703_0145.nc
1,1,4314,0.84798145,0.96621704,15.8979645,41.411552,2025,1,20250703_0145.nc
1,2,4347,0.9611003,0.94754833,12.965684,39.718422,2025,1,20250703_0145.nc
1,3,4568,0.85883003,0.856319,10.063758,38.073517,2025,1,20250703_0145.nc
1,4,4490,0.885154,0.85319316,7.1525736,36.455734,2025,1,20250703_0145.nc
1,5,4574,0.82100546,0.9422624,4.2765427,34.864082,2025,1,20250703_0145.nc
1,6,4480,1.2486045,1.4231503,1.8209589,33.322315,2025,1,20250703_0145.nc
1,7,4598,1.0873303,1.2269723,2.2195907,31.88124,2025,1,20250703_0145.nc
2,0,4237,0.92976385,1.1498151,19.141285,41.80827,2025,1,20250703_0145.nc
2,1,4328,0.8702779,1.0332907,16.319473,40.02588,2025,1,20250703_0145.nc
2,2,4434,0.96640974,0.948896,13.520269,38.294918,2025,1,20250703_0145.nc
2,3,4592,0.8275236,0.8936051,10.71789,36.571457,2025,1,20250703_0145.nc
2,4,4337,0.8893626,0.85217345,8.0995655,34.918404,2025,1,20250703_0145.nc
2,5,4400,0.80920464,0.89997447,5.744969,33.259212,2025,1,20250703_0145.nc
2,6,4643,0.8236947,1.0833528,4.0822196,31.68391,2025,1,20250703_0145.nc
2,7,4586,0.82888806,1.0499637,4.3012257,30.141106,2025,1,20250703_0145.nc
3,0,3618,1.5890906,1.6481317,20.137676,40.598194,2025,1,20250703_0145.nc
3,1,4283,0.88017917,1.0506493,17.201914,38.71581,2025,1,20250703_0145.nc
3,2,4359,0.86980647,0.89580715,14.600377,36.946133,2025,1,20250703_0145.nc
3,3,4351,1.0147518,1.352901,12.110111,35.199253,2025,1,20250703_0145.nc
3,4,4323,0.8686838,1.2379373,9.791206,33.4262,2025,1,20250703_0145.nc
3,5,4465,0.84442186,1.0510494,7.9987583,31.77407,2025,1,20250703_0145.nc
3,6,4040,1.8350393,1.8926835,6.8333015,30.179253,2025,1,20250703_0145.nc
3,7,3801,1.1565803,1.5414196,6.979104,28.37606,2025,1,20250703_0145.nc
0,0,4277,0.5692315,0.666135,18.908365,33.4136,2025,2,20250703_0245.nc
0,1,4170,0.6113955,0.66311264,15.95804,32.019688,2025,2,20250703_0245.nc
0,2,4374,0.70892644,0.79984266,13.099138,30.821386,2025,2,20250703_0245.nc
0,3,4331,0.776935,0.8386208,10.254753,29.63657,2025,2,20250703_0245.nc
0,4,4425,0.7710493,0.9791483,7.4267807,28.559097,2025,2,20250703_0245.nc
0,5,4554,1.6833217,1.638892,4.689215,27.63211,2025,2,20250703_0245.nc
0,6,4514,1.5922084,1.8155751,2.6247478,26.823215,2025,2,20250703_0245.nc
0,7,4649,0.7437135,1.020107,2.9299777,26.048347,2025,2,20250703_0245.nc
1,0,4325,0.78340966,1.0051612,18.820904,31.574673,2025,2,20250703_0245.nc
1,1,4298,0.7484863,0.86217904,15.90715,30.17783,2025,2,20250703_0245.nc
1,2,4369,0.8370976,0.83689296,12.970539,28.812027,2025,2,20250703_0245.nc
1,3,4304,0.79949063,0.80112666,10.063452,27.560472,2025,2,20250703_0245.nc
1,4,4410,0.81968105,0.8164377,7.1069627,26.449978,2025,2,20250703_0245.nc
1,5,4547,0.79563606,0.9388893,4.2575264,25.408613,2025,2,20250703_0245.nc
1,6,4609,1.2190602,1.4223583,1.8127677,24.473854,2025,2,20250703_0245.nc
1,7,4585,0.95295197,1.1495291,2.221682,23.703775,2025,2,20250703_0245.nc
2,0,4298,0.8843063,1.0548582,19.164383,29.816845,2025,2,20250703_0245.nc
2,1,4371,0.85679835,0.96114314,16.326864,28.32964,2025,2,20250703_0245.nc
2,2,4389,0.9200177,0.90999776,13.538471,26.91607,2025,2,20250703_0245.nc
2,3,4549,0.814895,0.8907653,10.737231,25.581919,2025,2,20250703_0245.nc
2,4,4465,0.8338599,0.8348871,8.061202,24.33339,2025,2,20250703_0245.nc
2,5,4529,0.78279924,0.89415,5.7355967,23.218094,2025,2,20250703_0245.nc
2,6,4632,0.81150967,1.0721365,4.1043615,22.213469,2025,2,20250703_0245.nc
2,7,4592,0.9548919,1.1695126,4.339535,21.359322,2025,2,20250703_0245.nc
3,0,3705,1.8939722,1.8955568,19.980137,28.197512,2025,2,20250703_0245.nc
3,1,4104,0.82846135,1.0312991,17.14757,26.551517,2025,2,20250703_0245.nc
3,2,4351,0.944602,0.92883587,14.595287,25.089264,2025,2,20250703_0245.nc
3,3,4388,0.8469762,1.1817232,12.093071,23.66402,2025,2,20250703_0245.nc
3,4,4416,1.0088618,1.3181157,9.817101,22.332813,2025,2,20250703_0245.nc
3,5,4331,0.82170284,1.0490557,8.038903,21.160967,2025,2,20250703_0245.nc
3,6,4162,2.0878434,2.0475798,6.8849163,20.094316,2025,2,20250703_0245.nc
3,7,4070,0.8882407,1.3423536,6.9173584,19.147297,2025,2,20250703_0245.nc
0,0,4260,0.5877623,0.62128925,18.911728,25.920727,2025,3,20250703_0345.nc
0,1,4155,0.61565197,0.7216144,15.967033,25.30363,2025,3,20250703_0345.nc
0,2,4365,0.6943356,0.8499658,13.096775,24.995852,2025,3,20250703_0345.nc
0,3,4321,0.7401644,0.9318346,10.246076,24.761694,2025,3,20250703_0345.nc
0,4,4497,0.8689106,1.1212254,7.399614,24.690573,2025,3,20250703_0345.nc
0,5,4632,1.4435319,1.4828771,4.6990643,24.799973,2025,3,20250703_0345.nc
0,6,4641,1.6065934,1.6980383,2.5718753,25.060587,2025,3,20250703_0345.nc
0,7,4633,0.72303784,0.9356701,2.9302337,25.475458,2025,3,20250703_0345.nc
1,0,4348,0.79279613,0.9478971,18.821232,23.558128,2025,3,20250703_0345.nc
1,1,4381,0.7634619,0.82010144,15.91082,22.960108,2025,3,20250703_0345.nc
1,2,4402,0.75794363,0.7644615,12.965542,22.507187,2025,3,20250703_0345.nc
