dataset,day,direction,band_type,band_index,band_low,band_high,lon_scheme,rank,rank_fraction,eigenvalue,eigenvalue_fraction,cumulative_fraction
real,19,north_south,longitude_band,1,121.0,122.0,alternate,54,0.675,0.43470020883383304,0.005433752610422912,0.8782147026975359
real,19,north_south,longitude_band,1,121.0,122.0,alternate,55,0.6875,0.43116861150162994,0.005389607643770373,0.8836043103413063
real,19,north_south,longitude_band,1,121.0,122.0,alternate,56,0.7,0.42999044202114434,0.005374880525264303,0.8889791908665705
real,19,north_south,longitude_band,1,121.0,122.0,alternate,57,0.7125,0.429969907341358,0.005374623841766974,0.8943538147083375
real,19,north_south,longitude_band,1,121.0,122.0,alternate,58,0.725,0.41980528215526586,0.005247566026940822,0.8996013807352784
real,19,north_south,longitude_band,1,121.0,122.0,alternate,59,0.7375,0.41979628990519924,0.005247453623814989,0.9048488343590934
real,19,north_south,longitude_band,1,121.0,122.0,alternate,60,0.75,0.41811406344025376,0.005226425793003171,0.9100752601520965
real,19,north_south,longitude_band,1,121.0,122.0,alternate,61,0.7625,0.4120613926568423,0.0051507674082105276,0.915226027560307
real,19,north_south,longitude_band,1,121.0,122.0,alternate,62,0.775,0.3948204222048658,0.004935255277560822,0.9201612828378678
real,19,north_south,longitude_band,1,121.0,122.0,alternate,63,0.7875,0.38817889750308926,0.004852236218788615,0.9250135190566564
real,19,north_south,longitude_band,1,121.0,122.0,alternate,64,0.8,0.38482517561219215,0.004810314695152401,0.9298238337518088
real,19,north_south,longitude_band,1,121.0,122.0,alternate,65,0.8125,0.37768570613192726,0.00472107132664909,0.9345449050784579
real,19,north_south,longitude_band,1,121.0,122.0,alternate,66,0.825,0.37729228441157303,0.004716153555144662,0.9392610586336025
real,19,north_south,longitude_band,1,121.0,122.0,alternate,67,0.8375,0.3698485721170872,0.0046231071514635895,0.9438841657850662
real,19,north_south,longitude_band,1,121.0,122.0,alternate,68,0.85,0.3696417058487762,0.004620521323109702,0.9485046871081759
real,19,north_south,longitude_band,1,121.0,122.0,alternate,69,0.8625,0.3642803287228804,0.004553504109036004,0.9530581912172119
real,19,north_south,longitude_band,1,121.0,122.0,alternate,70,0.875,0.36364430212857524,0.00454555377660719,0.9576037449938191
real,19,north_south,longitude_band,1,121.0,122.0,alternate,71,0.8875,0.35841993420259605,0.00448024917753245,0.9620839941713515
real,19,north_south,longitude_band,1,121.0,122.0,alternate,72,0.9,0.3578360436324709,0.004472950545405885,0.9665569447167573
real,19,north_south,longitude_band,1,121.0,122.0,alternate,73,0.9125,0.35067933899162534,0.0043834917373953165,0.9709404364541526
real,19,north_south,longitude_band,1,121.0,122.0,alternate,74,0.925,0.3463424504754583,0.004329280630943228,0.9752697170850958
real,19,north_south,longitude_band,1,121.0,122.0,alternate,75,0.9375,0.34264158190596083,0.00428301977382451,0.9795527368589203
real,19,north_south,longitude_band,1,121.0,122.0,alternate,76,0.95,0.33667168652380564,0.00420839608154757,0.9837611329404679
real,19,north_south,longitude_band,1,121.0,122.0,alternate,77,0.9625,0.3276648373140342,0.004095810466425426,0.9878569434068932
real,19,north_south,longitude_band,1,121.0,122.0,alternate,78,0.975,0.32694406135174164,0.00408680076689677,0.9919437441737899
real,19,north_south,longitude_band,1,121.0,122.0,alternate,79,0.9875,0.32325920112140044,0.004040740014017505,0.9959844841878075
real,19,north_south,longitude_band,1,121.0,122.0,alternate,80,1.0,0.3212412649753628,0.004015515812192035,0.9999999999999996
real,19,north_south,longitude_band,2,123.0,124.0,alternate,1,0.0125,8.534668372872215,0.10668335466090265,0.10668335466090265
real,19,north_south,longitude_band,2,123.0,124.0,alternate,2,0.025,5.987734425590585,0.07484668031988229,0.18153003498078493
real,19,north_south,longitude_band,2,123.0,124.0,alternate,3,0.0375,5.167420868171112,0.06459276085213887,0.2461227958329238
real,19,north_south,longitude_band,2,123.0,124.0,alternate,4,0.05,4.02657654141508,0.05033220676768849,0.2964550026006123
real,19,north_south,longitude_band,2,123.0,124.0,alternate,5,0.0625,3.470081287855648,0.04337601609819559,0.3398310186988079
real,19,north_south,longitude_band,2,123.0,124.0,alternate,6,0.075,3.3599214241320885,0.04199901780165109,0.381830036500459
real,19,north_south,longitude_band,2,123.0,124.0,alternate,7,0.0875,2.8691798243391196,0.03586474780423898,0.417694784304698
real,19,north_south,longitude_band,2,123.0,124.0,alternate,8,0.1,2.49933417639523,0.031241677204940366,0.44893646150963834
real,19,north_south,longitude_band,2,123.0,124.0,alternate,9,0.1125,2.061443140791881,0.0257680392598985,0.47470450076953685
real,19,north_south,longitude_band,2,123.0,124.0,alternate,10,0.125,1.8321316585313763,0.022901645731642196,0.49760614650117907
real,19,north_south,longitude_band,2,123.0,124.0,alternate,11,0.1375,1.7878937514081115,0.022348671892601386,0.5199548183937804
real,19,north_south,longitude_band,2,123.0,124.0,alternate,12,0.15,1.545737818131165,0.019321722726639554,0.53927654112042
real,19,north_south,longitude_band,2,123.0,124.0,alternate,13,0.1625,1.3187598840054282,0.016484498550067846,0.5557610396704878
real,19,north_south,longitude_band,2,123.0,124.0,alternate,14,0.175,1.2974195268971773,0.01621774408621471,0.5719787837567025
real,19,north_south,longitude_band,2,123.0,124.0,alternate,15,0.1875,1.2519926605477802,0.01564990825684725,0.5876286920135497
real,19,north_south,longitude_band,2,123.0,124.0,alternate,16,0.2,1.2067509691218525,0.015084387114023151,0.6027130791275729
real,19,north_south,longitude_band,2,123.0,124.0,alternate,17,0.2125,1.1916720157667442,0.014895900197084297,0.6176089793246572
real,19,north_south,longitude_band,2,123.0,124.0,alternate,18,0.225,1.1387368720502742,0.014234210900628421,0.6318431902252856
real,19,north_south,longitude_band,2,123.0,124.0,alternate,19,0.2375,1.1208878472867587,0.01401109809108448,0.64585428831637
real,19,north_south,longitude_band,2,123.0,124.0,alternate,20,0.25,1.0912957440176778,0.013641196800220967,0.6594954851165911
real,19,north_south,longitude_band,2,123.0,124.0,alternate,21,0.2625,1.0703337608800667,0.013379172011000829,0.6728746571275919
real,19,north_south,longitude_band,2,123.0,124.0,alternate,22,0.275,1.0222163122635288,0.012777703903294106,0.685652361030886
real,19,north_south,longitude_band,2,123.0,124.0,alternate,23,0.2875,0.9406540736462438,0.011758175920578044,0.697410536951464
real,19,north_south,longitude_band,2,123.0,124.0,alternate,24,0.3,0.9199352989454918,0.011499191236818643,0.7089097281882827
real,19,north_south,longitude_band,2,123.0,124.0,alternate,25,0.3125,0.9032161453968055,0.011290201817460065,0.7201999300057428
real,19,north_south,longitude_band,2,123.0,124.0,alternate,26,0.325,0.8602990721007482,0.01075373840125935,0.7309536684070022
real,19,north_south,longitude_band,2,123.0,124.0,alternate,27,0.3375,0.7859672088675062,0.009824590110843823,0.740778258517846
real,19,north_south,longitude_band,2,123.0,124.0,alternate,28,0.35,0.6879678422278812,0.008599598027848512,0.7493778565456944
real,19,north_south,longitude_band,2,123.0,124.0,alternate,29,0.3625,0.6538739340940816,0.008173424176176017,0.7575512807218705
real,19,north_south,longitude_band,2,123.0,124.0,alternate,30,0.375,0.6538089433615267,0.008172611792019082,0.7657238925138896
real,19,north_south,longitude_band,2,123.0,124.0,alternate,31,0.3875,0.6303134947570276,0.007878918684462843,0.7736028111983525
real,19,north_south,longitude_band,2,123.0,124.0,alternate,32,0.4,0.6296311621087952,0.007870389526359937,0.7814732007247125
real,19,north_south,longitude_band,2,123.0,124.0,alternate,33,0.4125,0.6232294503213501,0.007790368129016874,0.7892635688537294
real,19,north_south,longitude_band,2,123.0,124.0,alternate,34,0.425,0.6039825208481615,0.007549781510602017,0.7968133503643314
real,19,north_south,longitude_band,2,123.0,124.0,alternate,35,0.4375,0.6022936337140563,0.007528670421425701,0.8043420207857571
real,19,north_south,longitude_band,2,123.0,124.0,alternate,36,0.45,0.5923445401894819,0.007404306752368521,0.8117463275381256
real,19,north_south,longitude_band,2,123.0,124.0,alternate,37,0.4625,0.5920524725689725,0.007400655907112154,0.8191469834452377
real,19,north_south,longitude_band,2,123.0,124.0,alternate,38,0.475,0.5742077545006552,0.007177596931258187,0.8263245803764959
real,19,north_south,longitude_band,2,123.0,124.0,alternate,39,0.4875,0.5236778387630371,0.006545972984537961,0.8328705533610339
real,19,north_south,longitude_band,2,123.0,124.0,alternate,40,0.5,0.5135748966187442,0.0064196862077343,0.8392902395687681
real,19,north_south,longitude_band,2,123.0,124.0,alternate,41,0.5125,0.510294558051389,0.00637868197564236,0.8456689215444105
real,19,north_south,longitude_band,2,123.0,124.0,alternate,42,0.525,0.48997773102079484,0.006124721637759933,0.8517936431821704
real,19,north_south,longitude_band,2,123.0,124.0,alternate,43,0.5375,0.48921937322512693,0.006115242165314084,0.8579088853474846
real,19,north_south,longitude_band,2,123.0,124.0,alternate,44,0.55,0.46487914401062697,0.005810989300132835,0.8637198746476173
real,19,north_south,longitude_band,2,123.0,124.0,alternate,45,0.5625,0.4161737563187792,0.005202171953984738,0.8689220466016021
real,19,north_south,longitude_band,2,123.0,124.0,alternate,46,0.575,0.4020170041389885,0.005025212551737355,0.8739472591533395
real,19,north_south,longitude_band,2,123.0,124.0,alternate,47,0.5875,0.40029012559578064,0.005003626569947257,0.8789508857232867
real,19,north_south,longitude_band,2,123.0,124.0,alternate,48,0.6,0.37817152603406945,0.004727144075425866,0.8836780297987126
real,19,north_south,longitude_band,2,123.0,124.0,alternate,49,0.6125,0.37310853920458764,0.004663856740057344,0.8883418865387699
real,19,north_south,longitude_band,2,123.0,124.0,alternate,50,0.625,0.37005164800404877,0.0046256456000506084,0.8929675321388205
real,19,north_south,longitude_band,2,123.0,124.0,alternate,51,0.6375,0.3549170030603841,0.0044364625382548,0.8974039946770753
real,19,north_south,longitude_band,2,123.0,124.0,alternate,52,0.65,0.3547909098303662,0.004434886372879576,0.9018388810499549
real,19,north_south,longitude_band,2,123.0,124.0,alternate,53,0.6625,0.35015914771437795,0.004376989346429723,0.9062158703963846
real,19,north_south,longitude_band,2,123.0,124.0,alternate,54,0.675,0.34649755173938035,0.004331219396742253,0.9105470897931269
real,19,north_south,longitude_band,2,123.0,124.0,alternate,55,0.6875,0.34547979979467763,0.004318497497433469,0.9148655872905604
real,19,north_south,longitude_band,2,123.0,124.0,alternate,56,0.7,0.33154029063108575,0.00414425363288857,0.9190098409234491
real,19,north_south,longitude_band,2,123.0,124.0,alternate,57,0.7125,0.3310210566251491,0.004137763207814362,0.9231476041312634
real,19,north_south,longitude_band,2,123.0,124.0,alternate,58,0.725,0.3269846533313146,0.004087308166641431,0.9272349122979048
real,19,north_south,longitude_band,2,123.0,124.0,alternate,59,0.7375,0.32102998543560446,0.004012874817945054,0.9312477871158499
real,19,north_south,longitude_band,2,123.0,124.0,alternate,60,0.75,0.3181060356055072,0.003976325445068839,0.9352241125609188
real,19,north_south,longitude_band,2,123.0,124.0,alternate,61,0.7625,0.3089775012267434,0.003862218765334291,0.9390863313262531
real,19,north_south,longitude_band,2,123.0,124.0,alternate,62,0.775,0.30565842122083164,0.003820730265260394,0.9429070615915135
real,19,north_south,longitude_band,2,123.0,124.0,alternate,63,0.7875,0.30563960730306805,0.0038204950912883494,0.9467275566828018
real,19,north_south,longitude_band,2,123.0,124.0,alternate,64,0.8,0.3042656617779979,0.0038033207722249726,0.9505308774550268
real,19,north_south,longitude_band,2,123.0,124.0,alternate,65,0.8125,0.3031169899003008,0.0037889623737537583,0.9543198398287807
real,19,north_south,longitude_band,2,123.0,124.0,alternate,66,0.825,0.29224506825042557,0.003653063353130318,0.957972903181911
real,19,north_south,longitude_band,2,123.0,124.0,alternate,67,0.8375,0.28074866012426636,0.0035093582515533283,0.9614822614334643
real,19,north_south,longitude_band,2,123.0,124.0,alternate,68,0.85,0.2795059765908637,0.003493824707385795,0.9649760861408501
real,19,north_south,longitude_band,2,123.0,124.0,alternate,69,0.8625,0.26948629804309504,0.003368578725538687,0.9683446648663887
real,19,north_south,longitude_band,2,123.0,124.0,alternate,70,0.875,0.2602580377729575,0.0032532254721619673,0.9715978903385507
real,19,north_south,longitude_band,2,123.0,124.0,alternate,71,0.8875,0.24761793444180605,0.0030952241805225745,0.9746931145190733
real,19,north_south,longitude_band,2,123.0,124.0,alternate,72,0.9,0.24453556374970387,0.0030566945468712974,0.9777498090659446
real,19,north_south,longitude_band,2,123.0,124.0,alternate,73,0.9125,0.24233359657986378,0.003029169957248296,0.9807789790231929
real,19,north_south,longitude_band,2,123.0,124.0,alternate,74,0.925,0.233269642581843,0.0029158705322730365,0.9836948495554659
real,19,north_south,longitude_band,2,123.0,124.0,alternate,75,0.9375,0.23292535145997276,0.0029115668932496582,0.9866064164487156
real,19,north_south,longitude_band,2,123.0,124.0,alternate,76,0.95,0.2211890828282406,0.0027648635353530065,0.9893712799840686
real,19,north_south,longitude_band,2,123.0,124.0,alternate,77,0.9625,0.21847641747082253,0.0027309552183852805,0.9921022352024539
real,19,north_south,longitude_band,2,123.0,124.0,alternate,78,0.975,0.21771405579686537,0.002721425697460816,0.9948236608999147
real,19,north_south,longitude_band,2,123.0,124.0,alternate,79,0.9875,0.20908675996400458,0.0026135844995500562,0.9974372453994648
real,19,north_south,longitude_band,2,123.0,124.0,alternate,80,1.0,0.2050203680428396,0.002562754600535494,1.0000000000000002
real,19,north_south,longitude_band,3,125.0,126.0,alternate,1,0.0125,7.55500320383824,0.094437540047978,0.094437540047978
real,19,north_south,longitude_band,3,125.0,126.0,alternate,2,0.025,7.437341988297173,0.09296677485371466,0.18740431490169265
real,19,north_south,longitude_band,3,125.0,126.0,alternate,3,0.0375,6.824742485063971,0.08530928106329963,0.2727135959649923
real,19,north_south,longitude_band,3,125.0,126.0,alternate,4,0.05,6.527476234647575,0.0815934529330947,0.35430704889808695
real,19,north_south,longitude_band,3,125.0,126.0,alternate,5,0.0625,4.299916102120566,0.05374895127650707,0.40805600017459404
real,19,north_south,longitude_band,3,125.0,126.0,alternate,6,0.075,4.186373640656026,0.052329670508200324,0.46038567068279435
real,19,north_south,longitude_band,3,125.0,126.0,alternate,7,0.0875,3.376054491725245,0.04220068114656556,0.50258635182936
real,19,north_south,longitude_band,3,125.0,126.0,alternate,8,0.1,3.2521556343141893,0.04065194542892737,0.5432382972582873
real,19,north_south,longitude_band,3,125.0,126.0,alternate,9,0.1125,2.7024073972731784,0.03378009246591473,0.577018389724202
real,19,north_south,longitude_band,3,125.0,126.0,alternate,10,0.125,2.1314738794572587,0.026643423493215735,0.6036618132174177
real,19,north_south,longitude_band,3,125.0,126.0,alternate,11,0.1375,1.6739608122720355,0.020924510153400445,0.6245863233708182
real,19,north_south,longitude_band,3,125.0,126.0,alternate,12,0.15,1.445382199307404,0.01806727749134255,0.6426536008621607
real,19,north_south,longitude_band,3,125.0,126.0,alternate,13,0.1625,1.4204785883514783,0.01775598235439348,0.6604095832165542
real,19,north_south,longitude_band,3,125.0,126.0,alternate,14,0.175,1.3799693253671699,0.017249616567089624,0.6776591997836439
real,19,north_south,longitude_band,3,125.0,126.0,alternate,15,0.1875,1.3251289029645366,0.016564111287056708,0.6942233110707006
real,19,north_south,longitude_band,3,125.0,126.0,alternate,16,0.2,1.2713718131095368,0.015892147663869212,0.7101154587345698
real,19,north_south,longitude_band,3,125.0,126.0,alternate,17,0.2125,1.1232326500473855,0.014040408125592319,0.7241558668601622
real,19,north_south,longitude_band,3,125.0,126.0,alternate,18,0.225,1.055112757202566,0.013188909465032076,0.7373447763251942
real,19,north_south,longitude_band,3,125.0,126.0,alternate,19,0.2375,0.9736088060333745,0.01217011007541718,0.7495148864006114
real,19,north_south,longitude_band,3,125.0,126.0,alternate,20,0.25,0.849396143615396,0.01061745179519245,0.7601323381958038
real,19,north_south,longitude_band,3,125.0,126.0,alternate,21,0.2625,0.805633445364138,0.010070418067051725,0.7702027562628556
real,19,north_south,longitude_band,3,125.0,126.0,alternate,22,0.275,0.7716047367598685,0.009645059209498357,0.7798478154723539
real,19,north_south,longitude_band,3,125.0,126.0,alternate,23,0.2875,0.7061415562260945,0.008826769452826181,0.7886745849251802
real,19,north_south,longitude_band,3,125.0,126.0,alternate,24,0.3,0.6925413572043243,0.008656766965054054,0.7973313518902342
real,19,north_south,longitude_band,3,125.0,126.0,alternate,25,0.3125,0.6576894264735165,0.008221117830918955,0.8055524697211531
real,19,north_south,longitude_band,3,125.0,126.0,alternate,26,0.325,0.5795365961889122,0.007244207452361403,0.8127966771735146
real,19,north_south,longitude_band,3,125.0,126.0,alternate,27,0.3375,0.5225438199813054,0.006531797749766317,0.8193284749232809
real,19,north_south,longitude_band,3,125.0,126.0,alternate,28,0.35,0.5026588030240242,0.006283235037800303,0.8256117099610811
real,19,north_south,longitude_band,3,125.0,126.0,alternate,29,0.3625,0.502397474541644,0.006279968431770549,0.8318916783928517
real,19,north_south,longitude_band,3,125.0,126.0,alternate,30,0.375,0.4695580269394501,0.005869475336743126,0.8377611537295948
real,19,north_south,longitude_band,3,125.0,126.0,alternate,31,0.3875,0.43547598503950036,0.005443449812993754,0.8432046035425885
real,19,north_south,longitude_band,3,125.0,126.0,alternate,32,0.4,0.4348769298762409,0.005435961623453011,0.8486405651660416
real,19,north_south,longitude_band,3,125.0,126.0,alternate,33,0.4125,0.42718528602159356,0.0053398160752699195,0.8539803812413115
real,19,north_south,longitude_band,3,125.0,126.0,alternate,34,0.425,0.40429302060588923,0.005053662757573615,0.859034043998885
real,19,north_south,longitude_band,3,125.0,126.0,alternate,35,0.4375,0.40424636937018016,0.005053079617127252,0.8640871236160123
real,19,north_south,longitude_band,3,125.0,126.0,alternate,36,0.45,0.38619358650040075,0.00482741983125501,0.8689145434472673
real,19,north_south,longitude_band,3,125.0,126.0,alternate,37,0.4625,0.3840893410071275,0.004801116762589094,0.8737156602098564
real,19,north_south,longitude_band,3,125.0,126.0,alternate,38,0.475,0.3835890281509382,0.004794862851886727,0.878510523061743
real,19,north_south,longitude_band,3,125.0,126.0,alternate,39,0.4875,0.3791386587005408,0.00473923323375676,0.8832497562954998
real,19,north_south,longitude_band,3,125.0,126.0,alternate,40,0.5,0.3789420800186505,0.004736776000233131,0.887986532295733
real,19,north_south,longitude_band,3,125.0,126.0,alternate,41,0.5125,0.36024104013957187,0.004503013001744648,0.8924895452974776
real,19,north_south,longitude_band,3,125.0,126.0,alternate,42,0.525,0.354208325568298,0.0044276040696037255,0.8969171493670813
real,19,north_south,longitude_band,3,125.0,126.0,alternate,43,0.5375,0.3340931599162273,0.004176164498952841,0.9010933138660342
real,19,north_south,longitude_band,3,125.0,126.0,alternate,44,0.55,0.3248553466432543,0.004060691833040678,0.9051540056990749
real,19,north_south,longitude_band,3,125.0,126.0,alternate,45,0.5625,0.32290730919596783,0.004036341364949598,0.9091903470640245
real,19,north_south,longitude_band,3,125.0,126.0,alternate,46,0.575,0.3159318968459029,0.003949148710573786,0.9131394957745983
real,19,north_south,longitude_band,3,125.0,126.0,alternate,47,0.5875,0.31192581747998127,0.0038990727184997657,0.9170385684930981
real,19,north_south,longitude_band,3,125.0,126.0,alternate,48,0.6,0.2977530139550921,0.0037219126744386516,0.9207604811675367
real,19,north_south,longitude_band,3,125.0,126.0,alternate,49,0.6125,0.27907229315952486,0.0034884036644940606,0.9242488848320308
real,19,north_south,longitude_band,3,125.0,126.0,alternate,50,0.625,0.2661289203614169,0.003326611504517711,0.9275754963365486
real,19,north_south,longitude_band,3,125.0,126.0,alternate,51,0.6375,0.24703417822145418,0.0030879272277681774,0.9306634235643167
real,19,north_south,longitude_band,3,125.0,126.0,alternate,52,0.65,0.22922909605877564,0.0028653637007346956,0.9335287872650514
real,19,north_south,longitude_band,3,125.0,126.0,alternate,53,0.6625,0.22323296425023567,0.002790412053127946,0.9363191993181793
real,19,north_south,longitude_band,3,125.0,126.0,alternate,54,0.675,0.22319983496171925,0.0027899979370214906,0.9391091972552008
real,19,north_south,longitude_band,3,125.0,126.0,alternate,55,0.6875,0.22180918536633826,0.002772614817079228,0.9418818120722801
real,19,north_south,longitude_band,3,125.0,126.0,alternate,56,0.7,0.2216195384945007,0.002770244231181259,0.9446520563034613
real,19,north_south,longitude_band,3,125.0,126.0,alternate,57,0.7125,0.21716876196950063,0.002714609524618758,0.94736666582808
real,19,north_south,longitude_band,3,125.0,126.0,alternate,58,0.725,0.2171166650480174,0.0027139583131002174,0.9500806241411802
real,19,north_south,longitude_band,3,125.0,126.0,alternate,59,0.7375,0.21474815135462472,0.002684351891932809,0.952764976033113
real,19,north_south,longitude_band,3,125.0,126.0,alternate,60,0.75,0.21397943394565472,0.002674742924320684,0.9554397189574337
real,19,north_south,longitude_band,3,125.0,126.0,alternate,61,0.7625,0.2115823612749022,0.0026447795159362775,0.95808449847337
real,19,north_south,longitude_band,3,125.0,126.0,alternate,62,0.775,0.20950719037971138,0.0026188398797463925,0.9607033383531164
real,19,north_south,longitude_band,3,125.0,126.0,alternate,63,0.7875,0.20851836742266835,0.0026064795927833546,0.9633098179458998
real,19,north_south,longitude_band,3,125.0,126.0,alternate,64,0.8,0.20694997291920067,0.0025868746614900085,0.9658966926073898
real,19,north_south,longitude_band,3,125.0,126.0,alternate,65,0.8125,0.2028637006008866,0.0025357962575110827,0.9684324888649009
real,19,north_south,longitude_band,3,125.0,126.0,alternate,66,0.825,0.19884426230408866,0.0024855532788011082,0.9709180421437019
real,19,north_south,longitude_band,3,125.0,126.0,alternate,67,0.8375,0.19782189929949795,0.0024727737412437245,0.9733908158849457
real,19,north_south,longitude_band,3,125.0,126.0,alternate,68,0.85,0.18147157240870357,0.0022683946551087944,0.9756592105400544
real,19,north_south,longitude_band,3,125.0,126.0,alternate,69,0.8625,0.1741438573057379,0.0021767982163217237,0.9778360087563762
real,19,north_south,longitude_band,3,125.0,126.0,alternate,70,0.875,0.17205132056781108,0.0021506415070976386,0.9799866502634739
real,19,north_south,longitude_band,3,125.0,126.0,alternate,71,0.8875,0.16859592319871983,0.002107449039983998,0.9820940993034578
real,19,north_south,longitude_band,3,125.0,126.0,alternate,72,0.9,0.16765582746968474,0.0020956978433710593,0.9841897971468289
real,19,north_south,longitude_band,3,125.0,126.0,alternate,73,0.9125,0.16284696773250582,0.002035587096656323,0.9862253842434852
real,19,north_south,longitude_band,3,125.0,126.0,alternate,74,0.925,0.16272030484339553,0.0020340038105424443,0.9882593880540276
real,19,north_south,longitude_band,3,125.0,126.0,alternate,75,0.9375,0.16163134626973766,0.002020391828371721,0.9902797798823993
real,19,north_south,longitude_band,3,125.0,126.0,alternate,76,0.95,0.15884701662568645,0.001985587707821081,0.9922653675902204
real,19,north_south,longitude_band,3,125.0,126.0,alternate,77,0.9625,0.1574834438113927,0.001968543047642409,0.9942339106378628
real,19,north_south,longitude_band,3,125.0,126.0,alternate,78,0.975,0.1572254376272844,0.0019653179703410547,0.9961992286082039
real,19,north_south,longitude_band,3,125.0,126.0,alternate,79,0.9875,0.15272587095478787,0.0019090733869348484,0.9981083019951387
real,19,north_south,longitude_band,3,125.0,126.0,alternate,80,1.0,0.15133584038889614,0.0018916980048612018,0.9999999999999999
real,19,north_south,longitude_band,4,127.0,128.0,alternate,1,0.0125,7.434928725413617,0.0929366090676702,0.0929366090676702
real,19,north_south,longitude_band,4,127.0,128.0,alternate,2,0.025,7.338183764968456,0.09172729706210568,0.1846639061297759
real,19,north_south,longitude_band,4,127.0,128.0,alternate,3,0.0375,6.898094989002565,0.08622618736253204,0.27089009349230797
real,19,north_south,longitude_band,4,127.0,128.0,alternate,4,0.05,4.738256201736172,0.059228202521702134,0.3301182960140101
real,19,north_south,longitude_band,4,127.0,128.0,alternate,5,0.0625,4.346076861458696,0.0543259607682337,0.3844442567822438
real,19,north_south,longitude_band,4,127.0,128.0,alternate,6,0.075,3.96231225640026,0.04952890320500324,0.43397315998724706
real,19,north_south,longitude_band,4,127.0,128.0,alternate,7,0.0875,2.9057130488190914,0.036321413110238635,0.4702945730974857
real,19,north_south,longitude_band,4,127.0,128.0,alternate,8,0.1,2.2919129230112523,0.02864891153764065,0.49894348463512633
real,19,north_south,longitude_band,4,127.0,128.0,alternate,9,0.1125,1.9129585716595527,0.023911982145744404,0.5228554667808707
real,19,north_south,longitude_band,4,127.0,128.0,alternate,10,0.125,1.8662902437403264,0.023328628046754077,0.5461840948276248
real,19,north_south,longitude_band,4,127.0,128.0,alternate,11,0.1375,1.8326608145789132,0.02290826018223641,0.5690923550098612
real,19,north_south,longitude_band,4,127.0,128.0,alternate,12,0.15,1.6756264292852878,0.020945330366066096,0.5900376853759273
real,19,north_south,longitude_band,4,127.0,128.0,alternate,13,0.1625,1.675389110545182,0.02094236388181477,0.6109800492577421
real,19,north_south,longitude_band,4,127.0,128.0,alternate,14,0.175,1.6342419412775995,0.02042802426596999,0.6314080735237121
real,19,north_south,longitude_band,4,127.0,128.0,alternate,15,0.1875,1.3573159867757811,0.01696644983469726,0.6483745233584094
real,19,north_south,longitude_band,4,127.0,128.0,alternate,16,0.2,1.1954321259770841,0.014942901574713549,0.663317424933123
real,19,north_south,longitude_band,4,127.0,128.0,alternate,17,0.2125,1.1304608995810594,0.014130761244763241,0.6774481861778862
real,19,north_south,longitude_band,4,127.0,128.0,alternate,18,0.225,1.0314211488473572,0.012892764360591964,0.6903409505384781
real,19,north_south,longitude_band,4,127.0,128.0,alternate,19,0.2375,0.881732101350669,0.011021651266883361,0.7013626018053615
real,19,north_south,longitude_band,4,127.0,128.0,alternate,20,0.25,0.8301182701951385,0.010376478377439229,0.7117390801828007
real,19,north_south,longitude_band,4,127.0,128.0,alternate,21,0.2625,0.8248642761987417,0.010310803452484269,0.722049883635285
real,19,north_south,longitude_band,4,127.0,128.0,alternate,22,0.275,0.803019942671954,0.010037749283399422,0.7320876329186844
real,19,north_south,longitude_band,4,127.0,128.0,alternate,23,0.2875,0.7905527082909034,0.00988190885363629,0.7419695417723207
real,19,north_south,longitude_band,4,127.0,128.0,alternate,24,0.3,0.7541629974076783,0.009427037467595977,0.7513965792399167
real,19,north_south,longitude_band,4,127.0,128.0,alternate,25,0.3125,0.7254629878768254,0.009068287348460316,0.760464866588377
real,19,north_south,longitude_band,4,127.0,128.0,alternate,26,0.325,0.7071217045177856,0.008839021306472317,0.7693038878948493
real,19,north_south,longitude_band,4,127.0,128.0,alternate,27,0.3375,0.6967023147827948,0.008708778934784934,0.7780126668296342
real,19,north_south,longitude_band,4,127.0,128.0,alternate,28,0.35,0.6933859445991661,0.008667324307489576,0.7866799911371238
real,19,north_south,longitude_band,4,127.0,128.0,alternate,29,0.3625,0.6866214704796684,0.008582768380995854,0.7952627595181196
real,19,north_south,longitude_band,4,127.0,128.0,alternate,30,0.375,0.6550979677331592,0.008188724596664488,0.8034514841147842
real,19,north_south,longitude_band,4,127.0,128.0,alternate,31,0.3875,0.6046365068898679,0.007557956336123347,0.8110094404509075
real,19,north_south,longitude_band,4,127.0,128.0,alternate,32,0.4,0.5759526697912715,0.0071994083723908925,0.8182088488232984
real,19,north_south,longitude_band,4,127.0,128.0,alternate,33,0.4125,0.55085629456291,0.0068857036820363735,0.8250945525053347
real,19,north_south,longitude_band,4,127.0,128.0,alternate,34,0.425,0.5208323254330642,0.006510404067913302,0.831604956573248
real,19,north_south,longitude_band,4,127.0,128.0,alternate,35,0.4375,0.4975997748297127,0.006219997185371407,0.8378249537586193
real,19,north_south,longitude_band,4,127.0,128.0,alternate,36,0.45,0.4816809830685785,0.00602101228835723,0.8438459660469766
real,19,north_south,longitude_band,4,127.0,128.0,alternate,37,0.4625,0.4718555297329852,0.005898194121662315,0.8497441601686389
real,19,north_south,longitude_band,4,127.0,128.0,alternate,38,0.475,0.45279516135724124,0.005659939516965515,0.8554040996856044
real,19,north_south,longitude_band,4,127.0,128.0,alternate,39,0.4875,0.43776593507936257,0.005472074188492031,0.8608761738740964
