dataset,day,direction,band_type,band_index,band_low,band_high,n_profiles,n_positions,rank,eigenvalue_fraction,ranked_periodogram_fraction
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,21,0.009245853099094098,0.009267431452448798
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,22,0.008414428973771013,0.007519694457648033
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,23,0.007652953767736096,0.00751969445764803
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,24,0.007143453821614955,0.0066246793176079795
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,25,0.0067067152620376505,0.0066246793176079795
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,26,0.0064326986155915315,0.006230353721626646
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,27,0.006084400885564948,0.006230353721626644
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,28,0.005690246648303225,0.00561677383530001
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,29,0.005523661344988287,0.005616773835300007
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,30,0.005317643756591966,0.0051230436582968145
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,31,0.005058533328021434,0.005123043658296812
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,32,0.0048389326170945835,0.004711354493347057
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,33,0.0045648941394584395,0.004711354493347057
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,34,0.0042520832282682665,0.00427062885815008
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,35,0.004169562830841088,0.004270628858150078
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,36,0.004002367649537332,0.0038352339558855343
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,37,0.0038357509193237397,0.0038352339558855343
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,38,0.00380326151546782,0.0034711248991100324
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,39,0.003678117952659181,0.003471124899110032
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,40,0.0035788769273560855,0.003437146704392937
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,41,0.003373836817069898,0.003437146704392937
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,42,0.003185595957697319,0.003194222273480665
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,43,0.0031583655247854714,0.003194222273480665
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,44,0.0031253790148010802,0.003182474240852162
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,45,0.0030329854322231776,0.003182474240852162
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,46,0.0028525878021229867,0.002792968025406049
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,47,0.0028061765333382855,0.002792968025406049
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,48,0.0027166310307865428,0.002438641552946421
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,49,0.002493610908702171,0.0024386415529464205
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,50,0.002459430291910923,0.0023607050803947163
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,51,0.002428822863904885,0.0023607050803947163
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,52,0.002337817008075491,0.0023236910731320457
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,53,0.0023299165912650127,0.0023236910731320452
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,54,0.002299620873817547,0.0021797638317965174
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,55,0.002179405949700011,0.002179763831796517
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,56,0.0020858984947569157,0.002146216168099727
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,57,0.0020609265346616225,0.002146216168099727
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,58,0.002031566301683877,0.002018510706060995
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,59,0.002022254569916354,0.002018510706060995
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,60,0.002017224664083688,0.0020024213898900216
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,61,0.002010105773340234,0.002002421389890021
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,62,0.0019824367853732345,0.0019495640853538037
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,63,0.001970235653108494,0.0019495640853538037
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,64,0.0019525020000240717,0.0019091750976323683
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,65,0.0018881921532924943,0.0019091750976323683
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,66,0.0018751841553251518,0.0018514881176428886
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,67,0.001855928527273266,0.0018514881176428884
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,68,0.0018384557389329783,0.001778608754396025
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,69,0.0018266809504050932,0.0017786087543960247
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,70,0.0017846731897509006,0.0017759312674120286
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,71,0.0017839920644397717,0.001775931267412028
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,72,0.0017586154387918313,0.0017049758887104083
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,73,0.0017492493446376685,0.001704975888710408
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,74,0.0017331478718299344,0.0016745835674714235
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,75,0.001684246154954095,0.0016550012722240488
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,76,0.0016742698796324376,0.0016550012722240486
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,77,0.0016008270191390165,0.0016222536186222272
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,78,0.0015932301178104775,0.001622253618622227
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,79,0.0014931410224696788,0.001449931746803961
simulation,13,east_west,latitude_band,4,0.0,1.0,368,80,80,0.001492165537808395,0.001449931746803961
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,1,0.10621358729892304,0.11837904405413786
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,2,0.08607843821649391,0.07982098514674964
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,3,0.08156403229447606,0.07982098514674962
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,4,0.07977820593905721,0.07726718020056325
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,5,0.06846490608905097,0.07726718020056325
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,6,0.06017578046294995,0.05921072159962404
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,7,0.05333134452076667,0.059210721599624025
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,8,0.045186951918246517,0.0417076815837528
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,9,0.03840617698950372,0.04170768158375279
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,10,0.031021972446261425,0.025060704769375667
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,11,0.025135681037385817,0.02506070476937566
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,12,0.022002356025695016,0.019639333420834026
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,13,0.01910165502968136,0.019639333420834026
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,14,0.01728498684657472,0.01723952512843839
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,15,0.01674318776708646,0.01723952512843839
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,16,0.01506330624677722,0.012830260340998342
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,17,0.012755746506455366,0.012830260340998342
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,18,0.011342246268796586,0.010773893780313962
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,19,0.010850959490069948,0.010773893780313962
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,20,0.010070113940585806,0.008590798557325115
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,21,0.008579863372189115,0.008590798557325115
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,22,0.007478910426313881,0.006975773282114067
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,23,0.006900116527195479,0.006975773282114067
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,24,0.0068624375727075505,0.006633372846573659
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,25,0.006862206685795957,0.006633372846573656
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,26,0.006416539171539825,0.005753707550074343
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,27,0.005830707285191358,0.005753707550074342
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,28,0.005420568443094217,0.005005916821409157
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,29,0.005074831254116886,0.005005916821409157
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,30,0.004856838886815526,0.0047943195080070835
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,31,0.004770744687794419,0.0047943195080070835
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,32,0.004629785973125175,0.004504078208424105
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,33,0.004424789389677383,0.004504078208424105
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,34,0.004377266895917494,0.004376442070268006
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,35,0.004376180123269119,0.004376442070268006
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,36,0.0041799649837630974,0.003993271887430967
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,37,0.0038684693668779068,0.003993271887430967
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,38,0.003509229657323847,0.0033124110849067335
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,39,0.0033730493878608293,0.003312411084906733
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,40,0.003293486554056554,0.0029935471921309557
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,41,0.0030877311874585324,0.0029935471921309553
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,42,0.003013768926657844,0.002955914350012795
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,43,0.0029342869877667706,0.0029559143500127944
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,44,0.002833608030924196,0.0028545568842150157
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,45,0.0027961017222379657,0.0028545568842150157
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,46,0.0027171245330213155,0.0027237648568645867
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,47,0.002692055376002769,0.002723764856864586
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,48,0.0026913678254968224,0.0026576817973767795
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,49,0.0025924934651586603,0.0026576817973767786
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,50,0.0024017789589515347,0.002287188740439888
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,51,0.002305302123177922,0.0022871887404398872
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,52,0.0022933084727500184,0.0022538578733276066
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,53,0.002270687127556109,0.0022538578733276057
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,54,0.0022646307141036813,0.0021909606405419646
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,55,0.002246616994733691,0.0021909606405419646
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,56,0.0021659447987643103,0.001998592203919434
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,57,0.002054388749280656,0.0019985922039194334
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,58,0.0019991045467381147,0.0019921026768166504
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,59,0.00197394111845063,0.0019921026768166504
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,60,0.0019729763124757965,0.0019396016657876735
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,61,0.0019589694951978017,0.0019396016657876733
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,62,0.001958156553361507,0.0019055658201768825
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,63,0.0019541611582251034,0.0019055658201768825
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,64,0.0019100318031969345,0.0018939471241807607
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,65,0.0018924513606855687,0.00189394712418076
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,66,0.0018913120826834031,0.0018599142748502724
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,67,0.0018197119037306447,0.0018599142748502724
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,68,0.0017663449332990444,0.0018544873257272782
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,69,0.0017634541560274432,0.001854487325727278
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,70,0.0017390841318451812,0.0018507442688572222
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,71,0.0016849012328077147,0.0016596781997867925
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,72,0.0016602411336539308,0.0016596781997867923
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,73,0.001654952626327888,0.0016556719800356649
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,74,0.0016439423600160383,0.0016556719800356644
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,75,0.001642031285298479,0.0016062810607198731
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,76,0.0016343826509762458,0.0016062810607198723
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,77,0.001631456055640135,0.001566968976113341
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,78,0.0016214466552522855,0.001566968976113341
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,79,0.001606494777792398,0.0015444444082949034
simulation,13,east_west,latitude_band,5,1.0,2.0,368,80,80,0.0016016336928115296,0.001544444408294903
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,1,0.07351673662827465,0.0720047134749452
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,2,0.0708559223098386,0.0720047134749452
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,3,0.06497155151925252,0.05965177182895421
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,4,0.06287542778812097,0.057757130299161664
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,5,0.06086376848905439,0.057757130299161664
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,6,0.057285978719063504,0.05685674049032573
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,7,0.05300620804476801,0.056856740490325706
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,8,0.050345278529965884,0.0527569254432229
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,9,0.04223256726425284,0.05275692544322289
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,10,0.03349966853103008,0.030836695238351832
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,11,0.030321303154605527,0.030836695238351832
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,12,0.029571027972110264,0.03029033717355639
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,13,0.026257634983156853,0.03029033717355639
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,14,0.021348265109001157,0.01962649010142683
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,15,0.02031773621822889,0.01962649010142682
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,16,0.019820730412990817,0.018854430897393283
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,17,0.0172398340526766,0.018854430897393283
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,18,0.014263358730576298,0.012084229099873747
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,19,0.01201218012046264,0.012084229099873743
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,20,0.011792232271214915,0.012061293959512394
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,21,0.010990732270110895,0.012061293959512392
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,22,0.01069508290351065,0.01031160687856202
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,23,0.010614216822478532,0.010311606878562017
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,24,0.009154495753519754,0.009180100403954233
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,25,0.008491285742103206,0.009180100403954231
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,26,0.008282192030075217,0.007205996743973879
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,27,0.007649201847559775,0.007205996743973879
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,28,0.006899741199708653,0.0070439550525664115
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,29,0.006875266201411703,0.00704395505256641
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,30,0.006484558083906228,0.005534764799816658
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,31,0.005755250787734099,0.005534764799816658
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,32,0.005594058095772164,0.0053900632636571565
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,33,0.005490202962143254,0.0053900632636571565
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,34,0.005377531217114395,0.00529523940442514
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,35,0.005173335129314521,0.00529523940442514
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,36,0.004975543729345067,0.004993062903016558
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,37,0.004693228790288736,0.004993062903016558
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,38,0.004239026477420378,0.004024810944030552
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,39,0.003955960615692822,0.004024810944030552
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,40,0.0036812008430256297,0.003356903253170624
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,41,0.003481549410783128,0.0033569032531706225
simulation,13,north_south,longitude_band,1,122.0,123.0,115,80,42,0.0034470524226251366,0.0033166422917442918
