dataset,direction,rank,eigenvalue_fraction_mean,eigenvalue_fraction_min,eigenvalue_fraction_max,periodogram_fraction_mean,periodogram_fraction_min,periodogram_fraction_max
simulation,east_west,52,0.0023997479751023025,0.002245832571827234,0.0026382394105108685,0.0023919240164207408,0.002248704703205252,0.0026346734882615286
simulation,east_west,53,0.0023632542976074747,0.0022105152681060145,0.002603061687474726,0.0023919240164207403,0.002248704703205251,0.002634673488261528
simulation,east_west,54,0.0023224641041453948,0.002203785935871081,0.0025255273667001443,0.0022849323752102326,0.0021409487790022452,0.0025203688771810455
simulation,east_west,55,0.0022774307803551286,0.0021473672698327476,0.0024771274087885624,0.0022849323752102326,0.0021409487790022452,0.0025203688771810455
simulation,east_west,56,0.0022402721204725956,0.0020858984947569157,0.0024439797517162246,0.0021887297789824857,0.001998592203919434,0.002329244304859806
simulation,east_west,57,0.002195322838144612,0.002054388749280656,0.002415587459840914,0.0021887297789824852,0.0019985922039194334,0.002329244304859806
simulation,east_west,58,0.002145191505047886,0.0019991045467381147,0.0023769678733732394,0.0021130059779465456,0.0019652670901953682,0.0023171836654773182
simulation,east_west,59,0.0021033613163748506,0.0019679994464713263,0.0023766976990472416,0.0021121738722745627,0.0019652670901953682,0.0023171836654773182
simulation,east_west,60,0.0020762833139032007,0.0018746954442655222,0.0023599057908011015,0.002055712412164921,0.0019396016657876735,0.002229994340316782
simulation,east_west,61,0.0020416331212466947,0.001873941360470888,0.002269997400455229,0.002054345031783518,0.0019396016657876733,0.002229994340316782
simulation,east_west,62,0.002004563813827595,0.001814663690215039,0.002232030091868821,0.0019974234599997153,0.0018500492973751869,0.002216671509854841
simulation,east_west,63,0.0019830084029222894,0.0017881899946387014,0.0022029882884886435,0.0019942549931974535,0.0018500492973751866,0.00221667150985484
simulation,east_west,64,0.0019594189980984213,0.0017719797598625888,0.002168485615771917,0.0019510441700602771,0.0017538717059171747,0.002138946107260271
simulation,east_west,65,0.0019361782761431537,0.0017343913499159897,0.002148089331819949,0.0019463638908807587,0.0017538717059171745,0.0021389461072602706
simulation,east_west,66,0.0019099590964939323,0.0017026518735914647,0.002082751086440883,0.0019034966304240714,0.001733393597939281,0.0020966167319339877
simulation,east_west,67,0.0018897165279725,0.0017007818654244462,0.002071052972222558,0.0019020097037108841,0.0017333935979392807,0.0020966167319339873
simulation,east_west,68,0.0018766830226442383,0.001699012879620414,0.0020336830845887627,0.0018771832588491684,0.0017219889524945034,0.002093984953892993
simulation,east_west,69,0.0018597268766387765,0.0016896507305900078,0.0020313083928493753,0.0018692508894945143,0.0017059363212001658,0.002093984953892992
simulation,east_west,70,0.0018496925692502082,0.001688895104218737,0.0020273873395171447,0.0018540398046677936,0.0017059363212001658,0.0019920036632868703
simulation,east_west,71,0.0018301643652771447,0.0016846996549382078,0.00199022155733037,0.0018307463677246602,0.0016596781997867925,0.00199200366328687
simulation,east_west,72,0.0018140973042344596,0.0016602411336539308,0.001979421826142776,0.0018041749277994882,0.0016596781997867923,0.0019345018960202213
simulation,east_west,73,0.0018044372282987465,0.001654952626327888,0.0019739198518675008,0.0017941429736878156,0.0016532838185324458,0.0019345018960202213
simulation,east_west,74,0.0017904123414674885,0.0016439423600160383,0.001932578261292449,0.001776848314325838,0.0016532838185324458,0.0019180574979134352
simulation,east_west,75,0.0017703161028511881,0.00161556877735868,0.0019136699061790621,0.0017595206185833838,0.0016062810607198731,0.0019180574979134346
simulation,east_west,76,0.0017577659796870761,0.0016137804082699103,0.0018963684509127783,0.0017455135891188058,0.0016062810607198723,0.0018761760108454391
simulation,east_west,77,0.0017386505683123776,0.001595922838694559,0.0018945936252377491,0.0017230454870771738,0.001566968976113341,0.0018761760108454385
simulation,east_west,78,0.001723780109922367,0.001587274288325484,0.0018720629931688753,0.0016993385564231392,0.001566968976113341,0.0018167688601079099
simulation,east_west,79,0.0016726357070856914,0.0014931410224696788,0.0018064156563398052,0.0016486778500196192,0.001449931746803961,0.0017519025987978172
simulation,east_west,80,0.0016562220243533583,0.001492165537808395,0.0018038105119205956,0.0016293483041575824,0.001449931746803961,0.001751902598797817
simulation,north_south,1,0.07654430677885002,0.05826360092315307,0.10811263015567481,0.08010070555992695,0.06337756838888918,0.10326966740005285
simulation,north_south,2,0.07264942808467661,0.05786921395758118,0.10681351517252469,0.07692879093398643,0.06161580533572371,0.10326966740005285
simulation,north_south,3,0.06066726557627841,0.051041433614281845,0.07111289740460108,0.06412735503544799,0.04848508318296481,0.0861570213454745
simulation,north_south,4,0.05678195500819627,0.04807694444395268,0.063185661567742,0.058222505396908666,0.04640252787942016,0.0701736041630633
simulation,north_south,5,0.05192228648125076,0.04403861535868285,0.06086376848905439,0.052987056293213,0.04389906288694299,0.07017360416306329
simulation,north_south,6,0.04768879735921712,0.03853714701585147,0.057285978719063504,0.046363736161879075,0.037166183663653915,0.05685674049032573
simulation,north_south,7,0.04494027570063896,0.03566433922160356,0.05300620804476801,0.04468817989035942,0.037166183663653915,0.056856740490325706
simulation,north_south,8,0.04118187745439812,0.03451977176746975,0.050345278529965884,0.03690553874482532,0.029222673277087184,0.0527569254432229
simulation,north_south,9,0.03616238992143969,0.02821654350936715,0.04757507206267585,0.03682943867897606,0.029222673277087184,0.05275692544322289
simulation,north_south,10,0.03354480578007102,0.02777737719696708,0.045363451939494905,0.031095574363378186,0.02552316999574799,0.037787785229423373
simulation,north_south,11,0.03016402007292251,0.02375803649405315,0.040664680538499545,0.03051530034734167,0.025523169995747986,0.037787785229423373
simulation,north_south,12,0.02725595312598226,0.01972395082271224,0.035114683481523315,0.025432796997306627,0.019655511117849227,0.03029033717355639
simulation,north_south,13,0.02488350156160744,0.019167765497831914,0.030392861272990818,0.025432796997306627,0.019655511117849227,0.03029033717355639
simulation,north_south,14,0.022303371497721047,0.017868152051133224,0.02676627090876442,0.021406254740152692,0.017792920129975884,0.026612118659156993
simulation,north_south,15,0.02073310031182735,0.016939669998538583,0.024975563704143326,0.021406254740152692,0.017792920129975884,0.026612118659156987
simulation,north_south,16,0.019684508961285038,0.015505421454976267,0.02298163827776513,0.01884646420372944,0.015367018821662573,0.023039571432028456
simulation,north_south,17,0.018304716756007346,0.014383804141222974,0.02218648459937136,0.01884646420372944,0.015367018821662573,0.023039571432028453
simulation,north_south,18,0.016706198420261817,0.01374589807310198,0.021139219068107565,0.015840413141872026,0.012084229099873747,0.01972880084720674
simulation,north_south,19,0.015441974446991143,0.01201218012046264,0.02027192449355623,0.015840413141872026,0.012084229099873743,0.01972880084720673
simulation,north_south,20,0.014417362240969183,0.011792232271214915,0.018348365181460925,0.013557608093825448,0.010383244727922875,0.01729660077756479
simulation,north_south,21,0.013418647461277803,0.010990732270110895,0.015770706041639958,0.013557608093825446,0.010383244727922873,0.017296600777564786
simulation,north_south,22,0.012346516482702595,0.01069508290351065,0.014388938916426511,0.011935363092914581,0.009437865440618717,0.01515052757513807
simulation,north_south,23,0.011537108491212873,0.009550992573808195,0.013484497438755516,0.011935363092914581,0.009437865440618715,0.01515052757513807
simulation,north_south,24,0.010756524054461281,0.008423642406316765,0.012387828173640376,0.01015340567126512,0.00796297248513736,0.01312366980021245
simulation,north_south,25,0.009989930291115175,0.008081233759665978,0.011676414714000131,0.010153405671265119,0.00796297248513736,0.013123669800212446
simulation,north_south,26,0.009319307988784557,0.007871948091802892,0.011168518087860672,0.008614308705953951,0.006663962745015717,0.011071489601372548
simulation,north_south,27,0.008737405642471711,0.006817728309160584,0.010758063443052688,0.008614308705953951,0.0066639627450157165,0.011071489601372548
simulation,north_south,28,0.008261019440829884,0.0062565374460128945,0.010630463137006435,0.00789893148504482,0.0064663828628344295,0.010186919594970001
simulation,north_south,29,0.007889965738013252,0.0062346091878952865,0.009920649263966684,0.007898931485044818,0.0064663828628344295,0.01018691959497
simulation,north_south,30,0.007463419480772695,0.006059690926788062,0.008841976131108088,0.007000727841543675,0.005534764799816658,0.008285832271547387
simulation,north_south,31,0.007034920248501574,0.005714056527825087,0.008126889917727576,0.007000727841543675,0.005534764799816658,0.008285832271547385
simulation,north_south,32,0.0067312996111416725,0.005493787323502465,0.007879499149016488,0.006425169223610524,0.005376553296970425,0.007518142867825968
simulation,north_south,33,0.006362452585677401,0.005249261670671467,0.007160677339018635,0.006425169223610524,0.005376553296970424,0.007518142867825968
simulation,north_south,34,0.00600301827828595,0.00495698999530741,0.007110975674303603,0.005730819081645249,0.0042577863703282095,0.0067494067600217585
simulation,north_south,35,0.0056090144520933565,0.004488338586157888,0.00656395561883825,0.0057308190816452486,0.0042577863703282095,0.006749406760021757
simulation,north_south,36,0.005411035959259677,0.0043924449200279676,0.0064833223827246225,0.005349389175831377,0.004250081220188291,0.006315551282129021
simulation,north_south,37,0.005247766254290727,0.004233503119793002,0.006024219527697099,0.005349389175831377,0.0042500812201882905,0.006315551282129021
simulation,north_south,38,0.0049410486420049075,0.004027996450627679,0.0057076583418996475,0.004688055269395149,0.00399510408351442,0.005503514165611651
simulation,north_south,39,0.004682003820789748,0.003955960615692822,0.005620582073943085,0.004688055269395149,0.00399510408351442,0.005503514165611651
simulation,north_south,40,0.004471640731495199,0.0036812008430256297,0.005320547635621314,0.0043163899825377295,0.003356903253170624,0.005049622599847165
simulation,north_south,41,0.004281412670498289,0.003481549410783128,0.005171167017267061,0.004316389982537728,0.0033569032531706225,0.005049622599847165
simulation,north_south,42,0.004142898365766224,0.003415823429817734,0.004787727375277839,0.004081103251690177,0.0032733176138215834,0.004938220472221099
simulation,north_south,43,0.004029296575292227,0.0032186192476972497,0.004707724606796511,0.0040811032516901765,0.003273317613821582,0.004938220472221098
simulation,north_south,44,0.0039004785196421568,0.00310985164550891,0.004591276705246314,0.0038109159577017463,0.003120542750859852,0.004399955465342634
simulation,north_south,45,0.0037930462849535625,0.0030627319765048804,0.004388851105235872,0.003810915957701745,0.003120542750859852,0.004399955465342633
simulation,north_south,46,0.003682495853099057,0.0029724856021134285,0.0042238856036354785,0.0036911095153627114,0.002932335718456847,0.004378317152326865
simulation,north_south,47,0.0035908962045335473,0.0028946072310352742,0.004174846891924796,0.003691109515362711,0.002932335718456847,0.004378317152326864
simulation,north_south,48,0.003481203551983643,0.0028368292848889197,0.004041116114117508,0.0033598165069480975,0.0027631904977433123,0.003774603179832329
simulation,north_south,49,0.003369472559329691,0.0028090949787058124,0.00385575838531354,0.003359816506948097,0.0027631904977433123,0.003774603179832329
simulation,north_south,50,0.0032568326611965752,0.002809044604998932,0.003796387852170898,0.003156851094277187,0.002727725004023981,0.003600756111085374
simulation,north_south,51,0.0031716761056937498,0.002780255503628338,0.0036069858832024535,0.0031568510942771868,0.002727725004023981,0.003600756111085374
simulation,north_south,52,0.003082783024377042,0.002560110677670298,0.0035144956951100904,0.0030100375654848444,0.0023594613387532834,0.0034590263619774155
simulation,north_south,53,0.002991856246877414,0.0024470857892578417,0.0034254450533515697,0.0030100375654848444,0.002359461338753283,0.0034590263619774155
simulation,north_south,54,0.00293413219757385,0.002446151796821404,0.0033437183783598897,0.0028872879895438844,0.002359315838063601,0.003241764926344202
simulation,north_south,55,0.0028764283093590513,0.0024087792460313878,0.003255332110610936,0.002887287989543884,0.002359315838063601,0.0032417649263442017
simulation,north_south,56,0.0028032617147033044,0.0023479752091799828,0.0031530976520646207,0.0027405605023486618,0.0023145313455541897,0.003232138984369849
simulation,north_south,57,0.0027341077249592315,0.0023005416820421677,0.003145172425257422,0.0027405605023486613,0.0023145313455541893,0.003232138984369849
simulation,north_south,58,0.0026937314369888526,0.0022766823664497403,0.0030708791451216316,0.0026790591482459534,0.0021544040701896106,0.0029710950812151765
simulation,north_south,59,0.0026622279285674413,0.002253430981235309,0.002968771015118953,0.0026790591482459534,0.0021544040701896106,0.0029710950812151765
simulation,north_south,60,0.0026235229952893385,0.0022239990391730124,0.0029560684462789605,0.0025912084361332144,0.0021347960538529174,0.0028961924238203765
simulation,north_south,61,0.0025819068567711446,0.0020800934200802526,0.002900134365066645,0.0025912084361332135,0.0021347960538529174,0.002896192423820375
simulation,north_south,62,0.002540244458441469,0.0020573820180996368,0.002898111649567859,0.0025088204675363926,0.0020568003233893753,0.002830998940703133
simulation,north_south,63,0.0024978974289382606,0.0020345076075235337,0.0027990632076476452,0.002508820467536392,0.002056800323389375,0.002830998940703133
simulation,north_south,64,0.002469328384909754,0.0020209572300910724,0.0027389716043581423,0.002464579937838606,0.0020439193817240985,0.0027987035653581835
simulation,north_south,65,0.0024356907743183346,0.002009512738277954,0.0027017220324170315,0.0024645799378386055,0.0020439193817240985,0.002798703565358183
simulation,north_south,66,0.00240226358999195,0.0019245149478393866,0.0026696498821822236,0.0023979265296712165,0.0019666439524040195,0.002702321316919727
simulation,north_south,67,0.0023808307232610166,0.0019190938757218845,0.0026437641038564524,0.002397926529671216,0.001966643952404019,0.0027023213169197263
simulation,north_south,68,0.0023467318292945743,0.0018922261648286435,0.00263009435540998,0.002354216629715038,0.0018998163213225744,0.0026090961542294968
simulation,north_south,69,0.002328888047689936,0.001881970700636608,0.002618994232277032,0.002344538897527782,0.0018998163213225744,0.002609096154229496
simulation,north_south,70,0.0023094419874313122,0.0018736197450915973,0.002606258394776159,0.002286797691664377,0.001869317521270991,0.0025688518582883953
simulation,north_south,71,0.0022854615375588285,0.0018516143187910293,0.002567575228146637,0.002278109499179649,0.0018693175212709905,0.0025688518582883953
simulation,north_south,72,0.002264319771785299,0.0018255434175559232,0.0025564512386969346,0.0022474452302174365,0.0018648261234045446,0.0025401124063008113
simulation,north_south,73,0.0022220512030321094,0.001823549796680903,0.0025285884228645,0.0022197854765219726,0.0018648261234045444,0.0025401124063008105
simulation,north_south,74,0.002191099463170143,0.0017292651746387243,0.002490000908337483,0.002153436552928447,0.0015814194189721496,0.002457475599917419
simulation,north_south,75,0.0021463465751321766,0.0016431160673703732,0.00248492310131482,0.0021226613106067956,0.0015814194189721494,0.0024574755999174185
simulation,north_south,76,0.002128705083168481,0.001637085260161638,0.0024579064326683982,0.002102145269086844,0.0015602249065764372,0.002441514082014066
simulation,north_south,77,0.0020833362509631104,0.001575032569478919,0.0024564320245395125,0.002058475323314816,0.001560224906576437,0.002406696990603598
simulation,north_south,78,0.0020651352104668367,0.0015684975541010882,0.0024290214159435383,0.0020243328596445446,0.0015260419437807364,0.0023322847553673668
simulation,north_south,79,0.002021360683157678,0.001499766635470884,0.002375413733626788,0.0019517343816180825,0.0015260419437807362,0.0023102790610607816
simulation,north_south,80,0.0020050580140592135,0.0014546205333665196,0.0023688265336413825,0.0019413922529092427,0.0015149200570975499,0.002310279061060781
