year,month,day_idx,slot,hours_elapsed,spatial_mean,n_obs,spatial_mean_c
2022,9,3,0,461736.88333333336,270.80639947840075,17408,7.253249597648278
2022,9,3,1,461737.88333333336,266.67941583595666,17154,3.1262659552041896
2022,9,3,2,461738.81666666665,263.261512720985,13157,-0.291637159767447
2022,9,3,3,461739.8,260.5392557666328,16729,-3.0138941141196938
2022,9,3,4,461740.8,260.09393810447057,16866,-3.4592117762819043
2022,9,3,5,461741.8,260.5790420880348,17016,-2.974107792717689
2022,9,3,6,461742.85,261.6505341068312,17186,-1.9026157739212977
2022,9,3,7,461743.8,264.01302538400006,17500,0.45987550324758786
2022,9,4,0,461760.88333333336,259.60474828301454,17356,-3.948401597737927
2022,9,4,1,461761.88333333336,258.04249687681755,17194,-5.5106530039349195
2022,9,4,2,461762.8,257.5935501758939,17340,-5.95959970485859
2022,9,4,3,461763.8,257.17014846295444,17384,-6.383001417798027
2022,9,4,4,461764.8,256.86565207011,17173,-6.687497810642469
2022,9,4,5,461765.8,257.80899275238977,17156,-5.744157128362701
2022,9,4,6,461766.85,258.14827576029137,17296,-5.404874120461102
2022,9,4,7,461767.8,260.55748368575377,17394,-2.995666194998705
2022,9,5,0,461784.88333333336,259.2492864681964,17215,-4.3038634125560975
2022,9,5,1,461785.88333333336,258.380957420791,17296,-5.1721924599614795
2022,9,5,2,461786.8,257.9960271060502,17388,-5.557122774702293
2022,9,5,3,461787.8,257.9988070425181,17569,-5.5543428382343905
2022,9,5,4,461788.8,258.2038618083315,17812,-5.349288072420961
2022,9,5,5,461789.8,259.21193270139236,17739,-4.341217179360115
2022,9,5,6,461790.85,259.7871947319862,17667,-3.7659551487662952
2022,9,5,7,461791.8,262.0947376288894,17612,-1.4584122518630807
2022,9,6,0,461808.88333333336,264.68738902420995,16233,1.134239143457478
2022,9,6,1,461809.88333333336,264.35053824616136,16347,0.7973883654088922
2022,9,6,2,461810.8,263.90925603806335,16709,0.3561061573108759
2022,9,6,3,461811.8,263.85217101386735,17379,0.2990211331148771
2022,9,6,4,461812.8,264.29751769038563,17609,0.744367809633161
2022,9,6,5,461813.8,265.21504300251326,17905,1.6618931217607837
2022,9,6,6,461814.85,265.92087738706283,18041,2.3677275063103593
2022,9,6,7,461815.8,267.53630447217,18074,3.983154591417531
2022,9,7,0,461832.88333333336,260.3863364703586,17931,-3.1668134103938996
2022,9,7,1,461833.88333333336,260.02767254047393,17851,-3.5254773402785418
2022,9,7,2,461834.8,259.76250109029246,17986,-3.7906487904600112
2022,9,7,3,461835.8,259.85011519829163,18029,-3.7030346824608387
2022,9,7,4,461836.8,260.2660689198509,17979,-3.2870809609015623
2022,9,7,5,461837.8,261.19900585464865,17984,-2.3541440261038247
2022,9,7,6,461838.85,261.8101656235752,17985,-1.7429842571772838
