scenario,mode_fraction,observed_cumulative_energy,expected_cumulative_energy,null_q025,null_q975
lon_short,0.11372549019607843,0.10907655533354073,0.11372549019607843,0.11046759580303858,0.11879144921222068
lon_short,0.11764705882352941,0.1120800553442842,0.11764705882352941,0.11432814962495674,0.12295713364841974
lon_short,0.12156862745098039,0.11584365617761629,0.12156862745098039,0.11805150081232794,0.12713388886851126
lon_short,0.12549019607843137,0.12076095365960918,0.12549019607843137,0.12214643477436667,0.1309761407942011
lon_short,0.12941176470588237,0.12632444743303772,0.12941176470588237,0.12590382247391435,0.1352901133938447
lon_short,0.13333333333333333,0.12943948685967344,0.13333333333333333,0.1296965331682813,0.13922323520888047
lon_short,0.13725490196078433,0.13150237059685158,0.13725490196078433,0.13356792039042908,0.14342991307381817
lon_short,0.1411764705882353,0.13447339152355867,0.1411764705882353,0.1377165544842268,0.14776292721644957
lon_short,0.1450980392156863,0.137939072104477,0.1450980392156863,0.14174988333652638,0.15154514086421486
lon_short,0.14901960784313725,0.14177671963350966,0.14901960784313725,0.1455657467464147,0.15555495121872173
lon_short,0.15294117647058825,0.147196358147752,0.15294117647058825,0.1492896159011355,0.159520430036181
lon_short,0.1568627450980392,0.15098748681430466,0.1568627450980392,0.15316266384675672,0.1630974544950213
lon_short,0.1607843137254902,0.15303850817334644,0.1607843137254902,0.15695448330748607,0.16713725572449709
lon_short,0.16470588235294117,0.156165203526748,0.16470588235294117,0.16078160229763425,0.1712619513881911
lon_short,0.16862745098039217,0.1592309175188205,0.16862745098039217,0.16450320789350825,0.1750649660867223
lon_short,0.17254901960784313,0.16370746937418795,0.17254901960784313,0.1680510948660448,0.17888863776157016
lon_short,0.17647058823529413,0.16884482020787933,0.17647058823529413,0.17213018281298093,0.18283911621057844
lon_short,0.1803921568627451,0.17275664489845613,0.1803921568627451,0.1759883575897958,0.18680015657932866
lon_short,0.1843137254901961,0.1746090717179572,0.1843137254901961,0.1798936682261334,0.19063156215627491
lon_short,0.18823529411764706,0.1770578351367308,0.18823529411764706,0.18349573785677392,0.1948827644814419
lon_short,0.19215686274509805,0.18041479319133902,0.19215686274509805,0.1871876304928983,0.1990515898085958
lon_short,0.19607843137254902,0.1848124143025369,0.19607843137254902,0.19099362672826992,0.2028792802762538
lon_short,0.2,0.1902605150183547,0.2,0.19473842576482178,0.2067283175415723
lon_short,0.20392156862745098,0.19455621547695784,0.20392156862745098,0.19863924713920933,0.21013895847729505
lon_short,0.20784313725490197,0.19641035236409463,0.20784313725490197,0.20246765099858974,0.21435667819451915
lon_short,0.21176470588235294,0.198513675869243,0.21176470588235294,0.20620771555163353,0.2181022923950387
lon_short,0.21568627450980393,0.2018804608881226,0.21568627450980393,0.210288114324531,0.22219322880067682
lon_short,0.2196078431372549,0.20544255445552756,0.2196078431372549,0.2140893712139443,0.22589810896479343
lon_short,0.2235294117647059,0.21141765394737735,0.2235294117647059,0.21797327736150168,0.23000574310722227
lon_short,0.22745098039215686,0.2165742123942986,0.22745098039215686,0.22198894313268575,0.2339473930056645
lon_short,0.23137254901960785,0.21860304247888784,0.23137254901960785,0.2259935012631664,0.23793413193058105
lon_short,0.23529411764705882,0.2205306528112872,0.23529411764705882,0.23002848921203506,0.2418294954656466
lon_short,0.23921568627450981,0.22382429026415618,0.23921568627450981,0.23425721982602465,0.2458922369675845
lon_short,0.24313725490196078,0.22695218212789192,0.24313725490196078,0.23793264140887516,0.24955343610343492
lon_short,0.24705882352941178,0.2311349902505788,0.24705882352941178,0.24191214422989113,0.2535985899869447
lon_short,0.25098039215686274,0.23520053542286212,0.25098039215686274,0.24601703593034716,0.25772021969997994
lon_short,0.2549019607843137,0.23943737449639324,0.2549019607843137,0.2499007936601167,0.2620440106881415
lon_short,0.25882352941176473,0.24397798142112043,0.25882352941176473,0.25362151452114684,0.26583034498497254
lon_short,0.2627450980392157,0.24841428117178196,0.2627450980392157,0.25742859497761783,0.2697839549485285
lon_short,0.26666666666666666,0.25284351247272685,0.26666666666666666,0.26125032221965677,0.27362248250971716
lon_short,0.27058823529411763,0.2576844566296925,0.27058823529411763,0.2651001368086308,0.2777006857627183
lon_short,0.27450980392156865,0.2620910373772719,0.27450980392156865,0.26899543481184274,0.28145210876893484
lon_short,0.2784313725490196,0.2643045565573592,0.2784313725490196,0.27294780291727566,0.2853771117214894
lon_short,0.2823529411764706,0.266367541208862,0.2823529411764706,0.27703984648074753,0.28968754657860163
lon_short,0.28627450980392155,0.26821648758492417,0.28627450980392155,0.280779119654967,0.2935819354695661
lon_short,0.2901960784313726,0.2702003061365629,0.2901960784313726,0.2847653781537515,0.2972966810332242
lon_short,0.29411764705882354,0.2723619826062304,0.29411764705882354,0.28865121528593,0.30144626559468385
lon_short,0.2980392156862745,0.27458201528296944,0.2980392156862745,0.2925734507703026,0.30515794025476306
lon_short,0.30196078431372547,0.2767702735279241,0.30196078431372547,0.2963697953430754,0.309023179805371
lon_short,0.3058823529411765,0.27884368173382285,0.3058823529411765,0.2998482590844698,0.31306472626961784
lon_short,0.30980392156862746,0.2818270341349504,0.30980392156862746,0.3039125898509228,0.3174421130042945
lon_short,0.3137254901960784,0.28530171858635767,0.3137254901960784,0.30784281324716944,0.32161271641815625
lon_short,0.3176470588235294,0.28867072108847636,0.3176470588235294,0.31168348505116444,0.32571167569552606
lon_short,0.3215686274509804,0.29203357644967376,0.3215686274509804,0.31551464839545923,0.3297168528822599
lon_short,0.3254901960784314,0.2952734221021214,0.3254901960784314,0.31928146503057536,0.3334779830015991
lon_short,0.32941176470588235,0.2988678035055152,0.32941176470588235,0.3231605940188041,0.33730955082730985
lon_short,0.3333333333333333,0.3023317231113051,0.3333333333333333,0.32710984505053575,0.34129520834945914
lon_short,0.33725490196078434,0.30582809925102417,0.33725490196078434,0.3309540359438701,0.34485196236399884
lon_short,0.3411764705882353,0.3095264720118129,0.3411764705882353,0.3344652590150659,0.34841575416545884
lon_short,0.34509803921568627,0.31359616122261974,0.34509803921568627,0.33847272055752914,0.35270748735603313
lon_short,0.34901960784313724,0.31750306951913293,0.34901960784313724,0.3422660251701922,0.3568422220501233
lon_short,0.35294117647058826,0.3213596048060653,0.35294117647058826,0.34576894120731094,0.36085573213308253
lon_short,0.3568627450980392,0.3257469762112838,0.3568627450980392,0.3495496137640503,0.36466050163513747
lon_short,0.3607843137254902,0.32989626629958807,0.3607843137254902,0.35354922617727735,0.36854673676035105
lon_short,0.36470588235294116,0.33384285465971125,0.36470588235294116,0.35752770191967126,0.3728074977296996
lon_short,0.3686274509803922,0.3379577933460295,0.3686274509803922,0.36124203816706457,0.3769246501983386
lon_short,0.37254901960784315,0.34069176466768064,0.37254901960784315,0.3652343573948189,0.3808640647895948
lon_short,0.3764705882352941,0.34281739102188336,0.3764705882352941,0.3691824445969375,0.3849045216455113
lon_short,0.3803921568627451,0.3447779520098684,0.3803921568627451,0.3731737238233106,0.38876799383423477
lon_short,0.3843137254901961,0.34702387536825796,0.3843137254901961,0.37670030077738975,0.3924952765886728
lon_short,0.38823529411764707,0.349237563981105,0.38823529411764707,0.38073939306136534,0.39682200719451266
lon_short,0.39215686274509803,0.35142088944960287,0.39215686274509803,0.38520289744079184,0.40097165228526654
lon_short,0.396078431372549,0.3535762710510324,0.396078431372549,0.389015441543338,0.40465109244130226
lon_short,0.4,0.35587580929348045,0.4,0.3929001551015618,0.4081005914084323
lon_short,0.403921568627451,0.3589714451913495,0.403921568627451,0.3968114533990038,0.41208388912171623
lon_short,0.40784313725490196,0.3623341067585589,0.40784313725490196,0.4007495282395331,0.4159268382973942
lon_short,0.4117647058823529,0.3658214570801651,0.4117647058823529,0.40487310987815145,0.419771413413667
lon_short,0.41568627450980394,0.36951934359259564,0.41568627450980394,0.4087394322216543,0.42361353402891344
lon_short,0.4196078431372549,0.3727340332131715,0.4196078431372549,0.4123505911374838,0.42732192066085983
lon_short,0.4235294117647059,0.37590465783780436,0.4235294117647059,0.41644466391255075,0.43163936086182253
lon_short,0.42745098039215684,0.3789131399800034,0.42745098039215684,0.4204624315025092,0.4358830852787162
lon_short,0.43137254901960786,0.382345666421532,0.43137254901960786,0.42443953566445963,0.4397785701690341
lon_short,0.43529411764705883,0.38623633762968396,0.43529411764705883,0.4286625802425129,0.44378655521997057
lon_short,0.4392156862745098,0.39036582179180684,0.4392156862745098,0.4323426312923317,0.4483253364040487
lon_short,0.44313725490196076,0.3947280280229575,0.44313725490196076,0.43636436223376507,0.45210722884583127
lon_short,0.4470588235294118,0.3991638301398884,0.4470588235294118,0.44018766539443793,0.4560385042099469
lon_short,0.45098039215686275,0.4032320391237248,0.45098039215686275,0.4440561857354389,0.4595940212582655
lon_short,0.4549019607843137,0.4075220384087714,0.4549019607843137,0.4478320169729734,0.4635170462726855
lon_short,0.4588235294117647,0.4122778654373522,0.4588235294117647,0.45167211833398235,0.4674134653909205
lon_short,0.4627450980392157,0.4164014684608405,0.4627450980392157,0.45551526554245725,0.47156562871942326
lon_short,0.4666666666666667,0.4196718965829915,0.4666666666666667,0.4596350999581723,0.47593363133036426
lon_short,0.47058823529411764,0.4221186254353464,0.47058823529411764,0.4636442806091379,0.4799174434759947
lon_short,0.4745098039215686,0.42476686086413595,0.4745098039215686,0.4674046208493632,0.48358453222270364
lon_short,0.47843137254901963,0.42719412662602047,0.47843137254901963,0.4710746106957392,0.48749441084351747
lon_short,0.4823529411764706,0.4292609050348061,0.4823529411764706,0.47519135189355605,0.4915084725619575
lon_short,0.48627450980392156,0.4316168559741262,0.48627450980392156,0.47868782080608413,0.49539717253616466
lon_short,0.49019607843137253,0.4337771052598357,0.49019607843137253,0.4821356979003145,0.49904369389528874
lon_short,0.49411764705882355,0.4359164465103716,0.49411764705882355,0.48601389124589234,0.5028782795688453
lon_short,0.4980392156862745,0.4387978892520639,0.4980392156862745,0.48984786789953577,0.5066040089388816
lon_short,0.5019607843137255,0.442339455788477,0.5019607843137255,0.4939164445918459,0.5108795441551743
lon_short,0.5058823529411764,0.44577554310509976,0.5058823529411764,0.4977298052855837,0.5148432924656691
lon_short,0.5098039215686274,0.4492958900582351,0.5098039215686274,0.5015836218047167,0.5187230852334457
lon_short,0.5137254901960784,0.4528169389209481,0.5137254901960784,0.5058699208198242,0.5227618837478272
lon_short,0.5176470588235295,0.4561270679087821,0.5176470588235295,0.5096180337779839,0.5269306877434012
lon_short,0.5215686274509804,0.4592860055165214,0.5215686274509804,0.513365105805401,0.5310598493442865
lon_short,0.5254901960784314,0.4624437145607213,0.5254901960784314,0.5173648345226641,0.5347743227522883
lon_short,0.5294117647058824,0.4657619654860152,0.5294117647058824,0.52146175584014,0.5384829812892963
lon_short,0.5333333333333333,0.4699086099008865,0.5333333333333333,0.5252765985798011,0.5425453722229535
lon_short,0.5372549019607843,0.4741504940899362,0.5372549019607843,0.5289912890071546,0.5464065940320906
lon_short,0.5411764705882353,0.47868079136501684,0.5411764705882353,0.5331175344739526,0.5503527056025576
lon_short,0.5450980392156862,0.48330026021349476,0.5450980392156862,0.5370812262835358,0.5543258811326908
lon_short,0.5490196078431373,0.4873944907111333,0.5490196078431373,0.5409651190549915,0.5586383017682597
lon_short,0.5529411764705883,0.4917096957554997,0.5529411764705883,0.5450530445815922,0.5627101479948978
lon_short,0.5568627450980392,0.49606300871884335,0.5568627450980392,0.5489452285789632,0.566538987983309
lon_short,0.5607843137254902,0.4993994435099829,0.5607843137254902,0.5527540238153954,0.5703904218483798
lon_short,0.5647058823529412,0.5015454773579784,0.5647058823529412,0.5564712929547495,0.5739401244000043
lon_short,0.5686274509803921,0.503835495427941,0.5686274509803921,0.5603632018771834,0.5777236455182915
lon_short,0.5725490196078431,0.5062563819232972,0.5725490196078431,0.5643197485791334,0.581624257953899
lon_short,0.5764705882352941,0.5082786748505745,0.5764705882352941,0.5681620745244377,0.585457587857326
lon_short,0.5803921568627451,0.510209506358278,0.5803921568627451,0.572141446527641,0.5896437774041209
lon_short,0.5843137254901961,0.5127074652380317,0.5843137254901961,0.5762524573012252,0.5936059894641885
lon_short,0.5882352941176471,0.514651679089864,0.5882352941176471,0.5803995649932796,0.5973977130177638
lon_short,0.592156862745098,0.5175929702066191,0.592156862745098,0.5840644051611051,0.601229115998995
lon_short,0.596078431372549,0.5211194285917452,0.596078431372549,0.5880936080290493,0.6053032084856285
lon_short,0.6,0.5243330114833605,0.6,0.5918871983886383,0.6091197236359859
lon_short,0.6039215686274509,0.5277139989567744,0.6039215686274509,0.5956298269896722,0.61318546116733
lon_short,0.6078431372549019,0.5310284870884691,0.6078431372549019,0.5994861574216365,0.6172429811302723
lon_short,0.611764705882353,0.5341184606794228,0.611764705882353,0.6034062406569826,0.6213552992236759
lon_short,0.615686274509804,0.5375923972313179,0.615686274509804,0.6074423494744257,0.6255252908563449
lon_short,0.6196078431372549,0.5407938129408657,0.6196078431372549,0.6114211616042102,0.6295832426774728
lon_short,0.6235294117647059,0.5443960102783776,0.6235294117647059,0.6152524631257025,0.6337168319968636
lon_short,0.6274509803921569,0.5486870327721133,0.6274509803921569,0.6192728535227943,0.6378556070266683
lon_short,0.6313725490196078,0.5528562821840464,0.6313725490196078,0.6232037962204151,0.6420054529452692
lon_short,0.6352941176470588,0.5570036659954541,0.6352941176470588,0.6271884828404475,0.645969900190913
lon_short,0.6392156862745098,0.5616128029432599,0.6392156862745098,0.6310377674381173,0.6499291696248459
lon_short,0.6431372549019608,0.5659051011123373,0.6431372549019608,0.6351232278201292,0.6538133294840258
lon_short,0.6470588235294118,0.5705755936336547,0.6470588235294118,0.6389098915685917,0.6576508788239035
lon_short,0.6509803921568628,0.5747467661140514,0.6509803921568628,0.6428656940618558,0.6613284565713927
lon_short,0.6549019607843137,0.5781418741622811,0.6549019607843137,0.646681025212314,0.6648743655867926
lon_short,0.6588235294117647,0.5803506207339375,0.6588235294117647,0.6504121770841563,0.6689134288295248
lon_short,0.6627450980392157,0.5828318678133577,0.6627450980392157,0.6544533494033941,0.6729102903557693
lon_short,0.6666666666666666,0.5847563367503881,0.6666666666666666,0.6581506425620446,0.6769236176319064
lon_short,0.6705882352941176,0.5867932758950208,0.6705882352941176,0.6619937646765411,0.6807801036857507
lon_short,0.6745098039215687,0.5890204779544077,0.6745098039215687,0.6661481201768192,0.684947483597361
lon_short,0.6784313725490196,0.591458367671182,0.6784313725490196,0.6702676628880626,0.6891039434167314
lon_short,0.6823529411764706,0.5937849863270355,0.6823529411764706,0.6741393862264307,0.6930692708462881
lon_short,0.6862745098039216,0.5968510653905913,0.6862745098039216,0.6778847125267663,0.6971448783892856
lon_short,0.6901960784313725,0.6002329224606786,0.6901960784313725,0.6820958064139859,0.7013058844413916
lon_short,0.6941176470588235,0.6040178942281506,0.6941176470588235,0.685836225472022,0.7051508284512948
lon_short,0.6980392156862745,0.6074618263719198,0.6980392156862745,0.6895639889082916,0.709473671520835
lon_short,0.7019607843137254,0.6108446474625456,0.7019607843137254,0.6936180049999223,0.7136549612348387
lon_short,0.7058823529411765,0.6142187533378151,0.7058823529411765,0.6973980996891078,0.7175678669822378
lon_short,0.7098039215686275,0.6177520480519384,0.7098039215686275,0.7013975379130268,0.721548334649052
lon_short,0.7137254901960784,0.6209102439588895,0.7137254901960784,0.7052873893379071,0.7254981024876046
lon_short,0.7176470588235294,0.6246837717834568,0.7176470588235294,0.7089038971358737,0.7293979096423827
lon_short,0.7215686274509804,0.6288839227778871,0.7215686274509804,0.7126847612340107,0.7334730250115864
lon_short,0.7254901960784313,0.6332079605359893,0.7254901960784313,0.7164675493942444,0.7374785304005763
lon_short,0.7294117647058823,0.6376284520259906,0.7294117647058823,0.7203062113696079,0.741534513984393
lon_short,0.7333333333333333,0.642023737500251,0.7333333333333333,0.7243258614960064,0.745239492890249
lon_short,0.7372549019607844,0.6465194851383959,0.7372549019607844,0.7280361657565984,0.7491309218560004
lon_short,0.7411764705882353,0.650907199958318,0.7411764705882353,0.7319782493955135,0.7529746380091323
lon_short,0.7450980392156863,0.6553939833559126,0.7450980392156863,0.7356966801398787,0.7570333037366093
lon_short,0.7490196078431373,0.6585786357191717,0.7490196078431373,0.7395186521683508,0.760840391277952
lon_short,0.7529411764705882,0.6611130727431677,0.7529411764705882,0.7431689266887815,0.7650946057260226
lon_short,0.7568627450980392,0.6634499023454627,0.7568627450980392,0.7471884877462902,0.7693073325084344
lon_short,0.7607843137254902,0.6656063593979621,0.7607843137254902,0.7509801850784739,0.7734108529572964
lon_short,0.7647058823529411,0.667805320711772,0.7647058823529411,0.7550424596248294,0.7771870753095166
lon_short,0.7686274509803922,0.6699849449115709,0.7686274509803922,0.7589368586162691,0.7811163110335627
lon_short,0.7725490196078432,0.6725965827595745,0.7725490196078432,0.7632321264180548,0.7848041586424704
lon_short,0.7764705882352941,0.6746050956797761,0.7764705882352941,0.7670984198453618,0.7887765578362882
lon_short,0.7803921568627451,0.6776159097852987,0.7803921568627451,0.7710004449433427,0.7926931270704343
lon_short,0.7843137254901961,0.6814558890739506,0.7843137254901961,0.7752439049872719,0.7966328382237144
lon_short,0.788235294117647,0.6848614959694762,0.788235294117647,0.7792206686736431,0.8007003617955517
lon_short,0.792156862745098,0.6879631369922641,0.792156862745098,0.7830179972397534,0.8046192179057013
lon_short,0.796078431372549,0.6913145308448663,0.796078431372549,0.787098339142223,0.8087175069658856
lon_short,0.8,0.6945643651427393,0.8,0.7911146699661714,0.812515300598508
lon_short,0.803921568627451,0.6982888907463488,0.803921568627451,0.794965363393509,0.8165577852754707
lon_short,0.807843137254902,0.7018369112885483,0.807843137254902,0.7989761336728733,0.8207742431663886
lon_short,0.8117647058823529,0.7057129468961324,0.8117647058823529,0.8029549262339511,0.8248293218389597
lon_short,0.8156862745098039,0.7104901160266045,0.8156862745098039,0.8070203110470832,0.8289607963407541
lon_short,0.8196078431372549,0.7149460034804623,0.8196078431372549,0.8107259395165722,0.8331233760806601
lon_short,0.8235294117647058,0.71929895643751,0.8235294117647058,0.814821181665361,0.8372156991203914
lon_short,0.8274509803921568,0.7235663286604188,0.8274509803921568,0.8184057801229422,0.8408438708097223
lon_short,0.8313725490196079,0.7277095064170066,0.8313725490196079,0.8223605058993226,0.8445533257722491
lon_short,0.8352941176470589,0.7316198383612272,0.8352941176470589,0.8262118845237905,0.8485770223126826
lon_short,0.8392156862745098,0.7359298355614127,0.8392156862745098,0.830094556430259,0.8524270250235657
lon_short,0.8431372549019608,0.7394027437456114,0.8431372549019608,0.8341228165176829,0.8566125368612075
lon_short,0.8470588235294118,0.7414700610615753,0.8470588235294118,0.8381864808751157,0.8606442822335005
lon_short,0.8509803921568627,0.7435174608840229,0.8509803921568627,0.8420234301258795,0.8647142954160636
lon_short,0.8549019607843137,0.7454768396239909,0.8549019607843137,0.8456150428589436,0.8686503019727064
lon_short,0.8588235294117647,0.7474589597123191,0.8588235294117647,0.8493353901734303,0.8725559570403023
lon_short,0.8627450980392157,0.7497201755323695,0.8627450980392157,0.8533054904977893,0.8762590577922257
lon_short,0.8666666666666667,0.752168522798758,0.8666666666666667,0.8571968991491433,0.8800902613659837
lon_short,0.8705882352941177,0.7541890764716095,0.8705882352941177,0.8614397734246103,0.883893126117041
lon_short,0.8745098039215686,0.7563375420839751,0.8745098039215686,0.865072829413595,0.8879069988960435
lon_short,0.8784313725490196,0.7598479127415193,0.8784313725490196,0.868696007456845,0.891858814454652
lon_short,0.8823529411764706,0.7631070284515377,0.8823529411764706,0.8724795696512262,0.8958714428146376
lon_short,0.8862745098039215,0.7663046143981477,0.8862745098039215,0.8761208106997456,0.9001631350537301
lon_short,0.8901960784313725,0.7698651258284008,0.8901960784313725,0.879986824334804,0.9041198793306235
lon_short,0.8941176470588236,0.7733647310383864,0.8941176470588236,0.8841570682764331,0.9081219506602929
lon_short,0.8980392156862745,0.77638104850528,0.8980392156862745,0.8881163568189205,0.9122060834591815
lon_short,0.9019607843137255,0.7798256109549765,0.9019607843137255,0.8922419564955631,0.9158678244233199
lon_short,0.9058823529411765,0.7830881764884885,0.9058823529411765,0.8959308635612527,0.9197434131865063
lon_short,0.9098039215686274,0.7879674853926144,0.9098039215686274,0.9000005418122637,0.9238880630693515
lon_short,0.9137254901960784,0.7930324414450122,0.9137254901960784,0.9041645982167449,0.9277444052094294
lon_short,0.9176470588235294,0.7977325514478888,0.9176470588235294,0.9078602045050209,0.9318607065453076
lon_short,0.9215686274509803,0.8019599546966076,0.9215686274509803,0.9118048893099875,0.9357884079653431
lon_short,0.9254901960784314,0.8063638665965944,0.9254901960784314,0.9154248191744496,0.9397965641686644
lon_short,0.9294117647058824,0.8109015950056846,0.9294117647058824,0.9192864018578287,0.943922157027172
lon_short,0.9333333333333333,0.8151808367844332,0.9333333333333333,0.9231880211686279,0.9478961497871395
lon_short,0.9372549019607843,0.8191124191214225,0.9372549019607843,0.9269909860948353,0.951607103535601
lon_short,0.9411764705882353,0.821556033543819,0.9411764705882353,0.9308000483234142,0.955345684885881
lon_short,0.9450980392156862,0.8235060782710899,0.9450980392156862,0.934580379246916,0.9590731731032055
lon_short,0.9490196078431372,0.8257534225214603,0.9490196078431372,0.9385419472148293,0.9630159937815393
lon_short,0.9529411764705882,0.827934186542798,0.9529411764705882,0.9425512673871234,0.966762640949156
lon_short,0.9568627450980393,0.8302718436941765,0.9568627450980393,0.9464001960109664,0.9708014858332301
lon_short,0.9607843137254902,0.8324316989380871,0.9607843137254902,0.9503598502453173,0.9745174438238731
lon_short,0.9647058823529412,0.8345463369643958,0.9647058823529412,0.9539196623687365,0.9782352128610559
lon_short,0.9686274509803922,0.8367900025286498,0.9686274509803922,0.9576285610567496,0.9822501511435872
lon_short,0.9725490196078431,0.8401732247049243,0.9725490196078431,0.9615139249004516,0.9862118752384914
lon_short,0.9764705882352941,0.8438487369074049,0.9764705882352941,0.9654502390831332,0.9901748342822281
lon_short,0.9803921568627451,0.8470882304080206,0.9803921568627451,0.9689471068138258,0.9937129898724142
lon_short,0.984313725490196,0.8504206895174736,0.984313725490196,0.9725227729880427,0.998063232641789
lon_short,0.9882352941176471,0.8537332263893109,0.9882352941176471,0.9760594964648239,1.0019892547994478
lon_short,0.9921568627450981,0.8571451456968529,0.9921568627450981,0.9802763923493949,1.0060070830642265
lon_short,0.996078431372549,0.8605653467757833,0.996078431372549,0.9842641323409741,1.01010306289192
lon_short,1.0,0.8637274072452631,1.0,0.9883434569668598,1.0142573345869452
lon_long,6.940829429116779e-06,1.9295100557710485e-05,6.940829429116779e-06,6.055415538180505e-09,4.109915989797674e-05
lon_long,0.00392156862745098,0.0055771879481118555,0.00392156862745098,0.003178216736264974,0.004281289619180282
lon_long,0.00784313725490196,0.010659823587794435,0.00784313725490196,0.00708580780406401,0.008420461346577791
lon_long,0.011764705882352941,0.01671712980432916,0.011764705882352941,0.010582172718526805,0.012564682118531064
lon_long,0.01568627450980392,0.021548155443762082,0.01568627450980392,0.014178939848874333,0.016893161927881397
lon_long,0.0196078431372549,0.027262974150034907,0.0196078431372549,0.01802944207123316,0.021137213520918796
lon_long,0.023529411764705882,0.034155879704008366,0.023529411764705882,0.021629372904229244,0.025450492561487018
lon_long,0.027450980392156862,0.03969233209931507,0.027450980392156862,0.025667043337034116,0.02948399598899103
lon_long,0.03137254901960784,0.046508256118168737,0.03137254901960784,0.029312566250319444,0.033347652622822486
lon_long,0.03529411764705882,0.052083567212888704,0.03529411764705882,0.03317466961945649,0.03774064323775512
lon_long,0.0392156862745098,0.05674832317483694,0.0392156862745098,0.03715276395600379,0.041822102107563985
lon_long,0.043137254901960784,0.06388311056388679,0.043137254901960784,0.040974573109782184,0.04594102246167466
lon_long,0.047058823529411764,0.06923729389268972,0.047058823529411764,0.04479631121681483,0.04968304889369357
lon_long,0.050980392156862744,0.07652034986475328,0.050980392156862744,0.04842285763952934,0.05352690901959571
lon_long,0.054901960784313725,0.07959643960328419,0.054901960784313725,0.05221676315033033,0.05784909104614858
lon_long,0.058823529411764705,0.08357038377742362,0.058823529411764705,0.05603189962081099,0.06195230524274641
lon_long,0.06274509803921569,0.09302950626910628,0.06274509803921569,0.060278261566630326,0.0658652001028769
lon_long,0.06666666666666667,0.10217975234734544,0.06666666666666667,0.06410178878717473,0.06972151473628839
lon_long,0.07058823529411765,0.10767165914380747,0.07058823529411765,0.06824854670837768,0.07340640053340648
lon_long,0.07450980392156863,0.11251254321098642,0.07450980392156863,0.07207944318571283,0.0775731177314757
lon_long,0.0784313725490196,0.11552730300214199,0.0784313725490196,0.07575679589849348,0.0814690135497773
lon_long,0.08235294117647059,0.11850227724219466,0.08235294117647059,0.07933085010573128,0.08556480788950847
lon_long,0.08627450980392157,0.12747018840100288,0.08627450980392157,0.08294177029870159,0.08966751652686646
lon_long,0.09019607843137255,0.13577100496374014,0.09019607843137255,0.08665378229094127,0.09350511645603693
lon_long,0.09411764705882353,0.1410852899381101,0.09411764705882353,0.0904730958121987,0.09777382636209012
lon_long,0.09803921568627451,0.14651802153724156,0.09803921568627451,0.09400945136117879,0.10138347089811063
lon_long,0.10196078431372549,0.1500352041824164,0.10196078431372549,0.0977204131665134,0.10559491645825168
lon_long,0.10588235294117647,0.15314949138819905,0.10588235294117647,0.10176594621339013,0.10931292754761587
lon_long,0.10980392156862745,0.1602954350671372,0.10980392156862745,0.10545571802550709,0.11360156526265958
lon_long,0.11372549019607843,0.1682563218468734,0.11372549019607843,0.10944387474134269,0.11751722268726884
lon_long,0.11764705882352941,0.17373519388144845,0.11764705882352941,0.11338963924770391,0.1214581718135006
lon_long,0.12156862745098039,0.17980597370708112,0.12156862745098039,0.1173001884659469,0.12547732287763835
lon_long,0.12549019607843137,0.18367260145397693,0.12549019607843137,0.12108854165474461,0.12979621545881853
lon_long,0.12941176470588237,0.1868288562757354,0.12941176470588237,0.12460093266892408,0.1338198310405746
lon_long,0.13333333333333333,0.1934332731750583,0.13333333333333333,0.12845788762506255,0.13824957846169658
lon_long,0.13725490196078433,0.20179930703590487,0.13725490196078433,0.13190160844067966,0.1423675437686032
lon_long,0.1411764705882353,0.20822309680209236,0.1411764705882353,0.1361314921159285,0.14653085665139712
lon_long,0.1450980392156863,0.21380604838108883,0.1450980392156863,0.14024431447453267,0.15056098890265268
lon_long,0.14901960784313725,0.21741797832889875,0.14901960784313725,0.14420517840810176,0.15464871470496128
lon_long,0.15294117647058825,0.2205775010294216,0.15294117647058825,0.14776481260279065,0.15830498887947217
lon_long,0.1568627450980392,0.22671031033031155,0.1568627450980392,0.1517136484377591,0.16241726973113632
lon_long,0.1607843137254902,0.23491562874220456,0.1607843137254902,0.15551448944880156,0.16660860528367108
lon_long,0.16470588235294117,0.2426457722736037,0.16470588235294117,0.15949398906511897,0.1706526667779815
lon_long,0.16862745098039217,0.2474952429050167,0.16862745098039217,0.16329826768697747,0.1749197085262183
lon_long,0.17254901960784313,0.25249682962667613,0.17254901960784313,0.16675531254117318,0.17938993373844073
lon_long,0.17647058823529413,0.2554037062442102,0.17647058823529413,0.17054813329585458,0.18309004503638304
lon_long,0.1803921568627451,0.2602500304301706,0.1803921568627451,0.17422625427829355,0.18693176558552535
lon_long,0.1843137254901961,0.2676352684274489,0.1843137254901961,0.1778515012877927,0.1908479579506482
lon_long,0.18823529411764706,0.27482792114184845,0.18823529411764706,0.18170670584541423,0.1950073763203411
lon_long,0.19215686274509805,0.28031800741826995,0.19215686274509805,0.18571066437224734,0.19898433948612704
lon_long,0.19607843137254902,0.2855974188037731,0.19607843137254902,0.18939855137214456,0.20274630866003085
lon_long,0.2,0.28876874168853345,0.2,0.19307691838667818,0.20670009041975618
lon_long,0.20392156862745098,0.29292573094078667,0.20392156862745098,0.19704825620877375,0.21040124947226396
lon_long,0.20784313725490197,0.3007591504679709,0.20784313725490197,0.20068989837417558,0.21464628793453183
