year,month,day_num,direction,model,lag,daily_mean,mean_pair_count,mean_model,normalized,n_anchor_obs,hour_1,n_pairs_hour_1,residual_var_hour_1,hour_2,n_pairs_hour_2,residual_var_hour_2,hour_3,n_pairs_hour_3,residual_var_hour_3,hour_4,n_pairs_hour_4,residual_var_hour_4,hour_5,n_pairs_hour_5,residual_var_hour_5,hour_6,n_pairs_hour_6,residual_var_hour_6,hour_7,n_pairs_hour_7,residual_var_hour_7,hour_8,n_pairs_hour_8,residual_var_hour_8
2025,7,1,lon,Corridor_4x4_lag643,0.0630,4.4254,16231.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,4.7928,16676,14.5756,5.7313,16166,17.4243,5.2903,15847,19.4673,4.5511,15645,18.5638,4.7599,16058,15.3864,3.5843,15887,13.3627,3.4711,16619,11.2730,3.2225,16956.0000,7.6555
2025,7,1,lon,Corridor_4x4_lag643,0.1260,6.1998,15972.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,6.5868,16468,14.5756,8.0087,15931,17.4243,7.6238,15589,19.4673,6.8551,15339,18.5638,6.5663,15779,15.3864,5.1745,15599,13.3627,4.6969,16358,11.2730,4.0859,16719.0000,7.6555
2025,7,1,lon,Corridor_4x4_lag643,0.1800,7.2623,15779.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,7.3930,16295,14.5756,9.4275,15740,17.4243,9.1231,15382,19.4673,8.4059,15085,18.5638,7.7499,15568,15.3864,6.0304,15388,13.3627,5.4132,16205,11.2730,4.5550,16574.0000,7.6555
2025,7,1,lon,Corridor_4x4_lag643,0.3690,9.1141,15287.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,9.1954,15871,14.5756,11.7857,15289,17.4243,11.4632,14877,19.4673,10.9013,14506,18.5638,9.6869,14988,15.3864,7.6512,14811,13.3627,6.8520,15767,11.2730,5.3772,16192.0000,7.6555
2025,7,1,lon,Corridor_4x4_lag643,0.5580,10.2896,14849.2500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,10.4043,15461,14.5756,13.0261,14846,17.4243,12.7691,14450,19.4673,12.3948,13998,18.5638,11.0519,14493,15.3864,8.8544,14318,13.3627,7.9362,15365,11.2730,5.8801,15863.0000,7.6555
2025,7,1,lon,Corridor_4x4_lag643,0.7470,11.2271,14452.5000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,11.1969,15050,14.5756,13.5823,14452,17.4243,14.0638,14064,19.4673,13.6948,13546,18.5638,12.1541,14041,15.3864,9.9360,13915,13.3627,8.9543,15018,11.2730,6.2341,15534.0000,7.6555
2025,7,1,lon,Corridor_4x4_lag643,0.9360,11.8932,14092.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,11.8371,14661,14.5756,14.3353,14094,17.4243,14.8041,13694,19.4673,14.7883,13188,18.5638,12.8435,13666,15.3864,10.5732,13563,13.3627,9.6221,14680,11.2730,6.3421,15195.0000,7.6555
2025,7,1,lon,Corridor_4x4_lag643,1.1250,12.3303,13758.0000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,12.2048,14307,14.5756,14.4048,13737,17.4243,15.3396,13345,19.4673,15.7317,12912,18.5638,13.2036,13321,15.3864,11.1296,13196,13.3627,10.1130,14369,11.2730,6.5151,14877.0000,7.6555
2025,7,1,lon,Corridor_4x4_lag643,1.3140,12.6259,13429.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,12.4350,13954,14.5756,14.2932,13400,17.4243,15.6020,13004,19.4673,16.3196,12682,18.5638,13.5661,12992,15.3864,11.5907,12831,13.3627,10.4926,14032,11.2730,6.7079,14543.0000,7.6555
2025,7,1,lon,Corridor_4x4_lag643,1.5030,12.7877,13109.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,12.7994,13602,14.5756,14.1846,13059,17.4243,15.7521,12667,19.4673,16.3654,12430,18.5638,13.9409,12717,15.3864,11.7738,12487,13.3627,10.7432,13680,11.2730,6.7423,14231.0000,7.6555
2025,7,1,lon,Corridor_4x4_lag643,1.6920,12.8967,12794.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,12.6386,13272,14.5756,14.2940,12723,17.4243,16.2026,12336,19.4673,16.3461,12194,18.5638,14.2444,12424,15.3864,11.6460,12158,13.3627,10.8916,13343,11.2730,6.9101,13903.0000,7.6555
