mode,time_index,anchor_rank,grid_latitude,grid_longitude,source_latitude,source_longitude,training_eigenvalue,training_g_score,weight
1,2,43,1.56,129.173,1.562881,129.14285,1.54368593708,0.0547564573979,-0.000392141012284
1,2,44,1.472,129.047,1.4764307,129.01772,1.54368593708,0.0547564573979,-0.000164776981771
1,2,45,-1.784,124.385,-1.7898251,124.38009,1.54368593708,0.0547564573979,-8.08674226753e-07
1,2,46,-1.872,124.259,-1.8768177,124.254135,1.54368593708,0.0547564573979,1.06022782936e-07
1,2,47,-1.124,127.157,-1.1223838,127.1879,1.54368593708,0.0547564573979,-4.86268846487e-05
1,2,48,-1.212,127.031,-1.2091898,127.00055,1.54368593708,0.0547564573979,2.00617281599e-05
1,2,49,1.604,127.598,1.609692,127.5909,1.54368593708,0.0547564573979,-9.85653221067e-05
1,2,50,1.516,127.472,1.5229934,127.465805,1.54368593708,0.0547564573979,-6.3821595942e-05
1,2,51,-0.332,123.377,-0.33479387,123.40096,1.54368593708,0.0547564573979,7.43930041114e-07
1,2,52,-0.42,123.251,-0.4214827,123.27513,1.54368593708,0.0547564573979,-1.40619101332e-08
1,2,53,-2.048,129.047,-2.0375745,129.03874,1.54368593708,0.0547564573979,0.000105602691823
1,2,54,-2.136,128.921,-2.145607,128.91309,1.54368593708,0.0547564573979,-1.29606855755e-06
1,2,55,-0.156,124.889,-0.16322927,124.898964,1.54368593708,0.0547564573979,2.78055454731e-06
1,2,56,-0.244,124.763,-0.24973443,124.77348,1.54368593708,0.0547564573979,1.2259299508e-06
1,2,57,-1.388,130.496,-1.3892801,130.47423,1.54368593708,0.0547564573979,-0.000169175637533
1,2,58,-1.476,130.37,-1.475974,130.34901,1.54368593708,0.0547564573979,0.000140925001132
1,2,59,1.032,124.511,1.0306625,124.53749,1.54368593708,0.0547564573979,1.64192969918e-05
1,2,60,0.944,124.385,0.94414,124.41215,1.54368593708,0.0547564573979,-8.25301859003e-07
1,2,61,0.24,122.558,0.23094879,122.5326,1.54368593708,0.0547564573979,5.21920325109e-08
1,2,62,0.152,122.432,0.14469326,122.40668,1.54368593708,0.0547564573979,-6.3576696361e-09
1,2,63,-0.42,127.661,-0.42906818,127.630875,1.54368593708,0.0547564573979,-0.00125769580374
1,2,64,-0.508,127.535,-0.5155543,127.50569,1.54368593708,0.0547564573979,0.000295385906992
1,2,65,-2.004,127.976,-2.0133004,127.98381,1.54368593708,0.0547564573979,4.50346817846e-05
1,2,66,-2.092,127.85,-2.1001527,127.85857,1.54368593708,0.0547564573979,-6.29312720407e-06
1,2,67,0.944,122.747,0.9468218,122.726585,1.54368593708,0.0547564573979,-6.6436120962e-07
1,2,68,0.856,122.621,0.8604684,122.60088,1.54368593708,0.0547564573979,1.18134253984e-07
1,2,69,0.284,126.905,0.28735495,126.89372,1.54368593708,0.0547564573979,-0.000647765947102
