rank,rank_fraction,precision_eigenvalue,implied_covariance_eigenvalue,standardized_energy,cumulative_energy,cumulative_energy_per_n,threshold_above_rank
2448,0.765,0.21566612804494398,4.636796742563134,2.3952924473705286,9239.305476037687,2.887282961261777,0.21566649165001614
2449,0.7653125,0.21566685525570134,4.636781107668904,0.40019828959692877,9239.705674327284,2.8874080232272763,0.21566730726316255
2450,0.765625,0.2156677592715711,4.636761671645085,2.1409812096579843,9241.846655536941,2.8880770798552944,0.21566776136833202
2451,0.7659375,0.21566776346509292,4.636761581486219,3.2998775386857777,9245.146533075627,2.8891082915861337,0.21566981898180929
2452,0.76625,0.21567187451811667,4.63667319734822,0.22160736039163836,9245.36814043602,2.889177543886256,0.21567292637898697
2453,0.7665625,0.21567397824498732,4.636627970315848,1.5927373843965118,9246.960877820416,2.88967527431888,0.21567570019539234
2454,0.766875,0.21567742215954547,4.636553933124529,15.595644704023956,9262.55652252444,2.894548913288888,0.21567901005917434
2455,0.7671875,0.21568059797049394,4.636485661713551,0.9533671808183453,9263.50988970526,2.8948468405328938,0.21568246616708614
2456,0.7675,0.21568433437986043,4.636405341515499,6.953837417775982,9270.463727123035,2.8970199147259486,0.2156848692643112
2457,0.7678125,0.2156854041500885,4.636382345576488,5.824195375609753,9276.287922498645,2.8988399757808265,0.2156858879046223
2458,0.768125,0.21568637166024107,4.636361548031626,2.4783098606487877,9278.766232359294,2.8996144476122794,0.21568650606799333
2459,0.7684375,0.21568664047582933,4.636355769619694,4.390754878232444,9283.156987237526,2.9009865585117267,0.21568714842475556
2460,0.76875,0.215687656374878,4.63633393216504,0.3635035611877206,9283.520490798714,2.901100153374598,0.21568808093184288
2461,0.7690625,0.2156885054896435,4.6363156800120535,0.02360864708291165,9283.544099445797,2.9011075310768115,0.21568889996974308
2462,0.769375,0.21568929445056415,4.636298721025301,1.2895978955544192,9284.833697341352,2.901510530419172,0.21569061936110154
2463,0.7696875,0.21569194427977742,4.636241762941708,4.971427530925354,9289.805124872277,2.9030641015225864,0.21569264949548098
2464,0.77,0.21569335471349024,4.636211446237274,0.8182556231736411,9290.62338049545,2.903319806404828,0.21569635872241166
2465,0.7703125,0.21569936277317056,4.636082309856427,0.02518581632847954,9290.648566311778,2.9033276769724305,0.21569986664197754
2466,0.770625,0.21570037051196153,4.636060650366596,0.45741042065884246,9291.105976732437,2.9034706177288867,0.21570141014195232
2467,0.7709375,0.21570244977695394,4.636015961033568,1.1861959057926732,9292.29217263823,2.903841303949447,0.21571123579577767
2468,0.77125,0.21572002217247463,4.635638314557886,5.849318771783422,9298.141491410013,2.905669216065629,0.21572011403958452
2469,0.7715625,0.21572020590673352,4.635634366269562,13.204816133309315,9311.346307543323,2.9097957211072885,0.21572030751371404
2470,0.771875,0.21572040912074242,4.635629999386302,10.858213441740437,9322.204520985064,2.9131889128078323,0.21572111295273205
2471,0.7721875,0.21572181678701807,4.635599750150904,8.546304113909901,9330.750825098974,2.9158596328434294,0.2157219099377717
2472,0.7725,0.21572200308856557,4.635595746760454,2.882781884739208,9333.633606983713,2.9167605021824103,0.21572204100707848
2473,0.7728125,0.21572207892559805,4.635594117118152,0.5065912111254927,9334.140198194838,2.916918811935887,0.21572222562931107
2474,0.773125,0.21572237233312386,4.635587812170798,2.977599956871767,9337.11779815171,2.9178493119224096,0.2157224231230174
2475,0.7734375,0.21572247391292293,4.635585629356602,5.3806678286381615,9342.498465980349,2.919530770618859,0.2157240860271283
2476,0.77375,0.21572569815338116,4.635516345804101,0.5766598138751168,9343.075125794223,2.919710976810695,0.21572588643559087
2477,0.7740625,0.2157260747179649,4.63550825419401,19.18910371146917,9362.264229505692,2.9257075717205288,0.21572622878358724
2478,0.774375,0.2157263828493196,4.635501633096399,0.18531929288155652,9362.449548798573,2.925765483999554,0.21572649356400433
2479,0.7746875,0.21572660427874588,4.635496875053363,1.0813037226086792,9363.530852521182,2.9261033914128696,0.2157267417138231
2480,0.775,0.21572687914898792,4.635490968695504,0.29508593658840837,9363.82593845777,2.9261956057680534,0.21572689066069065
2481,0.7753125,0.215726902172394,4.635490473973753,0.9844650065809442,9364.810403464351,2.9265032510826097,0.21572988283157082
2482,0.775625,0.21573286353193086,4.6353623811793,1.5221797650608722,9366.332583229412,2.9269789322591913,0.21573311622200775
2483,0.7759375,0.2157333689123806,4.635351522305048,40.63753775003751,9406.97012097945,2.9396781628060777,0.21573747200073098
2484,0.77625,0.2157415751671191,4.635175205452977,2.459607763600766,9409.42972874305,2.9404467902322033,0.21574189494681573
2485,0.7765625,0.21574221472698635,4.635161464646417,0.00028423248564570647,9409.430012975536,2.940446879054855,0.21574387833683417
2486,0.776875,0.21574554195951023,4.635089981083705,0.3176186355665057,9409.747631611102,2.9405461348784696,0.21574640647325213
2487,0.7771875,0.21574727099045823,4.635052834778274,2.6350947483241454,9412.382726359427,2.941369601987321,0.2157474402387607
2488,0.7775,0.21574760948719593,4.635045562622317,4.989365125475616,9417.372091484902,2.9429287785890317,0.21575078645625703
2489,0.7778125,0.21575396347210027,4.634909059871397,0.7294416798547844,9418.101533164756,2.943156729113986,0.21575507614705627
2490,0.778125,0.21575618882775052,4.634861254424328,0.7332004980213687,9418.834733662778,2.943385854269618,0.21575735890957434
2491,0.7784375,0.21575852899774373,4.634810983580897,2.988338985863644,9421.823072648642,2.9443197102027003,0.21575938051821994
2492,0.77875,0.2157602320420568,4.634774399969482,7.980376816900238,9429.803449465542,2.946813577957982,0.21576040604007288
2493,0.7790625,0.21576058003822926,4.634766924629218,3.8047641131955943,9433.608213578738,2.9480025667433556,0.21576244188212806
2494,0.779375,0.21576430374209313,4.63468693688701,1.8997360280464597,9435.507949606785,2.94859623425212,0.21576651866766508
2495,0.7796875,0.21576873361597435,4.6345917837187764,2.5891204375796577,9438.097070044365,2.949405334388864,0.21576978055537138
2496,0.78,0.2157708274998483,4.634546808700092,1.7645713786675388,9439.861641423033,2.949956762944698,0.2157712462151274
2497,0.7803125,0.21577166493121902,4.63452882156129,1.2738535400764814,9441.13549496311,2.9503548421759715,0.21577181077915863
2498,0.780625,0.2157719566271968,4.634522556273449,0.2877235180746177,9441.423218481184,2.9504447557753704,0.21577282416438734
2499,0.7809375,0.2157736917050659,4.63448528918376,4.9762215886601835,9446.399440069845,2.9519998250218267,0.21577677973003534
2500,0.78125,0.21577986779919875,4.634352640027492,7.564916058519446,9453.964356128365,2.9543638612901137,0.21578007840088825
2501,0.7815625,0.2157802890027833,4.634343593761251,4.538106580399159,9458.502462708764,2.955782019596489,0.21578176778702957
2502,0.781875,0.21578324658141027,4.634280074300031,1.3920680789510336,9459.894530787715,2.9562170408711608,0.2157846929802099
2503,0.7821875,0.21578613938870478,4.634217947607178,0.918260269308467,9460.812791057024,2.9565039972053198,0.21578899376239083
2504,0.7825,0.21579184817383393,4.6340953491182715,16.842538778844617,9477.655329835869,2.961767290573709,0.21579364141893095
2505,0.7828125,0.21579543467892995,4.634018330776295,15.670778632814049,9493.326108468682,2.966664408896463,0.21579923474742244
2506,0.783125,0.21580303488283256,4.633855128788791,2.3645690086802684,9495.690677477362,2.9674033367116754,0.21580490601075458
2507,0.7834375,0.21580677715490032,4.6337747738210595,1.6918972832983445,9497.38257476066,2.9679320546127066,0.21580715633701958
2508,0.78375,0.21580753551980508,4.633758490366653,18.946381672507272,9516.328956433168,2.973852798885365,0.21580931706593962
2509,0.7840625,0.21581109862678127,4.633681985602497,1.6423096055260522,9517.971266038694,2.974366020637092,0.21581416174998322
2510,0.784375,0.21581722491666175,4.633550451712796,2.2095076596016665,9520.180773698296,2.9750564917807174,0.21581891234622144
2511,0.7846875,0.21582059978897483,4.6334779950467215,0.10240047179887123,9520.283174170094,2.975088491928154,0.2158213470680144
2512,0.785,0.21582209434964142,4.633445908369119,4.205800695544352,9524.488974865639,2.976402804645512,0.21582226976861446
2513,0.7853125,0.21582244518773006,4.6334383763012434,3.8148803030468317,9528.303855168686,2.9775949547402143,0.21582285135422832
2514,0.785625,0.21582325752149098,4.63342093657549,2.25945118581965,9530.563306354505,2.9783010332357827,0.21582345158114719
2515,0.7859375,0.2158236456409779,4.633412604212504,0.21392312562229387,9530.777229480127,2.9783678842125396,0.21582401271246462
2516,0.78625,0.21582437978457564,4.6333968432952135,3.5691556341782444,9534.346385114306,2.9794832453482205,0.2158247387870634
2517,0.7865625,0.21582509779014836,4.633381428939848,0.005017574593699666,9534.3514026889,2.9794848133402816,0.21582540210622378
2518,0.786875,0.2158257064227283,4.63336836271646,0.20587810441395316,9534.557280793315,2.979549150247911,0.21582672033755396
2519,0.7871875,0.21582773425714283,4.633324829368656,0.8602946762605601,9535.417575469575,2.979817992334242,0.2158296058159892
2520,0.7875,0.21583147739106487,4.633244474290008,1.909800115462827,9537.327375585039,2.9804148048703247,0.21583185185612144
2521,0.7878125,0.21583222632182772,4.6332283970832915,4.075889620112145,9541.40326520515,2.9816885203766095,0.21583355274072552
2522,0.788125,0.21583487916777497,4.6331714496555945,9.96943439903641,9551.372699604186,2.984803968626308,0.21583524067381046
2523,0.7884375,0.21583560218045145,4.633155929316704,0.354422721535355,9551.727122325721,2.984914725726788,0.21583718124059229
2524,0.78875,0.21583876031228558,4.633088137427928,1.7126205798073129,9553.439742905528,2.9854499196579773,0.21584141216315933
2525,0.7890625,0.2158440640466144,4.632974292885982,6.600344982156719,9560.040087887684,2.9875125274649013,0.21585041112056513
2526,0.789375,0.2158567583811568,4.6327018319908895,2.07551448584546,9562.11560237353,2.988161125741728,0.21585820822783516
2527,0.7896875,0.21585965808425167,4.632639599612876,3.1316805410843505,9565.247282914614,2.9891397759108167,0.21586046770171435
2528,0.79,0.2158612773222136,4.63260484884147,1.4381186231054504,9566.68540153772,2.9895891879805374,0.21586148077829762
2529,0.7903125,0.2158616842345734,4.632596116100513,20.108446605457022,9586.793848143176,2.995873077544742,0.21586346865210812
2530,0.790625,0.21586525308439372,4.63251952647073,0.36372080583410693,9587.15756894901,2.995986740296565,0.21586703571649776
2531,0.7909375,0.21586881836332292,4.632443016003021,2.3397231610680085,9589.497292110078,2.996717903784399,0.2158696335204728
2532,0.79125,0.21587044868070088,4.63240803042534,2.936945755362278,9592.43423786544,2.99763569933295,0.21587126961863834
2533,0.7915625,0.21587209055969775,4.632372797276718,1.469192813107056,9593.903430678547,2.998094822087046,0.21587586279607812
2534,0.791875,0.2158796350983761,4.632210905601639,0.27130372760841354,9594.174734406155,2.9981796045019236,0.21587968404231977
2535,0.7921875,0.21587973298627458,4.6322088051849635,4.675019645895789,9598.849754052051,2.999640548141266,0.21588022427447762
2536,0.7925,0.2158807155637987,4.632187721762819,0.8487530810046161,9599.698507133056,2.9999057834790803,0.21588177028562358
2537,0.7928125,0.21588282501260148,4.632142459418104,16.412001221938272,9616.110508354996,3.005034533860936,0.21588422635456467
2538,0.793125,0.21588562770562428,4.632082323532776,5.849650364337188,9621.960158719332,3.0068625495997914,0.21588614361112496
2539,0.7934375,0.2158866595178585,4.632060184882699,1.5729688680925829,9623.533127587425,3.00735410237107,0.21588715510851997
2540,0.79375,0.21588765070031912,4.632038918187745,5.161082580580346,9628.694210168005,3.0089669406775017,0.21588767231068312
2541,0.7940625,0.2158876939210493,4.632037990853256,5.932565079311497,9634.626775247316,3.010820867264786,0.21588801746313832
2542,0.794375,0.21588834100571225,4.632024107191322,0.01991448097841842,9634.646689728293,3.010827090540092,0.21588865603680177
2543,0.7946875,0.215888971068351,4.632010588829003,7.950237777393007,9642.596927505687,3.0133115398455272,0.21589019146536512
2544,0.795,0.215891411869278,4.631958220762848,0.12034810050808292,9642.717275606195,3.013349148626936,0.21589195055742808
2545,0.7953125,0.21589248924692228,4.631935105701023,0.0016591709850830127,9642.71893477718,3.013349667117869,0.2158943327479918
2546,0.795625,0.21589617626480292,4.63185600273657,29.158384509949393,9671.877319287129,3.0224616622772276,0.21589914821001818
2547,0.7959375,0.21590212019614413,4.6317284846092,19.617016545063578,9691.494335832193,3.02859197994756,0.21590224504016342
2548,0.79625,0.2159023698842549,4.631723128079137,7.458377305026234,9698.952713137218,3.030922722855381,0.21590281492663116
2549,0.7965625,0.21590325996992477,4.631704033275364,3.7899372830301474,9702.742650420249,3.0321070782563275,0.21590453893450923
2550,0.796875,0.21590581790667,4.631649159321274,0.20472297036000897,9702.947373390609,3.0321710541845652,0.2159063212515237
2551,0.7971875,0.21590682459755087,4.6316275637140905,7.161824611275113e-05,9702.947445008855,3.032171076565267,0.21590714270798397
2552,0.7975,0.21590746081888576,4.631613915550845,0.4967161975696342,9703.444161206424,3.0323263003770076,0.21590749412978777
2553,0.7978125,0.21590752744069494,4.631612486390397,6.206195363241047,9709.650356569666,3.0342657364280203,0.21590835557472668
2554,0.798125,0.2159091837119348,4.631576956606886,3.266669012539358,9712.917025582205,3.035286570494439,0.21591017608481197
2555,0.7984375,0.21591116846225036,4.631534381116736,6.175186955823071,9719.092212538028,3.0372163164181334,0.2159118600350571
2556,0.79875,0.215912551610079,4.631504711249585,3.609762771206824,9722.701975309234,3.0383443672841355,0.21591364921698197
2557,0.7990625,0.2159147468294647,4.6314576224375585,6.480266038033998,9729.182241347267,3.040369450421021,0.21591500129620383
2558,0.799375,0.21591525576324283,4.631446705630324,4.554832921304242,9733.73707426857,3.0417928357089283,0.21591640319372415
2559,0.7996875,0.21591755063030324,4.631397480569852,1.7222197875162857,9735.459294056087,3.042331029392527,0.2159190097635588
2560,0.8,0.2159204689066749,4.631334884846975,1.3016721161314544,9736.760966172218,3.0427378019288183,0.2159230048807109
2561,0.8003125,0.21592554088453175,4.631226097216353,16.760834928952445,9753.521801101171,3.047975562844116,0.2159260873325517
2562,0.800625,0.21592663378195454,4.631202656592205,7.385123141486576,9760.906924242658,3.0502834138258303,0.21592811455275285
2563,0.8009375,0.21592959533370593,4.631139137988757,0.04686870632546528,9760.953792948983,3.0502980602965573,0.21593061794435056
2564,0.80125,0.21593164055983816,4.631095273519602,0.2629599902096254,9761.216752939194,3.050380235293498,0.21593166277764722
2565,0.8015625,0.21593168499545856,4.631094320507117,1.8908037060605385,9763.107556645255,3.0509711114516422,0.21593188627044346
2566,0.801875,0.21593208754561596,4.631085687016056,9.910653218868656,9773.018209864123,3.0540681905825386,0.21593395272143234
2567,0.8021875,0.21593581791335972,4.631005683370378,0.7452256106355718,9773.763435474759,3.054301073585862,0.21593768389575188
2568,0.8025,0.21593954989426872,4.630925647893744,0.611817590128778,9774.375253064887,3.0544922665827774,0.2159406730081393
2569,0.8028125,0.21594179612785122,4.630877476854628,3.643015166093222,9778.01826823098,3.0556307088221812,0.21594191854950542
2570,0.803125,0.21594204097122904,4.630872226187927,9.694349199315578,9787.712617430296,3.0586601929469674,0.21594270017076214
2571,0.8034375,0.21594335937230755,4.630843953278979,0.8522300168572278,9788.564847447153,3.058926514827235,0.21594421580860096
2572,0.80375,0.21594507224829101,4.63080722143181,0.5772442160948028,9789.142091663247,3.0591069036447647,0.21594578828073918
2573,0.8040625,0.2159465043155616,4.630776511847142,0.7791481281738938,9789.921239791422,3.059350387434819,0.21594677320087818
2574,0.804375,0.21594704208652957,4.63076497986623,0.9317872970072535,9790.85302708843,3.0596415709651343,0.21594758578316176
2575,0.8046875,0.21594812948116282,4.630741661910204,0.07299229087760596,9790.926019379307,3.0596643810560336,0.21595117968312108
2576,0.805,0.21595422992816254,4.630610849033387,0.08071196878896034,9791.006731348096,3.05968960354628,0.21595502017122484
2577,0.8053125,0.21595581041717887,4.630576959555851,1.4924444150300775,9792.499175763125,3.0601559924259765,0.2159599959247369
2578,0.805625,0.2159641815134156,4.630397471433847,6.016874552851361,9798.516050315977,3.0620362657237425,0.2159656343859775
2579,0.8059375,0.21596708726831343,4.630335171199577,0.015897628828141074,9798.531947944804,3.062041233732751,0.21597047025186009
2580,0.80625,0.215973853288399,4.63019011224779,12.502471840770536,9811.034419785576,3.0659482561829923,0.21597411314759782
2581,0.8065625,0.21597437300710928,4.63017897020163,1.661849826604768,9812.696269612181,3.0664675842538065,0.21597853750665688
2582,0.806875,0.21598270208650594,4.630000413641818,1.5883558057044638,9814.284625417886,3.0669639454430895,0.2159842380369857
2583,0.8071875,0.21598577399838828,4.629934562298821,2.0551445271441753,9816.33976994503,3.067606178107822,0.21598648793512473
2584,0.8075,0.21598720187422107,4.629903954134951,3.7591844803437224,9820.098954425375,3.06878092325793,0.21598747442820737
2585,0.8078125,0.2159877469825376,4.629892269216777,0.3202938653972423,9820.419248290773,3.0688810150908665,0.2159913486989726
2586,0.808125,0.21599495047546827,4.629737860994928,8.456015465154236,9828.875263755926,3.071523519923727,0.21599818737653054
2587,0.8084375,0.21600142432610103,4.629599101579455,1.591801529959677,9830.467065285886,3.0720209579018394,0.21600568643204676
2588,0.80875,0.21600994862209172,4.629416405952185,2.9530009696340365,9833.42006625552,3.0729437707048497,0.21601144828900082
2589,0.8090625,0.2160129479663215,4.629352126410078,2.454025698455518,9835.874091953974,3.073710653735617,0.2160145988502968
2590,0.809375,0.21601624974688904,4.629281367358807,18.35630024707944,9854.230392201054,3.0794469975628296,0.21601635052439322
2591,0.8096875,0.21601645130194438,4.629277047988423,1.4000275442068468,9855.630419745261,3.079884506170394,0.21601871964093408
2592,0.81,0.21602098800374306,4.629179827576165,0.8393753001376135,9856.4697950454,3.080146810951687,0.21602254187455935
2593,0.8103125,0.21602409575655288,4.62911323154869,17.996406688400853,9874.4662017338,3.0857706880418125,0.2160308987868431
2594,0.810625,0.2160377020313743,4.6288216852759065,1.201982280099232,9875.668184013899,3.0861463075043436,0.2160403801719181
2595,0.8109375,0.21604305834566181,4.628706923783835,3.2944067987673087,9878.962590812665,3.087175809628958,0.21604359756851793
2596,0.81125,0.2160441367927199,4.628683818248834,20.865100675688396,9899.827691488354,3.0936961535901104,0.21604560135609518
2597,0.8115625,0.21604706592939876,4.628621063184382,4.16706339997817,9903.994754888332,3.0949983609026037,0.2160477155378673
2598,0.811875,0.21604836514828907,4.628593228713535,0.20177660978813777,9904.19653149812,3.095061416093163,0.21605058886195536
2599,0.8121875,0.2160528125985096,4.628497949056083,2.1630286601015776,9906.359560158222,3.0957373625494444,0.21605383571024447
2600,0.8125,0.2160548588268243,4.628454113135849,0.15644610714013005,9906.516006265361,3.0957862519579256,0.21605589115304777
2601,0.8128125,0.2160569234842038,4.628409883255194,0.09040521169142776,9906.606411477052,3.095814503586579,0.21606503864747975
2602,0.813125,0.21607315411556371,4.628062213898002,6.828448591074318,9913.434860068126,3.0979483937712895,0.21607355204687198
2603,0.8134375,0.21607394997891308,4.628045167395659,1.6853605085518362,9915.120220576679,3.098475068930212,0.21607449301514728
2604,0.81375,0.21607503605274622,4.628021905112117,2.469240082020681,9917.589460658699,3.0992467064558435,0.2160762204054458
2605,0.8140625,0.2160774047646371,4.627971171207155,15.411593407074712,9933.001054065773,3.104062829395554,0.21607755427430678
2606,0.814375,0.2160777037840799,4.627964766782558,0.5212288802913284,9933.522282946064,3.104225713420645,0.21607862713338644
2607,0.8146875,0.21607955048663866,4.627925214338297,3.2974947830837986,9936.819777729148,3.105256180540359,0.21608319524630304
2608,0.815,0.21608684006744608,4.62776909361012,16.78345423925908,9953.603231968407,3.110501009990127,0.21608715600091769
2609,0.8153125,0.21608747193485117,4.6277555614214085,15.32473278796564,9968.927964756373,3.1152899889863663,0.2160881495579009
2610,0.815625,0.21608882718307554,4.627726537442755,5.125262590880733,9974.053227347253,3.1168916335460164,0.21609160375828315
2611,0.8159375,0.21609438036916762,4.627607614282413,21.58862218408624,9995.64184953134,3.1236380779785433,0.21609576599767874
2612,0.81625,0.2160971516350747,4.627548269070707,0.05583156485297447,9995.697681096191,3.12365552534256,0.21609763706288476
2613,0.8165625,0.21609812249178526,4.627527479041443,3.9335487088911445,9999.631229805083,3.1248847593140887,0.2160984033470012
2614,0.816875,0.21609868420258216,4.627515450591767,6.198271036741517,10005.829500841824,3.12682171901307,0.21609960121492758
2615,0.8171875,0.21610051823116433,4.6274761772218085,29.249083592616145,10035.078584434441,3.135962057635763,0.2161007263254116
2616,0.8175,0.21610093441985928,4.627467265167465,7.695880203376298,10042.774464637818,3.138367020199318,0.21610156715621967
2617,0.8178125,0.21610219989443272,4.6274401671454815,6.484510654643228,10049.258975292461,3.1403934297788942,0.21610425293857208
2618,0.818125,0.21610630600221603,4.627352243898637,1.2695050662285432,10050.52848035869,3.1407901501120903,0.21611009035445447
2619,0.8184375,0.21611387477296273,4.627190184112633,9.706517312145623,10060.234997670836,3.143823436772136,0.21611463245039658
2620,0.81875,0.2161153901304868,4.627157739188389,0.10541057432518933,10060.340408245162,3.143856377576613,0.2161164703967713
2621,0.8190625,0.21611755066845553,4.627111481260924,0.26536839023367353,10060.605776635395,3.143939305198561,0.21612171005090933
2622,0.819375,0.2161258695134143,4.626933380309352,3.0364050373238562,10063.64218167272,3.1448881817727248,0.21612777072241782
2623,0.8196875,0.21612967194814584,4.626851977270023,7.542811046497761,10071.184992719218,3.1472453102247555,0.21612987130304817
2624,0.82,0.21613007065813442,4.626843441798335,1.759767926179932,10072.944760645398,3.1477952377016867,0.21613042516459371
2625,0.8203125,0.2161307796716345,4.626828263513835,0.21922639629385082,10073.163987041691,3.1478637459505285,0.21613318239945845
2626,0.820625,0.21613558515399356,4.626725392246326,4.5731390409905845,10077.737126082682,3.1492928519008383,0.2161372846314498
2627,0.8209375,0.21613898412226906,4.626652633077536,18.926245964891972,10096.663372047575,3.155207303764867,0.21614081832742854
2628,0.82125,0.2161426525481535,4.626574108399147,0.41543596856109744,10097.078808016136,3.155337127505043,0.21614328216035356
2629,0.8215625,0.21614391177438763,4.626547154581926,13.53655121346531,10110.615359229601,3.1595672997592503,0.21614934869983646
2630,0.821875,0.21615478576204677,4.626314409253221,0.32138759146024054,10110.936746821062,3.159667733381582,0.21616069093364987
2631,0.8221875,0.21616659626657742,4.626061645374646,5.024840033489935,10115.961586854552,3.1612379958920473,0.2161682284593961
2632,0.8225,0.21616986066453883,4.625991786856173,6.363968315406087,10122.325555169959,3.163226735990612,0.21617105409031284
2633,0.8228125,0.21617224752267547,4.6259407091333715,0.8944324339457267,10123.219987603905,3.1635062461262202,0.21617461913660832
2634,0.823125,0.21617699077656,4.625839208917463,8.922537870240031,10132.142525474144,3.16629453921067,0.21617971310549627
2635,0.8234375,0.21618243546871502,4.625722704214403,0.256353488064521,10132.398878962209,3.1663746496756904,0.2161870784314267
2636,0.82375,0.21619172149385557,4.625524016785357,1.0038179667963536,10133.402696929006,3.1666883427903145,0.21619181419934316
2637,0.8240625,0.2161919069048705,4.625520049832501,0.05375040083975345,10133.456447329845,3.1667051397905768,0.21619469151675602
2638,0.824375,0.2161974761645081,4.6254008961653374,0.013300306490820936,10133.469747636336,3.166709296136355,0.21620085494473631
2639,0.8246875,0.21620423377776884,4.62525632605269,2.5138165260243674,10135.983564162361,3.167494863800738,0.21620431416644262
2640,0.825,0.21620439455514628,4.625252886545442,7.470982401451275,10143.454546563813,3.1698295458011914,0.21621018055999242
2641,0.8253125,0.21621596671968207,4.625005336892959,6.155491043503455,10149.610037607317,3.1717531367522867,0.21621974155331922
2642,0.825625,0.21622351645285978,4.624843848647777,1.1776820826173042,10150.787719689935,3.172121162403105,0.21622650486904182
2643,0.8259375,0.21622949332652663,4.624716011751029,16.208962102580568,10166.996681792516,3.177186463060161,0.216229580058676
2644,0.82625,0.21622966679086014,4.624712301699154,2.8084951506355114,10169.805176943151,3.178064117794735,0.21623331823413788
2645,0.8265625,0.21623696973907708,4.6245561117816845,3.9617521764188424,10173.76692911957,3.1793021653498656,0.21623755061504474
2646,0.826875,0.21623813149257282,4.624531266051692,2.841467795398257,10176.60839691497,3.180190124035928,0.21624068324870502
2647,0.8271875,0.21624323503494963,4.624422122793243,0.9001960658431395,10177.508592980812,3.1804714353065036,0.2162433907164364
2648,0.8275,0.21624354639803522,4.624415464216073,4.311391196515374,10181.819984177328,3.181818745055415,0.2162445194700096
2649,0.8278125,0.21624549254636272,4.624373845783636,0.561397896375152,10182.381382073703,3.181994181898032,0.21624681664172618
2650,0.828125,0.21624814074519721,4.62431721518609,3.0030190349277452,10185.384401108631,3.182932625346447,0.21625351160874773
2651,0.8284375,0.21625888260569212,4.6240875193243,3.062317277906432,10188.446718386538,3.183889599495793,0.21626613143477608
2652,0.82875,0.21627338050683512,4.623777543295006,0.044674364201975146,10188.49139275074,3.183903560234606,0.21627460495384615
2653,0.8290625,0.21627582940778944,4.623725188053695,4.473457356968876,10192.96485010771,3.1853015156586593,0.21628064603260252
2654,0.829375,0.21628546276468544,4.623519247282844,0.25505761425316825,10193.219907721963,3.1853812211631136,0.21628570897938432
2655,0.8296875,0.2162859551943635,4.623508720671939,0.25316310255564667,10193.473070824519,3.185460334632662,0.21628637544798407
2656,0.83,0.21628679570242124,4.6234907533414695,5.560862261150867,10199.03393308567,3.187198104089272,0.2162888807589709
2657,0.8303125,0.21629096583562102,4.623401611512476,2.722532827616907,10201.756465913286,3.188048895597902,0.21629238383698732
2658,0.830625,0.21629380184765,4.623340990160994,4.314953244489015,10206.071419157775,3.189397318486805,0.21629945877845222
2659,0.8309375,0.21630511585720538,4.62309916266684,0.4398046404249388,10206.511223798201,3.1895347574369377,0.21631059655193202
2660,0.83125,0.21631607738552738,4.622864893291121,5.699137295607129,10212.210361093808,3.191315737841815,0.21632035647379894
2661,0.8315625,0.21632463564671792,4.622682002955552,11.97973403992381,10224.190095133732,3.195059404729291,0.21632663234436686
2662,0.831875,0.21632862906044553,4.622596668518547,0.04680544538252476,10224.236900579115,3.1950740314309733,0.21633002725145187
2663,0.8321875,0.21633142545149509,4.622536914888567,3.209827767997421,10227.446728347113,3.1960771026084727,0.21633561610533567
2664,0.8325,0.21633980684035528,4.622357829587668,5.863164521328359,10233.309892868441,3.1979093415213877,0.21634109176574076
2665,0.8328125,0.21634237669875792,4.622302922152104,2.019783749347051,10235.329676617788,3.1985405239430587,0.21635169917056263
2666,0.833125,0.21636102204408464,4.621904585920494,20.034027507714818,10255.363704125502,3.2048011575392197,0.2163613360801376
2667,0.8334375,0.21636165011664638,4.621891169072121,0.49588434050051694,10255.859588466003,3.2049561213956257,0.21636198965731715
2668,0.83375,0.21636232919852078,4.621876662653514,0.8585627930902362,10256.718151259092,3.2052244222684663,0.21636274311478826
2669,0.8340625,0.21636315703184758,4.621858978757668,9.410151159758707,10266.12830241885,3.208165094505891,0.216365799080435
2670,0.834375,0.21636844116128492,4.621746104158425,0.28660783570583453,10266.414910254556,3.208254659454549,0.21636891720186432
2671,0.8346875,0.21636939324349108,4.621725767260672,2.6611228386878265,10269.076033093244,3.209086260341639,0.21637375030200243
2672,0.835,0.21637810744825242,4.621539636301485,0.0006060503115590729,10269.076639143555,3.2090864497323612,0.21638211389032744
2673,0.8353125,0.21638612040658545,4.621368496838055,1.3973844637230257,10270.474023607278,3.2095231323772744,0.21638978191785296
2674,0.835625,0.21639344349107761,4.621212102672751,1.6926242556576148,10272.166647862936,3.2100520774571675,0.21639368642045737
2675,0.8359375,0.21639392935010984,4.6212017268842684,0.08742748865191588,10272.254075351588,3.210079398547371,0.21639729628900256
2676,0.83625,0.2164006632802825,4.621057924877052,0.00467462130546445,10272.258749972892,3.210080859366529,0.21640545933176977
2677,0.8365625,0.21641025548955115,4.62085310022788,0.5304245687866447,10272.789174541678,3.2102466170442745,0.2164145403699344
2678,0.836875,0.21641882533515744,4.620670121701973,3.20062752777492,10275.989802069453,3.211246813146704,0.21642109076093063
2679,0.8371875,0.21642335621041783,4.620573386856402,0.002505226865696925,10275.99230729632,3.2112475960300997,0.21642368265394318
2680,0.8375,0.2164240090979609,4.620559447946304,1.357523333747524,10277.349830630066,3.211671822071896,0.21642426257955524
