lanczos_steps,threshold_index,precision_threshold,mode_count_slq,mode_count_slq_se,mode_fraction_slq,cumulative_energy_lanczos,cumulative_energy_per_n,shape_bridge
64,93,0.0004971861512271365,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,94,0.0005002179394671435,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,95,0.0005032682152291968,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,96,0.0005063370912482397,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,97,0.0005094246809466586,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,98,0.00051253109843848,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,99,0.000515656458533584,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,100,0.0005188008767419489,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,101,0.0005219644692779223,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,102,0.000525147353064513,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,103,0.0005283496457377136,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,104,0.0005315714656508503,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,105,0.0005348129318789538,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,106,0.0005380741642231613,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,107,0.0005413552832151464,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,108,0.0005446564101215704,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,109,0.0005479776669485658,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,110,0.0005513191764462471,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,111,0.0005546810621132444,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,112,0.000558063448201269,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,113,0.0005614664597197081,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,114,0.00056489022244024,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,115,0.0005683348629014881,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,116,0.0005718005084136929,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,117,0.0005752872870634196,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,118,0.0005787953277182915,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,119,0.0005823247600317544,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,120,0.0005858757144478645,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,121,0.0005894483222061149,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,122,0.0005930427153462808,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,123,0.0005966590267133022,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,124,0.0006002973899621952,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,125,0.0006039579395629881,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
64,126,0.000607640810805693,75.0146853386581,3.258565771315604,0.0005344753572350811,175.67923244831488,0.0012517045175581031,0.18999893635691295
