residual_mode,tau,dr,dc,h_lat,h_lon,n_pairs,source,covariance,correlation,semivariogram,log_correlation_interaction,cross_variogram_asymmetry
fitted_gls,0,1,-5,0.04400000000000004,-0.31500000000001194,131154,truth,3.4228170652204764,0.34228170652204765,6.577182934779524,0.0,0.0
fitted_gls,0,1,-5,0.04400000000000004,-0.31500000000001194,131154,fitted,3.2577204526039725,0.33399570546953317,6.49605900999196,0.0,0.0
fitted_gls,0,1,-5,0.04400000000000004,-0.31500000000001194,131154,no_advection,3.2577204526039725,0.33399570546953317,6.49605900999196,0.0,0.0
fitted_gls,0,1,-5,0.04400000000000004,-0.31500000000001194,131154,reversed_advection,3.2577204526039725,0.33399570546953317,6.49605900999196,0.0,0.0
fitted_gls,0,1,-5,0.04400000000000004,-0.31500000000001194,131154,separable_same_margins,3.2577204526039725,0.33399570546953317,6.49605900999196,0.0,0.0
fitted_gls,0,1,-4,0.04400000000000004,-0.25200000000000955,132082,empirical,3.6942864083048117,0.3895537958553887,5.811963593984353,0.0,0.0
fitted_gls,0,1,-4,0.04400000000000004,-0.25200000000000955,132082,truth,4.198432630003339,0.41984326300033387,5.801567369996661,0.0,0.0
fitted_gls,0,1,-4,0.04400000000000004,-0.25200000000000955,132082,fitted,4.014401328828204,0.41157392826265377,5.739378133767729,0.0,0.0
fitted_gls,0,1,-4,0.04400000000000004,-0.25200000000000955,132082,no_advection,4.014401328828204,0.41157392826265377,5.739378133767729,0.0,0.0
fitted_gls,0,1,-4,0.04400000000000004,-0.25200000000000955,132082,reversed_advection,4.014401328828204,0.41157392826265377,5.739378133767729,0.0,0.0
fitted_gls,0,1,-4,0.04400000000000004,-0.25200000000000955,132082,separable_same_margins,4.014401328828204,0.41157392826265377,5.739378133767729,0.0,0.0
fitted_gls,0,1,-3,0.04400000000000004,-0.18900000000000716,133074,empirical,4.636641999625241,0.4889229722189702,4.860035262050389,0.0,0.0
fitted_gls,0,1,-3,0.04400000000000004,-0.18900000000000716,133074,truth,5.132499117056494,0.5132499117056495,4.867500882943506,0.0,0.0
fitted_gls,0,1,-3,0.04400000000000004,-0.18900000000000716,133074,fitted,4.929748480469548,0.5054193094455627,4.824030982126385,0.0,0.0
fitted_gls,0,1,-3,0.04400000000000004,-0.18900000000000716,133074,no_advection,4.929748480469548,0.5054193094455627,4.824030982126385,0.0,0.0
fitted_gls,0,1,-3,0.04400000000000004,-0.18900000000000716,133074,reversed_advection,4.929748480469548,0.5054193094455627,4.824030982126385,0.0,0.0
fitted_gls,0,1,-3,0.04400000000000004,-0.18900000000000716,133074,separable_same_margins,4.929748480469548,0.5054193094455627,4.824030982126385,0.0,0.0
fitted_gls,0,1,-2,0.04400000000000004,-0.12600000000000477,134140,empirical,5.737599910569664,0.6050163894270363,3.7536088802999807,0.0,0.0
fitted_gls,0,1,-2,0.04400000000000004,-0.12600000000000477,134140,truth,6.224970106516062,0.6224970106516061,3.7750298934839384,0.0,0.0
fitted_gls,0,1,-2,0.04400000000000004,-0.12600000000000477,134140,fitted,6.004838024758578,0.6156421772489422,3.748941437837355,0.0,0.0
fitted_gls,0,1,-2,0.04400000000000004,-0.12600000000000477,134140,no_advection,6.004838024758578,0.6156421772489422,3.748941437837355,0.0,0.0
fitted_gls,0,1,-2,0.04400000000000004,-0.12600000000000477,134140,reversed_advection,6.004838024758578,0.6156421772489422,3.748941437837355,0.0,0.0
fitted_gls,0,1,-2,0.04400000000000004,-0.12600000000000477,134140,separable_same_margins,6.004838024758578,0.6156421772489422,3.748941437837355,0.0,0.0
fitted_gls,0,1,-1,0.04400000000000004,-0.06300000000000239,135298,empirical,6.894351978782328,0.7269931690353582,2.5983943336287627,0.0,0.0
fitted_gls,0,1,-1,0.04400000000000004,-0.06300000000000239,135298,truth,7.376984478850453,0.7376984478850452,2.623015521149547,0.0,0.0
fitted_gls,0,1,-1,0.04400000000000004,-0.06300000000000239,135298,fitted,7.14246602434806,0.7322767601767284,2.6113134382478727,0.0,0.0
fitted_gls,0,1,-1,0.04400000000000004,-0.06300000000000239,135298,no_advection,7.14246602434806,0.7322767601767284,2.6113134382478727,0.0,0.0
fitted_gls,0,1,-1,0.04400000000000004,-0.06300000000000239,135298,reversed_advection,7.14246602434806,0.7322767601767284,2.6113134382478727,0.0,0.0
fitted_gls,0,1,-1,0.04400000000000004,-0.06300000000000239,135298,separable_same_margins,7.14246602434806,0.7322767601767284,2.6113134382478727,0.0,0.0
fitted_gls,0,1,0,0.04400000000000004,0.0,136864,empirical,7.5286868782942475,0.7938822893247092,1.9623675668994316,0.0,0.0
fitted_gls,0,1,0,0.04400000000000004,0.0,136864,truth,8.026755100322514,0.8026755100322515,1.9732448996774856,0.0,0.0
fitted_gls,0,1,0,0.04400000000000004,0.0,136864,fitted,7.785163672087979,0.7981689253835135,1.968615790507954,0.0,0.0
fitted_gls,0,1,0,0.04400000000000004,0.0,136864,no_advection,7.785163672087979,0.7981689253835135,1.968615790507954,0.0,0.0
fitted_gls,0,1,0,0.04400000000000004,0.0,136864,reversed_advection,7.785163672087979,0.7981689253835135,1.968615790507954,0.0,0.0
fitted_gls,0,1,0,0.04400000000000004,0.0,136864,separable_same_margins,7.785163672087979,0.7981689253835135,1.968615790507954,0.0,0.0
fitted_gls,0,1,1,0.04400000000000004,0.06300000000000239,136034,empirical,6.880647569899503,0.7255480714142702,2.6125197451746014,0.0,0.0
fitted_gls,0,1,1,0.04400000000000004,0.06300000000000239,136034,truth,7.377557797740254,0.7377557797740254,2.6224422022597462,0.0,0.0
fitted_gls,0,1,1,0.04400000000000004,0.06300000000000239,136034,fitted,7.143016777219013,0.7323332257625113,2.61076268537692,0.0,0.0
fitted_gls,0,1,1,0.04400000000000004,0.06300000000000239,136034,no_advection,7.143016777219013,0.7323332257625113,2.61076268537692,0.0,0.0
fitted_gls,0,1,1,0.04400000000000004,0.06300000000000239,136034,reversed_advection,7.143016777219013,0.7323332257625113,2.61076268537692,0.0,0.0
fitted_gls,0,1,1,0.04400000000000004,0.06300000000000239,136034,separable_same_margins,7.143016777219013,0.7323332257625113,2.61076268537692,0.0,0.0
fitted_gls,0,1,2,0.04400000000000004,0.12600000000000477,134208,empirical,5.726390056363309,0.6038343367179517,3.769187627122081,0.0,0.0
fitted_gls,0,1,2,0.04400000000000004,0.12600000000000477,134208,truth,6.223575539742007,0.6223575539742007,3.776424460257993,0.0,0.0
fitted_gls,0,1,2,0.04400000000000004,0.12600000000000477,134208,fitted,6.003432309159868,0.6154980571564077,3.7503471534360653,0.0,0.0
fitted_gls,0,1,2,0.04400000000000004,0.12600000000000477,134208,no_advection,6.003432309159868,0.6154980571564077,3.7503471534360653,0.0,0.0
fitted_gls,0,1,2,0.04400000000000004,0.12600000000000477,134208,reversed_advection,6.003432309159868,0.6154980571564077,3.7503471534360653,0.0,0.0
fitted_gls,0,1,2,0.04400000000000004,0.12600000000000477,134208,separable_same_margins,6.003432309159868,0.6154980571564077,3.7503471534360653,0.0,0.0
fitted_gls,0,1,3,0.04400000000000004,0.18900000000000716,133104,empirical,4.6159319433096755,0.4867391455855042,4.8853840870031915,0.0,0.0
fitted_gls,0,1,3,0.04400000000000004,0.18900000000000716,133104,truth,5.130817696824371,0.5130817696824371,4.869182303175629,0.0,0.0
fitted_gls,0,1,3,0.04400000000000004,0.18900000000000716,133104,fitted,4.928065227602676,0.505246735022148,4.8257142349932565,0.0,0.0
fitted_gls,0,1,3,0.04400000000000004,0.18900000000000716,133104,no_advection,4.928065227602676,0.505246735022148,4.8257142349932565,0.0,0.0
fitted_gls,0,1,3,0.04400000000000004,0.18900000000000716,133104,reversed_advection,4.928065227602676,0.505246735022148,4.8257142349932565,0.0,0.0
fitted_gls,0,1,3,0.04400000000000004,0.18900000000000716,133104,separable_same_margins,4.928065227602676,0.505246735022148,4.8257142349932565,0.0,0.0
fitted_gls,0,1,4,0.04400000000000004,0.25200000000000955,132150,empirical,3.6563143357122043,0.38554973028491923,5.852049781136552,0.0,0.0
fitted_gls,0,1,4,0.04400000000000004,0.25200000000000955,132150,truth,4.197042270503419,0.41970422705034194,5.802957729496581,0.0,0.0
fitted_gls,0,1,4,0.04400000000000004,0.25200000000000955,132150,fitted,4.013013484157261,0.41143164037555674,5.740765978438672,0.0,0.0
fitted_gls,0,1,4,0.04400000000000004,0.25200000000000955,132150,no_advection,4.013013484157261,0.41143164037555674,5.740765978438672,0.0,0.0
fitted_gls,0,1,4,0.04400000000000004,0.25200000000000955,132150,reversed_advection,4.013013484157261,0.41143164037555674,5.740765978438672,0.0,0.0
fitted_gls,0,1,4,0.04400000000000004,0.25200000000000955,132150,separable_same_margins,4.013013484157261,0.41143164037555674,5.740765978438672,0.0,0.0
fitted_gls,0,1,5,0.04400000000000004,0.31500000000001194,131216,empirical,2.8716759018505353,0.30281145650145874,6.648978635158057,0.0,0.0
fitted_gls,0,1,5,0.04400000000000004,0.31500000000001194,131216,truth,3.4213576686523965,0.34213576686523967,6.578642331347604,0.0,0.0
fitted_gls,0,1,5,0.04400000000000004,0.31500000000001194,131216,fitted,3.2562770709980664,0.3338477236937055,6.497502391597866,0.0,0.0
fitted_gls,0,1,5,0.04400000000000004,0.31500000000001194,131216,no_advection,3.2562770709980664,0.3338477236937055,6.497502391597866,0.0,0.0
fitted_gls,0,1,5,0.04400000000000004,0.31500000000001194,131216,reversed_advection,3.2562770709980664,0.3338477236937055,6.497502391597866,0.0,0.0
fitted_gls,0,1,5,0.04400000000000004,0.31500000000001194,131216,separable_same_margins,3.2562770709980664,0.3338477236937055,6.497502391597866,0.0,0.0
fitted_gls,0,1,6,0.04400000000000004,0.3780000000000143,130286,empirical,2.244235317739776,0.2366493255241191,7.29197586179447,0.0,0.0
fitted_gls,0,1,6,0.04400000000000004,0.3780000000000143,130286,truth,2.7841769115195523,0.27841769115195525,7.215823088480448,0.0,0.0
fitted_gls,0,1,6,0.04400000000000004,0.3780000000000143,130286,fitted,2.63750826802461,0.27040884798954096,7.116271194571323,0.0,0.0
fitted_gls,0,1,6,0.04400000000000004,0.3780000000000143,130286,no_advection,2.63750826802461,0.27040884798954096,7.116271194571323,0.0,0.0
fitted_gls,0,1,6,0.04400000000000004,0.3780000000000143,130286,reversed_advection,2.63750826802461,0.27040884798954096,7.116271194571323,0.0,0.0
fitted_gls,0,1,6,0.04400000000000004,0.3780000000000143,130286,separable_same_margins,2.63750826802461,0.27040884798954096,7.116271194571323,0.0,0.0
fitted_gls,0,2,-6,0.08800000000000008,-0.3780000000000143,129069,empirical,2.2098427077607665,0.23302270585094523,7.327487055539333,0.0,0.0
fitted_gls,0,2,-6,0.08800000000000008,-0.3780000000000143,129069,truth,2.6347381981536824,0.2634738198153682,7.365261801846318,0.0,0.0
fitted_gls,0,2,-6,0.08800000000000008,-0.3780000000000143,129069,fitted,2.492054957091933,0.25549634033130797,7.2617245055040005,0.0,0.0
fitted_gls,0,2,-6,0.08800000000000008,-0.3780000000000143,129069,no_advection,2.492054957091933,0.25549634033130797,7.2617245055040005,0.0,0.0
fitted_gls,0,2,-6,0.08800000000000008,-0.3780000000000143,129069,reversed_advection,2.492054957091933,0.25549634033130797,7.2617245055040005,0.0,0.0
fitted_gls,0,2,-6,0.08800000000000008,-0.3780000000000143,129069,separable_same_margins,2.492054957091933,0.25549634033130797,7.2617245055040005,0.0,0.0
fitted_gls,0,2,-5,0.08800000000000008,-0.31500000000001194,129956,empirical,2.7530237548583383,0.29029986721501483,6.774554277779444,0.0,0.0
fitted_gls,0,2,-5,0.08800000000000008,-0.31500000000001194,129956,truth,3.205175913872464,0.3205175913872464,6.7948240861275355,0.0,0.0
fitted_gls,0,2,-5,0.08800000000000008,-0.31500000000001194,129956,fitted,3.04491807902678,0.31217827824624467,6.708861383569153,0.0,0.0
fitted_gls,0,2,-5,0.08800000000000008,-0.31500000000001194,129956,no_advection,3.04491807902678,0.31217827824624467,6.708861383569153,0.0,0.0
fitted_gls,0,2,-5,0.08800000000000008,-0.31500000000001194,129956,reversed_advection,3.04491807902678,0.31217827824624467,6.708861383569153,0.0,0.0
fitted_gls,0,2,-5,0.08800000000000008,-0.31500000000001194,129956,separable_same_margins,3.04491807902678,0.31217827824624467,6.708861383569153,0.0,0.0
fitted_gls,0,2,-4,0.08800000000000008,-0.25200000000000955,130874,empirical,3.3999010483900514,0.35851155339653396,6.117921129083108,0.0,0.0
fitted_gls,0,2,-4,0.08800000000000008,-0.25200000000000955,130874,truth,3.8755881938896173,0.38755881938896175,6.124411806110382,0.0,0.0
fitted_gls,0,2,-4,0.08800000000000008,-0.25200000000000955,130874,fitted,3.697377335746375,0.37907124616925997,6.056402126849558,0.0,0.0
fitted_gls,0,2,-4,0.08800000000000008,-0.25200000000000955,130874,no_advection,3.697377335746375,0.37907124616925997,6.056402126849558,0.0,0.0
fitted_gls,0,2,-4,0.08800000000000008,-0.25200000000000955,130874,reversed_advection,3.697377335746375,0.37907124616925997,6.056402126849558,0.0,0.0
fitted_gls,0,2,-4,0.08800000000000008,-0.25200000000000955,130874,separable_same_margins,3.697377335746375,0.37907124616925997,6.056402126849558,0.0,0.0
fitted_gls,0,2,-3,0.08800000000000008,-0.18900000000000716,131865,empirical,4.167199393091621,0.43942135564145796,5.3393953797963745,0.0,0.0
fitted_gls,0,2,-3,0.08800000000000008,-0.18900000000000716,131865,truth,4.637929116217262,0.4637929116217262,5.362070883782738,0.0,0.0
fitted_gls,0,2,-3,0.08800000000000008,-0.18900000000000716,131865,fitted,4.442149634591071,0.45542854968435065,5.311629828004862,0.0,0.0
fitted_gls,0,2,-3,0.08800000000000008,-0.18900000000000716,131865,no_advection,4.442149634591071,0.45542854968435065,5.311629828004862,0.0,0.0
fitted_gls,0,2,-3,0.08800000000000008,-0.18900000000000716,131865,reversed_advection,4.442149634591071,0.45542854968435065,5.311629828004862,0.0,0.0
fitted_gls,0,2,-3,0.08800000000000008,-0.18900000000000716,131865,separable_same_margins,4.442149634591071,0.45542854968435065,5.311629828004862,0.0,0.0
fitted_gls,0,2,-2,0.08800000000000008,-0.12600000000000477,132871,empirical,4.989290689158763,0.5261089454836281,4.5076844890474845,0.0,0.0
fitted_gls,0,2,-2,0.08800000000000008,-0.12600000000000477,132871,truth,5.442509379541356,0.5442509379541356,4.557490620458644,0.0,0.0
fitted_gls,0,2,-2,0.08800000000000008,-0.12600000000000477,132871,fitted,5.23075801792644,0.5362801197203092,4.523021444669493,0.0,0.0
fitted_gls,0,2,-2,0.08800000000000008,-0.12600000000000477,132871,no_advection,5.23075801792644,0.5362801197203092,4.523021444669493,0.0,0.0
fitted_gls,0,2,-2,0.08800000000000008,-0.12600000000000477,132871,reversed_advection,5.23075801792644,0.5362801197203092,4.523021444669493,0.0,0.0
fitted_gls,0,2,-2,0.08800000000000008,-0.12600000000000477,132871,separable_same_margins,5.23075801792644,0.5362801197203092,4.523021444669493,0.0,0.0
fitted_gls,0,2,-1,0.08800000000000008,-0.06300000000000239,133891,empirical,5.682750770294705,0.5992326768417093,3.8120749579543936,0.0,0.0
fitted_gls,0,2,-1,0.08800000000000008,-0.06300000000000239,133891,truth,6.140447934946088,0.6140447934946087,3.8595520650539124,0.0,0.0
fitted_gls,0,2,-1,0.08800000000000008,-0.06300000000000239,133891,fitted,5.916415682929329,0.606576733215854,3.837363779666604,0.0,0.0
fitted_gls,0,2,-1,0.08800000000000008,-0.06300000000000239,133891,no_advection,5.916415682929329,0.606576733215854,3.837363779666604,0.0,0.0
fitted_gls,0,2,-1,0.08800000000000008,-0.06300000000000239,133891,reversed_advection,5.916415682929329,0.606576733215854,3.837363779666604,0.0,0.0
fitted_gls,0,2,-1,0.08800000000000008,-0.06300000000000239,133891,separable_same_margins,5.916415682929329,0.606576733215854,3.837363779666604,0.0,0.0
fitted_gls,0,2,0,0.08800000000000008,0.0,134887,empirical,5.97159528674705,0.6296906504149217,3.528645116161718,0.0,0.0
fitted_gls,0,2,0,0.08800000000000008,0.0,134887,truth,6.441008298398582,0.6441008298398583,3.5589917016014176,0.0,0.0
fitted_gls,0,2,0,0.08800000000000008,0.0,134887,fitted,6.211994149574183,0.6368807264298022,3.54178531302175,0.0,0.0
fitted_gls,0,2,0,0.08800000000000008,0.0,134887,no_advection,6.211994149574183,0.6368807264298022,3.54178531302175,0.0,0.0
fitted_gls,0,2,0,0.08800000000000008,0.0,134887,reversed_advection,6.211994149574183,0.6368807264298022,3.54178531302175,0.0,0.0
fitted_gls,0,2,0,0.08800000000000008,0.0,134887,separable_same_margins,6.211994149574183,0.6368807264298022,3.54178531302175,0.0,0.0
fitted_gls,0,2,1,0.08800000000000008,0.06300000000000239,134612,empirical,5.656853852804565,0.5965019079206643,3.8433117987398977,0.0,0.0
fitted_gls,0,2,1,0.08800000000000008,0.06300000000000239,134612,truth,6.143468663655609,0.6143468663655609,3.856531336344391,0.0,0.0
fitted_gls,0,2,1,0.08800000000000008,0.06300000000000239,134612,fitted,5.919380798989147,0.6068807298431295,3.8343986636067857,0.0,0.0
fitted_gls,0,2,1,0.08800000000000008,0.06300000000000239,134612,no_advection,5.919380798989147,0.6068807298431295,3.8343986636067857,0.0,0.0
fitted_gls,0,2,1,0.08800000000000008,0.06300000000000239,134612,reversed_advection,5.919380798989147,0.6068807298431295,3.8343986636067857,0.0,0.0
fitted_gls,0,2,1,0.08800000000000008,0.06300000000000239,134612,separable_same_margins,5.919380798989147,0.6068807298431295,3.8343986636067857,0.0,0.0
fitted_gls,0,2,2,0.08800000000000008,0.12600000000000477,133299,empirical,4.945394891228236,0.521480237036038,4.557651992239564,0.0,0.0
fitted_gls,0,2,2,0.08800000000000008,0.12600000000000477,133299,truth,5.443588201813119,0.5443588201813119,4.556411798186881,0.0,0.0
fitted_gls,0,2,2,0.08800000000000008,0.12600000000000477,133299,fitted,5.231793144775548,0.5363862454383529,4.521986317820385,0.0,0.0
fitted_gls,0,2,2,0.08800000000000008,0.12600000000000477,133299,no_advection,5.231793144775548,0.5363862454383529,4.521986317820385,0.0,0.0
fitted_gls,0,2,2,0.08800000000000008,0.12600000000000477,133299,reversed_advection,5.231793144775548,0.5363862454383529,4.521986317820385,0.0,0.0
fitted_gls,0,2,2,0.08800000000000008,0.12600000000000477,133299,separable_same_margins,5.231793144775548,0.5363862454383529,4.521986317820385,0.0,0.0
fitted_gls,0,2,3,0.08800000000000008,0.18900000000000716,131968,empirical,4.127268606438174,0.4352107482891494,5.382284727303257,0.0,0.0
fitted_gls,0,2,3,0.08800000000000008,0.18900000000000716,131968,truth,4.637476396017115,0.46374763960171145,5.362523603982885,0.0,0.0
fitted_gls,0,2,3,0.08800000000000008,0.18900000000000716,131968,fitted,4.4416729648981965,0.4553796794290099,5.312106497697736,0.0,0.0
fitted_gls,0,2,3,0.08800000000000008,0.18900000000000716,131968,no_advection,4.4416729648981965,0.4553796794290099,5.312106497697736,0.0,0.0
fitted_gls,0,2,3,0.08800000000000008,0.18900000000000716,131968,reversed_advection,4.4416729648981965,0.4553796794290099,5.312106497697736,0.0,0.0
fitted_gls,0,2,3,0.08800000000000008,0.18900000000000716,131968,separable_same_margins,4.4416729648981965,0.4553796794290099,5.312106497697736,0.0,0.0
fitted_gls,0,2,4,0.08800000000000008,0.25200000000000955,130990,empirical,3.3481295834599556,0.3530523744235189,6.16758786252106,0.0,0.0
fitted_gls,0,2,4,0.08800000000000008,0.25200000000000955,130990,truth,3.8744408340372334,0.3874440834037233,6.125559165962766,0.0,0.0
fitted_gls,0,2,4,0.08800000000000008,0.25200000000000955,130990,fitted,3.696223422901113,0.3789529419929469,6.05755603969482,0.0,0.0
fitted_gls,0,2,4,0.08800000000000008,0.25200000000000955,130990,no_advection,3.696223422901113,0.3789529419929469,6.05755603969482,0.0,0.0
fitted_gls,0,2,4,0.08800000000000008,0.25200000000000955,130990,reversed_advection,3.696223422901113,0.3789529419929469,6.05755603969482,0.0,0.0
fitted_gls,0,2,4,0.08800000000000008,0.25200000000000955,130990,separable_same_margins,3.696223422901113,0.3789529419929469,6.05755603969482,0.0,0.0
fitted_gls,0,2,5,0.08800000000000008,0.31500000000001194,130093,empirical,2.6846128015596067,0.2830860934058977,6.845221969936378,0.0,0.0
fitted_gls,0,2,5,0.08800000000000008,0.31500000000001194,130093,truth,3.2036318356401954,0.32036318356401955,6.796368164359805,0.0,0.0
fitted_gls,0,2,5,0.08800000000000008,0.31500000000001194,130093,fitted,3.043386007528428,0.3120212035959281,6.710393455067505,0.0,0.0
fitted_gls,0,2,5,0.08800000000000008,0.31500000000001194,130093,no_advection,3.043386007528428,0.3120212035959281,6.710393455067505,0.0,0.0
fitted_gls,0,2,5,0.08800000000000008,0.31500000000001194,130093,reversed_advection,3.043386007528428,0.3120212035959281,6.710393455067505,0.0,0.0
fitted_gls,0,2,5,0.08800000000000008,0.31500000000001194,130093,separable_same_margins,3.043386007528428,0.3120212035959281,6.710393455067505,0.0,0.0
fitted_gls,0,2,6,0.08800000000000008,0.3780000000000143,129139,empirical,2.1219927800786538,0.2237591380026982,7.417946321535236,0.0,0.0
fitted_gls,0,2,6,0.08800000000000008,0.3780000000000143,129139,truth,2.633283960894296,0.2633283960894296,7.366716039105704,0.0,0.0
fitted_gls,0,2,6,0.08800000000000008,0.3780000000000143,129139,fitted,2.490620222391749,0.2553492450739582,7.263159240204184,0.0,0.0
fitted_gls,0,2,6,0.08800000000000008,0.3780000000000143,129139,no_advection,2.490620222391749,0.2553492450739582,7.263159240204184,0.0,0.0
fitted_gls,0,2,6,0.08800000000000008,0.3780000000000143,129139,reversed_advection,2.490620222391749,0.2553492450739582,7.263159240204184,0.0,0.0
fitted_gls,0,2,6,0.08800000000000008,0.3780000000000143,129139,separable_same_margins,2.490620222391749,0.2553492450739582,7.263159240204184,0.0,0.0
fitted_gls,0,3,-6,0.13200000000000012,-0.3780000000000143,127864,empirical,2.0454139929729043,0.2156840853668266,7.503562568377529,0.0,0.0
fitted_gls,0,3,-6,0.13200000000000012,-0.3780000000000143,127864,truth,2.41301710887348,0.241301710887348,7.58698289112652,0.0,0.0
fitted_gls,0,3,-6,0.13200000000000012,-0.3780000000000143,127864,fitted,2.2767158857229597,0.23341883978961936,7.477063576872974,0.0,0.0
fitted_gls,0,3,-6,0.13200000000000012,-0.3780000000000143,127864,no_advection,2.2767158857229597,0.23341883978961936,7.477063576872974,0.0,0.0
fitted_gls,0,3,-6,0.13200000000000012,-0.3780000000000143,127864,reversed_advection,2.2767158857229597,0.23341883978961936,7.477063576872974,0.0,0.0
fitted_gls,0,3,-6,0.13200000000000012,-0.3780000000000143,127864,separable_same_margins,2.2767158857229597,0.23341883978961936,7.477063576872974,0.0,0.0
fitted_gls,0,3,-5,0.13200000000000012,-0.31500000000001194,128759,empirical,2.5029796314939126,0.26393330365649487,7.032889915207039,0.0,0.0
fitted_gls,0,3,-5,0.13200000000000012,-0.31500000000001194,128759,truth,2.894716872397583,0.2894716872397583,7.1052831276024175,0.0,0.0
fitted_gls,0,3,-5,0.13200000000000012,-0.31500000000001194,128759,fitted,2.7421735153188025,0.2811395855149859,7.011605947277131,0.0,0.0
fitted_gls,0,3,-5,0.13200000000000012,-0.31500000000001194,128759,no_advection,2.7421735153188025,0.2811395855149859,7.011605947277131,0.0,0.0
fitted_gls,0,3,-5,0.13200000000000012,-0.31500000000001194,128759,reversed_advection,2.7421735153188025,0.2811395855149859,7.011605947277131,0.0,0.0
fitted_gls,0,3,-5,0.13200000000000012,-0.31500000000001194,128759,separable_same_margins,2.7421735153188025,0.2811395855149859,7.011605947277131,0.0,0.0
fitted_gls,0,3,-4,0.13200000000000012,-0.25200000000000955,129652,empirical,3.0307952660207063,0.31959021847487845,6.4972061307979585,0.0,0.0
fitted_gls,0,3,-4,0.13200000000000012,-0.25200000000000955,129652,truth,3.4370225760061275,0.34370225760061274,6.562977423993873,0.0,0.0
fitted_gls,0,3,-4,0.13200000000000012,-0.25200000000000955,129652,fitted,3.268102249634171,0.33506009256891456,6.485677212961762,0.0,0.0
fitted_gls,0,3,-4,0.13200000000000012,-0.25200000000000955,129652,no_advection,3.268102249634171,0.33506009256891456,6.485677212961762,0.0,0.0
fitted_gls,0,3,-4,0.13200000000000012,-0.25200000000000955,129652,reversed_advection,3.268102249634171,0.33506009256891456,6.485677212961762,0.0,0.0
fitted_gls,0,3,-4,0.13200000000000012,-0.25200000000000955,129652,separable_same_margins,3.268102249634171,0.33506009256891456,6.485677212961762,0.0,0.0
fitted_gls,0,3,-3,0.13200000000000012,-0.18900000000000716,130604,empirical,3.6065441230204276,0.3803015786443137,5.908840541065321,0.0,0.0
fitted_gls,0,3,-3,0.13200000000000012,-0.18900000000000716,130604,truth,4.015565521145185,0.4015565521145185,5.984434478854815,0.0,0.0
fitted_gls,0,3,-3,0.13200000000000012,-0.18900000000000716,130604,fitted,3.830970018616638,0.39276775052252816,5.922809443979295,0.0,0.0
fitted_gls,0,3,-3,0.13200000000000012,-0.18900000000000716,130604,no_advection,3.830970018616638,0.39276775052252816,5.922809443979295,0.0,0.0
fitted_gls,0,3,-3,0.13200000000000012,-0.18900000000000716,130604,reversed_advection,3.830970018616638,0.39276775052252816,5.922809443979295,0.0,0.0
fitted_gls,0,3,-3,0.13200000000000012,-0.18900000000000716,130604,separable_same_margins,3.830970018616638,0.39276775052252816,5.922809443979295,0.0,0.0
fitted_gls,0,3,-2,0.13200000000000012,-0.12600000000000477,131596,empirical,4.16623367382837,0.43931952282094777,5.341358111324015,0.0,0.0
fitted_gls,0,3,-2,0.13200000000000012,-0.12600000000000477,131596,truth,4.572913305999824,0.45729133059998245,5.427086694000176,0.0,0.0
fitted_gls,0,3,-2,0.13200000000000012,-0.12600000000000477,131596,fitted,4.374607101981051,0.44850379473484275,5.379172360614882,0.0,0.0
fitted_gls,0,3,-2,0.13200000000000012,-0.12600000000000477,131596,no_advection,4.374607101981051,0.44850379473484275,5.379172360614882,0.0,0.0
fitted_gls,0,3,-2,0.13200000000000012,-0.12600000000000477,131596,reversed_advection,4.374607101981051,0.44850379473484275,5.379172360614882,0.0,0.0
fitted_gls,0,3,-2,0.13200000000000012,-0.12600000000000477,131596,separable_same_margins,4.374607101981051,0.44850379473484275,5.379172360614882,0.0,0.0
fitted_gls,0,3,-1,0.13200000000000012,-0.06300000000000239,132552,empirical,4.579035855472576,0.4828485400718533,4.925239058805889,0.0,0.0
fitted_gls,0,3,-1,0.13200000000000012,-0.06300000000000239,132552,truth,5.002279167882931,0.5002279167882931,4.997720832117069,0.0,0.0
fitted_gls,0,3,-1,0.13200000000000012,-0.06300000000000239,132552,fitted,4.794135467731691,0.49151567206500585,4.9596439948642415,0.0,0.0
fitted_gls,0,3,-1,0.13200000000000012,-0.06300000000000239,132552,no_advection,4.794135467731691,0.49151567206500585,4.9596439948642415,0.0,0.0
fitted_gls,0,3,-1,0.13200000000000012,-0.06300000000000239,132552,reversed_advection,4.794135467731691,0.49151567206500585,4.9596439948642415,0.0,0.0
fitted_gls,0,3,-1,0.13200000000000012,-0.06300000000000239,132552,separable_same_margins,4.794135467731691,0.49151567206500585,4.9596439948642415,0.0,0.0
fitted_gls,0,3,0,0.13200000000000012,0.0,133416,empirical,4.725240274991983,0.49826545156701635,4.777191619517445,0.0,0.0
fitted_gls,0,3,0,0.13200000000000012,0.0,133416,truth,5.169267673964639,0.5169267673964639,4.830732326035361,0.0,0.0
fitted_gls,0,3,0,0.13200000000000012,0.0,133416,fitted,4.957433307233239,0.5082576785997821,4.796346155362694,0.0,0.0
fitted_gls,0,3,0,0.13200000000000012,0.0,133416,no_advection,4.957433307233239,0.5082576785997821,4.796346155362694,0.0,0.0
fitted_gls,0,3,0,0.13200000000000012,0.0,133416,reversed_advection,4.957433307233239,0.5082576785997821,4.796346155362694,0.0,0.0
