day,cov_name,space_size,lr,sigma,range_lat,range_lon,range_time,advec_lat,advec_lon,nugget,loss,time,rmsre
2024-07-01,DW_16,18126.0,0.1,13.4029,0.162,0.2025,0.7106,0.0004,-0.1864,0.2654,1.523,0.0,0.3755
2024-07-01,DW_17,18126.0,0.1,12.6823,0.1468,0.1859,0.6379,0.0118,-0.1688,0.1833,1.534,0.0,0.2032
2024-07-01,DW_18,18126.0,0.1,13.344,0.1553,0.1975,0.6405,0.024,-0.1229,0.1766,1.506,0.0,0.1575
2024-07-01,DW_19,18126.0,0.1,13.256,0.1611,0.2031,0.6529,0.0166,-0.1677,0.2685,1.463,0.0,0.1017
2024-07-01,DW_20,18126.0,0.1,13.1048,0.1572,0.1988,0.6784,0.0229,-0.1514,0.2787,1.554,0.0,0.0669
2024-07-01,DW_21,18126.0,0.1,14.1668,0.1681,0.2115,0.7579,0.0315,-0.1917,0.2368,1.592,0.0,0.1879
2024-07-01,DW_22,18126.0,0.1,13.048,0.1524,0.1948,0.7356,0.024,-0.1652,0.2287,1.568,0.0,0.0517
2024-07-01,DW_23,18126.0,0.1,12.5081,0.15,0.187,0.6156,0.0026,-0.1571,0.2387,1.472,0.0,0.3383
2024-07-01,DW_24,18126.0,0.1,13.2049,0.1552,0.1962,0.7438,-0.0061,-0.1742,0.1968,1.492,0.0,0.4899
2024-07-01,DW_25,18126.0,0.1,12.3046,0.1456,0.1839,0.6495,0.0725,-0.1435,0.265,1.568,0.0,0.8818
2024-07-01,DW_26,18126.0,0.1,12.4907,0.1508,0.1909,0.7058,0.029,-0.1736,0.2622,1.43,0.0,0.1288
2024-07-01,DW_27,18126.0,0.1,12.7007,0.1503,0.187,0.6927,0.0211,-0.1654,0.2491,1.596,0.0,0.0258
2024-07-01,DW_28,18126.0,0.1,13.7762,0.1629,0.2068,0.7663,0.0054,-0.1737,0.2458,1.589,0.0,0.29
2024-07-01,DW_29,18126.0,0.1,13.2778,0.1523,0.1906,0.6739,0.0289,-0.1802,0.174,1.644,0.0,0.1687
2024-07-01,DW_30,18126.0,0.1,14.3817,0.1743,0.2174,0.7944,0.0419,-0.1512,0.2872,1.604,0.0,0.3674
2024-07-01,DW_31,18126.0,0.1,13.5722,0.1558,0.2005,0.6945,0.0067,-0.1412,0.1723,1.561,0.0,0.2935
2024-07-01,DW_32,18126.0,0.1,12.6264,0.1534,0.1938,0.6946,0.0622,-0.1632,0.3153,1.535,0.0,0.7076
2024-07-01,DW_33,18126.0,0.1,13.4379,0.1601,0.1994,0.7876,0.038,-0.1656,0.2396,1.562,0.0,0.2867
2024-07-01,DW_34,18126.0,0.1,13.6476,0.1664,0.2087,0.8001,0.0474,-0.1444,0.2834,1.503,0.0,0.4559
2024-07-01,DW_35,18126.0,0.1,12.5852,0.1511,0.1911,0.6512,0.05,-0.1585,0.2866,1.541,0.0,0.4936
