tau,dr,dc,h_lat,h_lon,n_pairs,empirical,truth,fitted_432,zero,half_speed,double_speed,reversed,rotated_45,rotated_90,asymmetry_empirical,asymmetry_truth,asymmetry_fitted_432,asymmetry_zero,asymmetry_half_speed,asymmetry_double_speed,asymmetry_reversed,asymmetry_rotated_45,asymmetry_rotated_90
1,-1,4,-0.04400000000000004,0.2519999999999527,351770,9.18982988948096,9.180899729160991,9.110478518879368,7.328548496175806,8.388864029460924,10.13904704348349,5.282007448678301,9.217819329481832,8.625374015640725,3.8625913001518013,3.8988922804826904,3.8416335193297524,0.0,2.2949072197157863,3.16058217614804,-3.8988922804826904,1.6345766786811957,-0.01315103559727504
1,-1,5,-0.04400000000000004,0.3149999999999409,349521,9.507248360448573,9.492969658701647,9.409231002792053,7.93824317185042,8.834014168709189,10.286532949831317,5.806845647279071,9.456100800622492,8.842482382851411,3.6800283961839693,3.6861240114225753,3.6463784707926745,0.0,2.006482562858854,3.706276649713919,-3.6861240114225753,1.4789312657595275,-0.15858629569653182
1,-1,6,-0.04400000000000004,0.37799999999992906,347158,9.775905943932225,9.756696083590063,9.661017369918774,8.467345553702387,9.212826549697128,10.410587971779192,6.49104741700171,9.678011303803093,9.08101953569552,3.2596254751826264,3.265648666588353,3.2356936891040355,0.0,1.7012212188130365,4.044095532857282,-3.265648666588353,1.2944580234741778,-0.24236552862131866
1,0,-6,0.0,-0.37799999999992906,349990,6.866957239194567,6.82283192677108,6.761818534645927,8.422025438931858,7.576012938390409,7.118036602696479,9.68701492298249,8.719337674017849,9.492717451873641,-2.8866799102037666,-2.86418299621141,-2.8323729823666497,0.0,-1.563742739717629,-3.248790846040336,2.86418299621141,-0.7851192508039411,0.733939518480593
1,0,-5,0.0,-0.3149999999999409,352272,6.2948346232903765,6.258763403185494,6.218855156603463,7.874435965215242,6.919818378888883,7.265707775103158,9.399384127181289,8.403781009103263,9.222386331366936,-3.163238208459135,-3.140620723995795,-3.1004532702233307,0.0,-1.8139268477106496,-2.9637572368706593,3.140620723995795,-0.8303063198019984,0.7758319438607906
1,0,-4,0.0,-0.2519999999999527,354684,5.88374346897846,5.8488157767280775,5.834970852789408,7.237674914065492,6.225993270533376,7.551349744472583,9.054535114302874,8.109449964340783,8.926032087586833,-3.222106810648639,-3.2057193375747968,-3.153883182706992,0.0,-2.024082299981073,-2.5131479844596107,3.2057193375747968,-0.8271277247203024,0.77260954663004
1,0,-3,0.0,-0.18899999999996453,357030,5.777069233691627,5.734249430438462,5.744354557741384,6.5259942230677686,5.592650693320391,7.91712756708053,8.645244377524676,7.87177071641365,8.614513872955865,-2.9149956069820746,-2.9109949470862144,-2.851236119205958,0.0,-2.0907177178691327,-1.9504523997934546,2.9109949470862144,-0.7504374329691821,0.700883142687303
1,0,-2,0.0,-0.12599999999997635,359495,5.9893152005230315,5.965047788164089,5.986291372027061,5.795144268969576,5.204166474030167,8.310095768528235,8.167107506633176,7.729043447220331,8.307361928144402,-2.216283825856208,-2.202059718469087,-2.1486113465511636,0.0,-1.8345577671375466,-1.3243494364087312,2.202059718469087,-0.5808578001596949,0.5425452596382287
1,0,-1,0.0,-0.06299999999998818,361930,6.4736862037846805,6.445530186190988,6.4627254582096425,5.185962695284637,5.244672519652013,8.693670993053123,7.623035515875468,7.709163263209589,8.034103481984076,-1.1856631243720663,-1.1775053296844806,-1.1463490897594157,0.0,-1.1019459285201165,-0.6678771132407739,1.1775053296844806,-0.3196641832847513,0.2986340415562543
1,0,0,0.0,0.0,364114,7.06854252460133,7.032153709483696,7.035730699865349,4.934693402873666,5.69180549437986,9.047224371643143,7.032153709483696,7.816335859942425,7.831719168417239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0.0,0.06299999999998818,362023,7.659349328156747,7.623035515875468,7.609074547969058,5.185962695284637,6.34661844817213,9.361548106293897,6.445530186190988,8.02882744649434,7.7354694404278215,1.1856631243720663,1.1775053296844806,1.1463490897594157,0.0,1.1019459285201165,0.6678771132407739,-1.1775053296844806,0.3196641832847513,-0.2986340415562543
1,0,2,0.0,0.12599999999997635,359560,8.20559902637924,8.167107506633176,8.134902718578225,5.795144268969576,7.038724241167714,9.634445204936966,5.965047788164089,8.309901247380026,7.764816668506174,2.216283825856208,2.202059718469087,2.1486113465511636,0.0,1.8345577671375466,1.3243494364087312,-2.202059718469087,0.5808578001596949,-0.5425452596382287
1,0,3,0.0,0.18899999999996453,357194,8.692064840673702,8.645244377524676,8.595590676947342,6.5259942230677686,7.683368411189524,9.867579966873985,5.734249430438462,8.622208149382832,7.913630730268562,2.9149956069820746,2.9109949470862144,2.851236119205958,0.0,2.0907177178691327,1.9504523997934546,-2.9109949470862144,0.7504374329691821,-0.700883142687303
1,0,4,0.0,0.2519999999999527,354882,9.105850279627099,9.054535114302874,8.9888540354964,7.237674914065492,8.250075570514449,10.064497728932194,5.8488157767280775,8.936577689061085,8.153422540956793,3.222106810648639,3.2057193375747968,3.153883182706992,0.0,2.024082299981073,2.5131479844596107,-3.2057193375747968,0.8271277247203024,-0.77260954663004
1,0,5,0.0,0.3149999999999409,352660,9.458072831749512,9.399384127181289,9.319308426826794,7.874435965215242,8.733745226599533,10.229465011973817,6.258763403185494,9.234087328905261,8.446554387506145,3.163238208459135,3.140620723995795,3.1004532702233307,0.0,1.8139268477106496,2.9637572368706593,-3.140620723995795,0.8303063198019984,-0.7758319438607906
1,0,6,0.0,0.37799999999992906,350314,9.753637149398333,9.68701492298249,9.594191517012577,8.422025438931858,9.139755678108038,10.366827448736815,6.82283192677108,9.50445692482179,8.758777933393048,2.8866799102037666,2.86418299621141,2.8323729823666497,0.0,1.563742739717629,3.248790846040336,-2.86418299621141,0.7851192508039411,-0.733939518480593
1,1,-6,0.04400000000000004,-0.37799999999992906,346902,6.516280468749598,6.49104741700171,6.4253236808147385,8.467345553702387,7.511605330884092,6.3664924389219095,9.756696083590063,8.383553280328915,9.323385064316838,-3.2596254751826264,-3.265648666588353,-3.2356936891040355,0.0,-1.7012212188130365,-4.044095532857282,3.265648666588353,-1.2944580234741778,0.24236552862131866
1,1,-5,0.04400000000000004,-0.3149999999999409,349174,5.827219964264604,5.806845647279071,5.762852531999378,7.93824317185042,6.827531605850335,6.580256300117398,9.492969658701647,7.9771695348629645,9.001068678547943,-3.6800283961839693,-3.6861240114225753,-3.6463784707926745,0.0,-2.006482562858854,-3.706276649713919,3.6861240114225753,-1.4789312657595275,0.15858629569653182
1,1,-4,0.04400000000000004,-0.2519999999999527,351519,5.327238589329158,5.282007448678301,5.268844999549616,7.328548496175806,6.093956809745138,6.97846486733545,9.180899729160991,7.583242650800637,8.638525051238,-3.8625913001518013,-3.8988922804826904,-3.8416335193297524,0.0,-2.2949072197157863,-3.16058217614804,3.8988922804826904,-1.6345766786811957,0.01315103559727504
1,1,-3,0.04400000000000004,-0.18899999999996453,353880,5.184321389312714,5.129684302524586,5.148093137967656,6.656247593536418,5.410700535043915,7.464565548903572,8.816720579956087,7.252510935745002,8.245489176627881,-3.6405440897433508,-3.687036277431501,-3.612777751828494,0.0,-2.46630159191513,-2.5005304148672653,3.687036277431501,-1.7204595346562765,-0.2074110935573774
1,1,-2,0.04400000000000004,-0.12599999999997635,356239,5.491591209941326,5.433789836254794,5.466706329490381,5.979508858269568,4.9821166381169455,7.963501146757239,8.400614643652432,7.047522955273599,7.843804418487786,-2.924859761982461,-2.9668248073976375,-2.8935226748747622,0.0,-2.327854845932732,-1.7985846120280202,2.9668248073976375,-1.6895421431058457,-0.5044580559215985
1,1,-1,0.04400000000000004,-0.06299999999998818,358727,6.093334487481332,6.03749420103199,6.064789820223283,5.4302504019711675,5.027232641315516,8.43214404744485,7.940885377536716,7.018549152355204,7.472256403525181,-1.8615430831054374,-1.9033911765047264,-1.8512685860581648,0.0,-1.6963819173390329,-1.0963795032982109,1.9033911765047264,-1.5127234770767561,-0.8555921092870715
1,1,0,0.04400000000000004,0.0,360933,6.798671657979559,6.736743232488183,6.747763033304403,5.208883637948732,5.518783022923422,8.851012515411085,7.460764567943546,7.173506955527008,7.186781713147127,-0.6630536827322695,-0.7240213354553626,-0.7022729631698779,0.0,-0.6772904961141641,-0.41406346106689895,0.7240213354553626,-1.2064505503252612,-1.2082919565742678
1,1,1,0.04400000000000004,0.06299999999998818,358830,7.485155701746413,7.4125943600787405,7.403965551375873,5.4302504019711675,6.2224390284857245,9.214468662801975,7.007310623417387,7.472434234853868,7.047473490899001,0.4747231019892144,0.4052837366613531,0.39741496857930425,0.0,0.3675494135790309,0.23831557041728324,-0.4052837366613531,-0.8326405600243909,-1.491490121647991
1,1,2,0.04400000000000004,0.12599999999997635,356483,8.092105528258294,8.016972632407306,7.988646499898206,5.979508858269568,6.952089951151459,9.524021075413328,6.6561028855984565,7.853218922898636,7.090209203530632,1.4296794660484125,1.3608697468088495,1.331066422693354,0.0,1.1272268715583724,0.8519801440283103,-1.3608697468088495,-0.46567261018457806,-1.648336466558101
1,1,3,0.04400000000000004,0.18899999999996453,354092,8.620211336195794,8.537324330215991,8.49056054874721,6.656247593536418,7.622828125846938,9.784447613472251,6.494723563623608,8.260047115973059,7.303482773497371,2.1048915172815077,2.0426007665923835,2.0024223968278045,0.0,1.5038788253393118,1.4132202631052788,-2.0426007665923835,-0.15902383121429509,-1.6664049613843845
1,1,4,0.04400000000000004,0.2519999999999527,351798,9.06434675430232,8.97625865594376,8.91277803508826,7.328548496175806,8.207317963574187,10.001708950824455,6.574202555727846,8.655184950341772,7.636309258255701,2.462629204063111,2.4020561002159138,2.3618260980028403,0.0,1.583075834238139,1.900017391901475,-2.4020561002159138,0.06553086461886615,-1.5754789370515718
1,1,5,0.04400000000000004,0.3149999999999409,349542,9.443744666172428,9.342107185556989,9.263735615843737,7.93824317185042,8.703176060976194,10.18188162516671,6.868468372747752,9.017889018373337,8.027746429829289,2.53866394646444,2.473638812809237,2.4382328067977337,0.0,1.4957441717372673,2.283194734329525,-2.473638812809237,0.2106979511043523,-1.4207077152914085
1,1,6,0.04400000000000004,0.37799999999992906,347258,9.731370008390181,9.644765550980162,9.553278534913764,8.467345553702387,9.117648322771597,10.330647747379066,7.296101191397208,9.339262529125188,8.429150414421995,2.3762837369696186,2.348664359582955,2.3182445187657876,0.0,1.336284364102207,2.5342079051346955,-2.348664359582955,0.2914187894470519,-1.2405804121759854
1,2,-6,0.08800000000000008,-0.37799999999992906,343770,6.410469487624433,6.401916866889175,6.328723555242577,8.595400521004642,7.603904986766471,5.623060650592361,9.847294378068547,8.070383750838886,9.175478808745078,-3.4203337605607453,-3.4453775111793723,-3.4187912643006992,0.0,-1.723790150701971,-4.83636098969348,3.4453775111793723,-1.778902156698729,-0.20333345023801108
1,2,-5,0.08800000000000008,-0.3149999999999409,346133,5.703575060801982,5.681021214007883,5.627064152006073,8.116045630446685,6.959460988839847,5.924412894320115,9.613060921076721,7.563612077817031,8.803358171621936,-3.8866279427874995,-3.9320397070688387,-3.8970450360650384,0.0,-2.0298812087523075,-4.425179946147191,3.9320397070688387,-2.106815572986881,-0.39489667923336924
1,2,-4,0.08800000000000008,-0.2519999999999527,348343,5.160419260025439,5.118079927119885,5.093847805003907,7.576793686883871,6.282029841594312,6.458325939856231,9.340399062818491,7.050149074303757,8.3744048521695,-4.159143242962241,-4.222319135698607,-4.169476789431517,0.0,-2.317675843577174,-3.7621538586909002,4.222319135698607,-2.432488716638325,-0.6635382984353768
1,2,-3,0.08800000000000008,-0.18899999999996453,350723,5.015796889537099,4.952473970789333,4.961757618358324,7.001988061390438,5.668626738805406,7.074252142570087,9.028651223658901,6.597193850194121,7.8946201901241295,-3.9952004448591145,-4.076177252869568,-4.002527290339166,0.0,-2.494845502938471,-2.995926532233142,4.076177252869568,-2.6971340097333565,-1.0187585617412598
1,2,-2,0.08800000000000008,-0.12599999999997635,353019,5.347531049280026,5.28200744867878,5.308685048106547,6.44974031212282,5.295601704590307,7.676995779373209,8.681484805928273,6.303723664285708,7.384677768947258,-3.324696221065895,-3.399477357249493,-3.321514556080924,0.0,-2.4013868231499105,-2.220437159213665,3.399477357249493,-2.8137174326155323,-1.4543533811811855
1,2,-1,0.08800000000000008,-0.06299999999998818,355410,5.988101854652216,5.92541059019821,5.948435334539953,6.025972458208724,5.334356918567801,8.2229661431287,8.310061625707005,6.261322282539557,6.8904666468871945,-2.305316638493771,-2.3846510355087958,-2.322961828443809,0.0,-1.9017992626293756,-1.4792537717350154,2.3846510355087958,-2.7055305160176415,-1.934168816194532
1,2,0,0.08800000000000008,0.0,357710,6.729015880663776,6.658185657655835,6.66623370842058,5.862574591037683,5.764270492397332,8.69798778542885,7.937136216339987,6.485378577584898,6.491802049723696,-1.2015036525335283,-1.2789505586841514,-1.243038639315368,0.0,-1.0791871916693365,-0.7886038593183038,1.2789505586841514,-2.3730049541186187,-2.3803743413152114
1,2,1,0.08800000000000008,0.06299999999998818,355609,7.436209000017268,7.357890338719368,7.347198187427747,6.025972458208724,6.399449456233015,9.101971679930731,7.600494985692199,6.900899204882493,6.289865307347792,-0.14974009399390287,-0.2426046469728309,-0.23249573314254857,0.0,-0.20269863616591532,-0.15380443533033095,0.2426046469728309,-1.904522976220183,-2.68535843950821
1,2,2,0.08800000000000008,0.12599999999997635,353367,8.076416889718102,7.978548389819192,7.948795799792918,6.44974031212282,7.076000725564263,9.440834307748714,7.351207108883674,7.404682352954671,6.3523889621052305,0.7352175679044892,0.6273412809355179,0.6171289917782881,0.0,0.4945719519573064,0.4214239967727931,-0.6273412809355179,-1.4104757857346133,-2.7686358542759244
1,2,3,0.08800000000000008,0.18899999999996453,350964,8.622062989247354,8.51000333982001,8.462255674160257,7.001988061390438,7.709614811265376,9.722571577332284,7.240260322595604,7.918500453866528,6.657057762117911,1.3807879232513827,1.269743017224406,1.247161383495106,0.0,0.9216250068695295,0.9300792884428546,-1.269743017224406,-0.9677360727811841,-2.637064534222568
1,2,4,0.08800000000000008,0.2519999999999527,348666,9.085015537063427,8.956597236634623,8.892438710100752,7.576793686883871,8.268707414646576,9.95542726059792,7.294608883826118,8.398660664924892,7.1117356035011765,1.770794131587376,1.661988352808505,1.6344338009415917,0.0,1.1082133132421284,1.3602142186252788,-1.661988352808505,-0.6105560826090084,-2.3679928578575984
1,2,5,0.08800000000000008,0.3149999999999409,346373,9.443804688828417,9.327804226177568,9.248966023226991,8.116045630446685,8.747113498535217,10.147086213229002,7.500696568257408,8.826134179083788,7.620960513820956,1.9082905930617882,1.82710765792016,1.79925175292788,0.0,1.132392719793648,1.6965469000842646,-1.82710765792016,-0.34341737570925446,-2.044837840063053
1,2,6,0.08800000000000008,0.37799999999992906,344150,9.750121167788254,9.634262291758764,9.542454615807433,8.595400521004642,9.14944850560748,10.304365795877313,7.813056614784079,9.195938046501373,8.12092174021539,1.8894019942268203,1.8212056769746852,1.7948863314415586,0.0,1.065957693890585,1.9253866781504687,-1.8212056769746852,-0.15546822273728722,-1.7228076384653832
1,3,-6,0.13200000000000012,-0.37799999999992906,340643,6.595179713553237,6.588269417783755,6.508092494503302,8.785843336086442,7.830616219665818,5.080796728070552,9.951408591228692,7.821478209707251,9.064162020095564,-3.291494924272018,-3.363139173444937,-3.3385352501903025,0.0,-1.6410086322263782,-5.4301050107501725,3.363139173444937,-2.189465996961073,-0.5798799470188705
1,3,-5,0.13200000000000012,-0.3149999999999409,342971,5.962875237357669,5.941802879382998,5.8773302232609135,8.374197591317966,7.275035522266654,5.465061691802786,9.7489375440482,7.221821936781677,8.651634306911067,-3.709079458465765,-3.8071346646652025,-3.7763869865321373,0.0,-1.9052057910540032,-4.950298603309083,3.8071346646652025,-2.6468296099317756,-0.8562983145456684
1,3,-4,0.13200000000000012,-0.2519999999999527,345248,5.493461382175986,5.454585980347993,5.413852670510013,7.925649445476653,6.71529061973285,6.114066203604048,9.517467424289906,6.587316202277977,8.166508450819645,-3.9583997786311604,-4.062881443941913,-4.018689010244265,0.0,-2.1372118536117517,-4.190299592273337,4.062881443941913,-3.1348925413916344,-1.2229419627069653
1,3,-3,0.13200000000000012,-0.18899999999996453,347516,5.36831152647521,5.314986926649878,5.30169662414873,7.466981902928277,6.235333812881977,6.828167977676288,9.25850288142151,5.996143785406744,7.6090860417895225,-3.844221641707124,-3.943515954771632,-3.8826390897504135,0.0,-2.2608733143690456,-3.348724923472793,3.943515954771632,-3.5822512355474814,-1.689848541316417
1,3,-2,0.13200000000000012,-0.12599999999997635,349871,5.648572230222844,5.594555379082346,5.598647139458834,7.048301280958359,5.958678608289565,7.502750495877816,8.977524720707299,5.591188804297137,6.994584463876288,-3.2915625606846257,-3.3829693416249533,-3.3154589020292358,0.0,-2.17008564654609,-2.5298807802776064,3.3829693416249533,-3.854893647475026,-2.2509734270179607
1,3,-1,0.13200000000000012,-0.06299999999998818,352148,6.212163917358163,6.158488603873727,6.16368723907217,6.743869993452653,5.9868222906274475,8.098998003879341,8.68599813052866,5.530879393128814,6.369602047746232,-2.4457409290254297,-2.5275095266549323,-2.4688827407290086,0.0,-1.7941157295667267,-1.7734535071839481,2.5275095266549323,-3.8046957863099937,-2.8656769568598985
1,3,0,0.13200000000000012,0.0,354383,6.887661101408484,6.822831926771752,6.818036362994674,6.630819638516238,6.308237543419137,8.608982519501135,8.403313241909753,5.844237781394581,5.835832656523306,-1.4942924506942878,-1.5804813151380017,-1.5400248015458349,0.0,-1.1894015330304368,-1.0900218668096908,1.5804813151380017,-3.4129635171844317,-3.433461244437253
1,3,1,0.13200000000000012,0.06299999999998818,352367,7.558385825623789,7.473159054191694,7.453364300207609,6.743869993452653,6.810270471992379,9.037441064975742,8.157306952461036,6.3963347076298565,5.551791239186292,-0.5811424414416528,-0.6841478982693427,-0.6637784963283462,0.0,-0.5197634321128408,-0.47996163470324227,0.6841478982693427,-2.822974615202128,-3.7919138679848547
1,3,2,0.13200000000000012,0.12599999999997635,350165,8.166665964595529,8.059806371465758,8.023548053162132,7.048301280958359,7.373986065985308,9.393616879473434,7.981070963615282,7.028738313235679,5.640892876249549,0.20387529990434228,0.07873540785047606,0.08179567465614745,0.0,0.058101980318731705,0.05778623045077147,-0.07873540785047606,-2.1975182277974037,-3.8096823526439936
1,3,3,0.13200000000000012,0.18899999999996453,347881,8.69996173395487,8.567925066452753,8.51546079518916,7.466981902928277,7.923577432367852,9.687736776011768,7.9043285099088285,7.644067857551121,6.060967144322775,0.8065311404880839,0.6635965565439248,0.6543152622774215,0.0,0.4649153530321435,0.5219687350548412,-0.6635965565439248,-1.6331601585464384,-3.518882737788638
1,3,4,0.13200000000000012,0.2519999999999527,345499,9.13757997703441,8.998354882834912,8.930728087818547,7.925649445476653,8.422701462204413,9.929540619588414,7.941789079526972,8.199120813119986,6.653670205762918,1.1831278000303618,1.0565658033079401,1.0400493586993385,0.0,0.6973221584337823,0.9081747555334072,-1.0565658033079401,-1.1673433061623726,-3.0676692495405824
1,3,5,0.13200000000000012,0.3149999999999409,343232,9.494262414661177,9.35822158245094,9.276801117628056,8.374197591317966,8.85870004484946,10.127726307954282,8.08613170103205,8.680605694624667,7.282564203424736,1.3770132028114972,1.2720898814188892,1.2522228652026222,0.0,0.793179241681667,1.2101821267238346,-1.2720898814188892,-0.804175253011314,-2.583593452605183
1,3,6,0.13200000000000012,0.37799999999992906,341019,9.792479210315472,9.656621563375142,9.562870942298732,8.785843336086442,9.230946818577706,10.289805879374144,8.311597297278833,9.089197962504059,7.874182120001198,1.4308779678082466,1.345024266096308,1.3241077357069475,0.0,0.7987712913912155,1.4229571909151648,-1.345024266096308,-0.5324669518829062,-2.1332507203915707
1,4,-6,0.17600000000000016,-0.37799999999992906,337598,6.989300821688905,6.984342245703289,6.898871942301083,9.013415594494194,8.14479004103686,5.004897674077505,10.061939398022306,7.6817360461599655,9.002991647926818,-2.958765887684274,-3.077597152319017,-3.0527381134992773,0.0,-1.486540626448674,-5.557985648860081,3.077597152319017,-2.4768804951686665,-0.8714291273185388
1,4,-5,0.17600000000000016,-0.3149999999999409,339778,6.489633222228856,6.470849886460792,6.398194195048132,8.67389412697756,7.695347801855641,5.402356650025387,9.890795126602615,7.023925990091837,8.567122084548737,-3.293959452885235,-3.419945240141823,-3.3905367979543106,0.0,-1.6922045716263217,-5.078672410654993,3.419945240141823,-3.022520517759914,-1.204810737958816
1,4,-4,0.17600000000000016,-0.2519999999999527,342105,6.141957881920501,6.105406911438236,6.05034251557601,8.316047694019726,7.26349500497409,6.06853815635203,9.698706642675726,6.307623754978174,8.048558518463816,-3.4466467406797268,-3.5932997312374892,-3.5550367441290502,0.0,-1.8564053899397086,-4.318533297725754,3.5932997312374892,-3.6253840817747314,-1.6355630572141049
1,4,-3,0.17600000000000016,-0.18899999999996453,344366,6.048435213419773,6.0046525592547395,5.96910090564509,7.964420877060233,6.912522165672639,6.796415316627006,9.488340039513616,5.612762709459184,7.442900898786504,-3.3504211649626283,-3.483687480258877,-3.4348417094544397,0.0,-1.924603384131645,-3.484192874964873,3.483687480258877,-4.210796866396438,-2.1750149083476638
1,4,-2,0.17600000000000016,-0.12599999999997635,346668,6.263355413541471,6.208268059753402,6.1867761003515644,7.657313281211118,6.719330872962739,7.480644862016906,9.265604099473363,5.113955926483172,6.759282499260516,-2.9373048211672463,-3.057336039719961,-3.003121210150989,0.0,-1.835605128512472,-2.681277199876387,3.057336039719961,-4.61060646426529,-2.8199487173554303
1,4,-1,0.17600000000000016,-0.06299999999998818,348922,6.687166602920257,6.639623880135881,6.621933649459824,7.443053840474928,6.738659187267648,8.083451362623446,9.04073097003546,5.0375430554913105,6.039853662953063,-2.3173651865921148,-2.401107089899579,-2.350931458903708,0.0,-1.5585103829855447,-1.9488692254781483,2.401107089899579,-4.605580235007897,-3.53195834661737
1,4,0,0.17600000000000016,0.0,351072,7.237363759945914,7.177530182447321,7.154664933283303,7.365546998356625,6.964581704069816,8.597910342660354,8.828930515420847,5.428293185406523,5.3967214410270685,-1.5670035924178585,-1.6514003329735258,-1.6126214305792512,0.0,-1.1297602441582564,-1.2966167913617976,1.6514003329735258,-4.157757153021572,-4.199679706704684
1,4,1,0.17600000000000016,0.06299999999998818,349073,7.8031912013661024,7.729237092517192,7.695807214200425,7.443053840474928,7.335152402923026,9.029460278007273,8.649796150228372,6.086612347906332,5.038788886831076,-0.8326902081519876,-0.9205590577111806,-0.8961236654940539,0.0,-0.6423437723653427,-0.7236000865906913,0.9205590577111806,-3.472048484446418,-4.61177822858796
1,4,2,0.17600000000000016,0.12599999999997635,346922,8.347341706672589,8.244242463476397,8.197796841853059,7.657313281211118,7.773965972667092,9.387802700807178,8.524526608278629,6.8085013517024695,5.152515304983014,-0.14976476023801055,-0.2802841448022324,-0.26954150469393845,0.0,-0.19377581391655774,-0.22667298364872046,0.2802841448022324,-2.7551711918435338,-4.576745056713875
1,4,3,0.17600000000000016,0.18899999999996453,344750,8.835604144076367,8.701405394588484,8.641305233133469,7.964420877060233,8.221809702395397,9.683461685465993,8.470794220508356,7.488702948329099,5.672014458211389,0.3814878005061857,0.23061117408012777,0.23034197140714596,0.0,0.154853477853786,0.19618900046634735,-0.23061117408012777,-2.1118770349288667,-4.15385558449793
1,4,4,0.17600000000000016,0.2519999999999527,342393,9.246990975345707,9.095653894042794,9.022261565059779,8.316047694019726,8.6434249266578,9.926372047438397,8.496960299629846,8.08887073045045,6.370503939000269,0.7459236584302928,0.5986935944129481,0.5907086731532836,0.0,0.38654813887843176,0.5451271012629064,-0.5986935944129481,-1.5769025323564723,-3.5628910296308103
1,4,5,0.17600000000000016,0.3149999999999409,340091,9.571872888229693,9.429684983509866,9.343876326516959,8.67389412697756,9.021996677806634,10.125361631263852,8.598892453490134,8.601594619327086,7.082073256130386,0.9519233551107877,0.8307925300197319,0.8180275131467845,0.0,0.5146224830014372,0.819216535639578,-0.8307925300197319,-1.1517542780651553,-2.9633236468489077
1,4,6,0.17600000000000016,0.37799999999992906,337836,9.849646042088157,9.709487874141512,9.612372444499192,9.013415594494194,9.352100717188053,10.2880305656079,8.761572372932575,9.031990010902547,7.732404770242099,1.0388764744143586,0.9479155012089375,0.9325204278690329,0.0,0.5648548366742094,1.0182105564873805,-0.9479155012089375,-0.8242971057413051,-2.4241750209697193
1,5,-6,0.2200000000000002,-0.37799999999992906,334485,7.477899411465258,7.483114525787244,7.393096231631098,9.254837932740571,8.49720123239593,5.4438990795412625,10.17288557813553,7.681769469001974,9.000261378555763,-2.5517340611516035,-2.689771052348286,-2.6636797249570563,0.0,-1.2980289361867356,-5.169720427253534,2.689771052348286,-2.608475897331349,-1.0707844274037779
1,5,-5,0.2200000000000002,-0.3149999999999409,336682,7.106221367273007,7.100658029624839,7.021136345071614,8.982611136022584,8.147634865689756,5.770598956077045,10.030799615325794,7.0239738916881596,8.563330493014643,-2.789243793288832,-2.930141585700955,-2.9005843955525705,0.0,-1.4480869466790516,-4.773805084395253,2.930141585700955,-3.178405167773837,-1.4304998941656848
1,5,-4,0.2200000000000002,-0.2519999999999527,338884,6.8703083726042316,6.8418788315701855,6.775246247190543,8.704415897869563,7.825644049524423,6.3410347132932605,9.874145895758609,6.3076926616487095,8.043228775006579,-2.8765436275697898,-3.0322670641884235,-2.997125284657498,0.0,-1.5560156682454336,-4.124856174332394,3.0322670641884235,-3.8071684196399653,-1.885289142167025
1,5,-3,0.2200000000000002,-0.18899999999996453,341222,6.83300997041737,6.772666236188864,6.719422489137175,8.440264552375055,7.574894449048777,6.989250714762199,9.705982791384816,5.612859481069938,7.4353140747722914,-2.7591695984728215,-2.933316555195952,-2.8921066042650576,0.0,-1.586394588709899,-3.388830512312002,2.933316555195952,-4.418817099694516,-2.4444729447995517
1,5,-2,0.2200000000000002,-0.12599999999997635,343420,6.971946203952975,6.913511811070556,6.870386085916202,8.217453316518718,7.4413516351468605,7.616230743648472,9.53180699294468,5.114079322824853,6.748376692425347,-2.4770177017055977,-2.6182951818741245,-2.573939021453228,0.0,-1.5061190958733537,-2.665346874212732,2.6182951818741245,-4.843402506820162,-3.1031391213064667
1,5,-1,0.2200000000000002,-0.06299999999998818,345696,7.281368348602474,7.224047650157437,7.184854988820648,8.066584200676271,7.454563712964848,8.179449750817298,9.360037348963353,5.037671171539378,6.024230663818115,-2.0295195881835095,-2.1359896988059157,-2.093851709888547,0.0,-1.3030898149451247,-1.9983653199179319,2.1359896988059157,-4.859512966676482,-3.8218801388073187
1,5,0,0.2200000000000002,0.0,347778,7.695620522099244,7.632188101612284,7.590580977709843,8.01296727305208,7.6114360402723795,8.666600004534057,9.20205070268111,5.428399031823334,5.375328519379773,-1.476226546143673,-1.5698626010688255,-1.53492522306877,0.0,-1.0006622791436373,-1.4026973228173567,1.5698626010688255,-4.426922594794659,-4.488716890307227
1,5,1,0.2200000000000002,0.06299999999998818,345770,8.158128798769967,8.071890712992213,8.023192060389356,8.066584200676271,7.878075171349398,9.079138744649303,9.071351530820792,6.086689173003733,5.013277797990274,-0.8891688573294587,-0.9994608178285791,-0.9745022460226505,0.0,-0.6517314057468919,-0.8806451376489459,0.9994608178285791,-3.748657483474351,-4.890487473705835
1,5,2,0.2200000000000002,0.12599999999997635,343656,8.600584620854614,8.49912725790045,8.440614735830838,8.217453316518718,8.207755770017744,9.42408554326888,8.981567488322789,6.808554912740589,5.128398182661726,-0.35047867696046886,-0.48244023042233763,-0.4678919696472956,0.0,-0.31523336130713986,-0.43025551588368494,0.48244023042233763,-3.030441182836584,-4.833596195199361
