index,frac_index,conditional_eigenvalue,local_eigen_rank,leverage,expected_increment,y2,cumsum_y2,scaled_cumsum,expected,scaled_expected,band_lower,band_upper,scaled_band_lower,scaled_band_upper
161,0.001131,83.482022,1,0.000002,0.999998,0.249606,132.256185,0.000936,159.796051,0.001131,-562.152116,881.744218,-0.003979,0.006241
162,0.001138,82.949890,1,0.000048,0.999952,2.074980,134.331165,0.000951,160.796003,0.001138,-561.152164,882.744170,-0.003972,0.006248
163,0.001145,82.863912,1,0.000006,0.999994,2.566357,136.897522,0.000969,161.795998,0.001145,-560.152169,883.744165,-0.003965,0.006255
164,0.001152,82.744218,1,0.000054,0.999946,0.493051,137.390573,0.000972,162.795944,0.001152,-559.152223,884.744111,-0.003957,0.006262
165,0.001159,82.292088,1,0.000005,0.999995,0.268865,137.659438,0.000974,163.795939,0.001159,-558.152228,885.744106,-0.003950,0.006269
166,0.001166,82.238642,1,0.000041,0.999959,0.072399,137.731837,0.000975,164.795898,0.001166,-557.152269,886.744065,-0.003943,0.006276
167,0.001173,80.886334,1,0.000033,0.999967,1.607063,139.338900,0.000986,165.795865,0.001173,-556.152302,887.744032,-0.003936,0.006283
168,0.001181,80.105208,1,0.000008,0.999992,4.978535,144.317436,0.001021,166.795857,0.001181,-555.152310,888.744024,-0.003929,0.006290
169,0.001188,80.001813,1,0.000018,0.999982,0.286011,144.603447,0.001023,167.795839,0.001188,-554.152328,889.744006,-0.003922,0.006297
170,0.001195,79.781559,1,0.000009,0.999991,0.698849,145.302297,0.001028,168.795830,0.001195,-553.152337,890.743997,-0.003915,0.006304
171,0.001202,79.424908,1,0.000010,0.999990,0.020603,145.322900,0.001029,169.795820,0.001202,-552.152347,891.743987,-0.003908,0.006311
172,0.001209,79.217020,1,0.000021,0.999979,1.763334,147.086234,0.001041,170.795798,0.001209,-551.152369,892.743965,-0.003901,0.006318
173,0.001216,79.111521,1,0.000000,1.000000,2.159318,149.245552,0.001056,171.795798,0.001216,-550.152369,893.743965,-0.003894,0.006326
174,0.001223,79.049357,1,0.000005,0.999995,1.789971,151.035523,0.001069,172.795793,0.001223,-549.152374,894.743960,-0.003887,0.006333
175,0.001230,78.621646,1,0.000009,0.999991,0.867361,151.902884,0.001075,173.795784,0.001230,-548.152383,895.743951,-0.003880,0.006340
176,0.001237,78.366383,1,0.000007,0.999993,2.009281,153.912165,0.001089,174.795777,0.001237,-547.152390,896.743944,-0.003872,0.006347
177,0.001244,78.181683,1,0.000200,0.999800,1.551095,155.463259,0.001100,175.795577,0.001244,-546.152590,897.743744,-0.003865,0.006354
178,0.001251,77.694725,1,0.000000,1.000000,3.882122,159.345381,0.001128,176.795577,0.001251,-545.152590,898.743744,-0.003858,0.006361
179,0.001258,77.380912,1,0.000001,0.999999,0.139929,159.485310,0.001129,177.795576,0.001258,-544.152591,899.743743,-0.003851,0.006368
180,0.001265,76.771751,1,0.000009,0.999991,0.144627,159.629937,0.001130,178.795568,0.001265,-543.152599,900.743735,-0.003844,0.006375
181,0.001273,76.752449,1,0.000008,0.999992,0.261434,159.891371,0.001132,179.795559,0.001273,-542.152608,901.743726,-0.003837,0.006382
182,0.001280,76.192389,1,0.000427,0.999573,0.561990,160.453361,0.001136,180.795133,0.001280,-541.153034,902.743300,-0.003830,0.006389
183,0.001287,74.684185,1,0.000006,0.999994,3.528669,163.982031,0.001161,181.795126,0.001287,-540.153041,903.743293,-0.003823,0.006396
184,0.001294,74.330094,1,0.000002,0.999998,0.395023,164.377053,0.001163,182.795125,0.001294,-539.153042,904.743292,-0.003816,0.006403
185,0.001301,74.156649,1,0.000412,0.999588,0.015552,164.392606,0.001163,183.794712,0.001301,-538.153455,905.742879,-0.003809,0.006410
186,0.001308,73.559395,1,0.000004,0.999996,0.027531,164.420137,0.001164,184.794708,0.001308,-537.153459,906.742875,-0.003802,0.006418
187,0.001315,73.342488,1,0.000010,0.999990,1.901796,166.321932,0.001177,185.794698,0.001315,-536.153469,907.742865,-0.003795,0.006425
188,0.001322,73.178613,1,0.000015,0.999985,1.687944,168.009876,0.001189,186.794683,0.001322,-535.153484,908.742850,-0.003788,0.006432
189,0.001329,72.799998,1,0.000002,0.999998,0.304031,168.313907,0.001191,187.794681,0.001329,-534.153486,909.742848,-0.003780,0.006439
190,0.001336,72.558360,1,0.000013,0.999987,0.177835,168.491742,0.001193,188.794668,0.001336,-533.153499,910.742835,-0.003773,0.006446
