branch,rectangle_index,rectangle_id,standardized_minimum_norm_coefficient,raw_rectangle_coefficient,filter_reconstruction_relative_error
negative,320,s000_012_t01_07,0.000274999059318,4.6748754916e-05,2.83340466183e-15
negative,321,s000_012_t02_03,-0.00216130119599,-0.000527938302245,2.83340466183e-15
negative,322,s000_012_t02_04,0.000175324387192,3.46692675912e-05,2.83340466183e-15
negative,323,s000_012_t02_05,-0.00144850515683,-0.000263541767476,2.83340466183e-15
negative,324,s000_012_t02_06,-0.00026915617674,-4.7106526898e-05,2.83340466183e-15
negative,325,s000_012_t02_07,-0.000825052778613,-0.000141642553932,2.83340466183e-15
negative,326,s000_012_t03_04,0.00237787596997,0.000580840747632,2.83340466183e-15
negative,327,s000_012_t03_05,0.000175324387192,3.46692675912e-05,2.83340466183e-15
negative,328,s000_012_t03_06,0.00133001216804,0.000241983092622,2.83340466183e-15
negative,329,s000_012_t03_07,0.00070744843728,0.000123814505181,2.83340466183e-15
negative,330,s000_012_t04_05,-0.00216130119599,-0.000527938302245,2.83340466183e-15
negative,331,s000_012_t04_06,-0.000479433863509,-9.48049565295e-05,2.83340466183e-15
negative,332,s000_012_t04_07,-0.00103569081149,-0.000188434114805,2.83340466183e-15
negative,333,s000_012_t05_06,0.0015690659554,0.000383273751082,2.83340466183e-15
negative,334,s000_012_t05_07,0.000623995087428,0.000123391006854,2.83340466183e-15
negative,335,s000_012_t06_07,-0.00079825707256,-0.000194989242788,2.83340466183e-15
negative,336,s000_013_t00_01,-0.00167876553415,-0.000408087071572,2.83340466183e-15
negative,337,s000_013_t00_02,0.00130400365024,0.000256611466602,2.83340466183e-15
negative,338,s000_013_t00_03,-0.00217580376638,-0.000393952668905,2.83340466183e-15
negative,339,s000_013_t00_04,0.00147900828877,0.000257597863642,2.83340466183e-15
negative,340,s000_013_t00_05,-0.00173437843861,-0.000296313062905,2.83340466183e-15
negative,341,s000_013_t00_06,0.000571945912454,9.67584082171e-05,2.83340466183e-15
negative,342,s000_013_t00_07,-0.000593339339917,-9.98671953338e-05,2.83340466183e-15
negative,343,s000_013_t01_02,0.00328957564647,0.000799655023272,2.83340466183e-15
negative,344,s000_013_t01_03,-0.00100577460216,-0.000197923752502,2.83340466183e-15
negative,345,s000_013_t01_04,0.00278793639419,0.000504785863595,2.83340466183e-15
negative,346,s000_013_t01_05,-0.000565291977904,-9.84565177545e-05,2.83340466183e-15
negative,347,s000_013_t01_06,0.00175747133738,0.000300258411518,2.83340466183e-15
negative,348,s000_013_t01_07,0.000571945912454,9.67584082171e-05,2.83340466183e-15
negative,349,s000_013_t02_03,-0.00453198926975,-0.00110167035948,2.83340466183e-15
negative,350,s000_013_t02_04,0.000367072383066,7.22352138742e-05,2.83340466183e-15
negative,351,s000_013_t02_05,-0.00303785842582,-0.000550036934901,2.83340466183e-15
negative,352,s000_013_t02_06,-0.000565291977904,-9.84565177545e-05,2.83340466183e-15
negative,353,s000_013_t02_07,-0.00173437843861,-0.000296313062905,2.83340466183e-15
negative,354,s000_013_t03_04,0.00498542657914,0.00121189534323,2.83340466183e-15
negative,355,s000_013_t03_05,0.000367072383066,7.22352138742e-05,2.83340466183e-15
negative,356,s000_013_t03_06,0.00278793639419,0.000504785863595,2.83340466183e-15
negative,357,s000_013_t03_07,0.00147900828877,0.000257597863642,2.83340466183e-15
negative,358,s000_013_t04_05,-0.00453198926975,-0.00110167035948,2.83340466183e-15
negative,359,s000_013_t04_06,-0.00100577460216,-0.000197923752502,2.83340466183e-15
negative,360,s000_013_t04_07,-0.00217580376638,-0.000393952668905,2.83340466183e-15
negative,361,s000_013_t05_06,0.00328957564647,0.000799655023272,2.83340466183e-15
negative,362,s000_013_t05_07,0.00130400365024,0.000256611466602,2.83340466183e-15
negative,363,s000_013_t06_07,-0.00167876553415,-0.000408087071572,2.83340466183e-15
negative,364,s000_014_t00_01,-0.00198024740422,-0.000480617613188,2.83340466183e-15
negative,365,s000_014_t00_02,0.00154353941344,0.000303272068098,2.83340466183e-15
negative,366,s000_014_t00_03,-0.00256790029392,-0.000464215799567,2.83340466183e-15
negative,367,s000_014_t00_04,0.0017503055566,0.000304370780719,2.83340466183e-15
negative,368,s000_014_t00_05,-0.00204619434608,-0.000349036825355,2.83340466183e-15
negative,369,s000_014_t00_06,0.000678919869361,0.000114675254142,2.83340466183e-15
negative,370,s000_014_t00_07,-0.000695655330078,-0.000116904509476,2.83340466183e-15
negative,371,s000_014_t01_02,0.00388695134287,0.000943385797655,2.83340466183e-15
negative,372,s000_014_t01_03,-0.00118786850203,-0.000233390436359,2.83340466183e-15
negative,373,s000_014_t01_04,0.00329452320468,0.0005955720817,2.83340466183e-15
negative,374,s000_014_t01_05,-0.000667163706601,-0.000116016964855,2.83340466183e-15
negative,375,s000_014_t01_06,0.00207739054593,0.000354358227294,2.83340466183e-15
negative,376,s000_014_t01_07,0.000678919869361,0.000114675254142,2.83340466183e-15
negative,377,s000_014_t02_03,-0.00535430198627,-0.00129952037076,2.83340466183e-15
negative,378,s000_014_t02_04,0.00043406523476,8.5284418583e-05,2.83340466183e-15
negative,379,s000_014_t02_05,-0.00358870877664,-0.00064875389364,2.83340466183e-15
negative,380,s000_014_t02_06,-0.000667163706601,-0.000116016964855,2.83340466183e-15
negative,381,s000_014_t02_07,-0.00204619434608,-0.000349036825355,2.83340466183e-15
negative,382,s000_014_t03_04,0.00589049425032,0.00142965736556,2.83340466183e-15
negative,383,s000_014_t03_05,0.00043406523476,8.5284418583e-05,2.83340466183e-15
negative,384,s000_014_t03_06,0.00329452320468,0.0005955720817,2.83340466183e-15
negative,385,s000_014_t03_07,0.0017503055566,0.000304370780719,2.83340466183e-15
negative,386,s000_014_t04_05,-0.00535430198627,-0.00129952037076,2.83340466183e-15
negative,387,s000_014_t04_06,-0.00118786850203,-0.000233390436359,2.83340466183e-15
negative,388,s000_014_t04_07,-0.00256790029392,-0.000464215799567,2.83340466183e-15
negative,389,s000_014_t05_06,0.00388695134287,0.000943385797655,2.83340466183e-15
negative,390,s000_014_t05_07,0.00154353941344,0.000303272068098,2.83340466183e-15
negative,391,s000_014_t06_07,-0.00198024740422,-0.000480617613188,2.83340466183e-15
negative,392,s000_015_t00_01,0.000288641253919,7.0392782585e-05,2.83340466183e-15
negative,393,s000_015_t00_02,-0.000221084322699,-4.36477777833e-05,2.83340466183e-15
negative,394,s000_015_t00_03,0.000373231178769,6.77967971951e-05,2.83340466183e-15
negative,395,s000_015_t00_04,-0.000250930382867,-4.38461875043e-05,2.83340466183e-15
negative,396,s000_015_t00_05,0.000297973977209,5.10730986947e-05,2.83340466183e-15
negative,397,s000_015_t00_06,-9.58817554886e-05,-1.62733389378e-05,2.83340466183e-15
negative,398,s000_015_t00_07,0.000104460947407,1.76392700046e-05,2.83340466183e-15
negative,399,s000_015_t01_02,-0.000561742377994,-0.000136995694642,2.83340466183e-15
negative,400,s000_015_t01_03,0.000171984839038,3.39542666108e-05,2.83340466183e-15
negative,401,s000_015_t01_04,-0.000475849887405,-8.64373078856e-05,2.83340466183e-15
negative,402,s000_015_t01_05,9.69607583383e-05,1.69423867372e-05,2.83340466183e-15
negative,403,s000_015_t01_06,-0.000299692685899,-5.13676874348e-05,2.83340466183e-15
negative,404,s000_015_t01_07,-9.58817554887e-05,-1.62733389378e-05,2.83340466183e-15
negative,405,s000_015_t02_03,0.000774191873696,0.000188807107453,2.83340466183e-15
negative,406,s000_015_t02_04,-6.24325122111e-05,-1.23257967194e-05,2.83340466183e-15
negative,407,s000_015_t02_05,0.00051920403425,9.43125135716e-05,2.83340466183e-15
negative,408,s000_015_t02_06,9.69607583383e-05,1.69423867372e-05,2.83340466183e-15
negative,409,s000_015_t02_07,0.000297973977209,5.10730986947e-05,2.83340466183e-15
negative,410,s000_015_t03_04,-0.000851313530517,-0.000207615257527,2.83340466183e-15
negative,411,s000_015_t03_05,-6.24325122111e-05,-1.23257967194e-05,2.83340466183e-15
negative,412,s000_015_t03_06,-0.000475849887405,-8.64373078856e-05,2.83340466183e-15
negative,413,s000_015_t03_07,-0.000250930382867,-4.38461875043e-05,2.83340466183e-15
negative,414,s000_015_t04_05,0.000774191873696,0.000188807107453,2.83340466183e-15
negative,415,s000_015_t04_06,0.000171984839038,3.39542666108e-05,2.83340466183e-15
negative,416,s000_015_t04_07,0.000373231178769,6.77967971951e-05,2.83340466183e-15
negative,417,s000_015_t05_06,-0.000561742377994,-0.000136995694642,2.83340466183e-15
negative,418,s000_015_t05_07,-0.000221084322699,-4.36477777833e-05,2.83340466183e-15
negative,419,s000_015_t06_07,0.000288641253919,7.0392782585e-05,2.83340466183e-15
negative,420,s000_016_t00_01,9.96179380505e-06,2.42658665363e-06,2.83340466183e-15
negative,421,s000_016_t00_02,1.74533301496e-07,3.44168421594e-08,2.83340466183e-15
negative,422,s000_016_t00_03,1.08096309235e-05,1.96123959834e-06,2.83340466183e-15
negative,423,s000_016_t00_04,-3.3811794452e-07,-5.90113205914e-08,2.83340466183e-15
negative,424,s000_016_t00_05,9.7166484826e-06,1.66348499559e-06,2.83340466183e-15
negative,425,s000_016_t00_06,2.83875699074e-06,4.81235254767e-07,2.83340466183e-15
negative,426,s000_016_t00_07,9.72186553192e-06,1.63970146057e-06,2.83340466183e-15
negative,427,s000_016_t01_02,-9.7461962437e-06,-2.37406938865e-06,2.83340466183e-15
negative,428,s000_016_t01_03,3.68413814223e-06,7.26488296778e-07,2.83340466183e-15
negative,429,s000_016_t01_04,-7.77141395472e-06,-1.41000232949e-06,2.83340466183e-15
negative,430,s000_016_t01_05,2.76810495994e-06,4.83114049016e-07,2.83340466183e-15
negative,431,s000_016_t01_06,-4.13452198559e-06,-7.07827940808e-07,2.83340466183e-15
negative,432,s000_016_t01_07,2.83875699073e-06,4.81235254766e-07,2.83340466183e-15
negative,433,s000_016_t02_03,1.42971397733e-05,3.48263066251e-06,2.83340466183e-15
negative,434,s000_016_t02_04,-5.56560094592e-07,-1.09750063533e-07,2.83340466183e-15
negative,435,s000_016_t02_05,1.01369642182e-05,1.83919467486e-06,2.83340466183e-15
negative,436,s000_016_t02_06,2.76810495995e-06,4.83114049017e-07,2.83340466183e-15
negative,437,s000_016_t02_07,9.7166484826e-06,1.66348499559e-06,2.83340466183e-15
negative,438,s000_016_t03_04,-1.49846475332e-05,-3.65010021539e-06,2.83340466183e-15
negative,439,s000_016_t03_05,-5.56560094595e-07,-1.09750063534e-07,2.83340466183e-15
negative,440,s000_016_t03_06,-7.77141395471e-06,-1.41000232949e-06,2.83340466183e-15
negative,441,s000_016_t03_07,-3.38117944524e-07,-5.90113205921e-08,2.83340466183e-15
negative,442,s000_016_t04_05,1.42971397733e-05,3.48263066251e-06,2.83340466183e-15
negative,443,s000_016_t04_06,3.68413814224e-06,7.26488296779e-07,2.83340466183e-15
negative,444,s000_016_t04_07,1.08096309235e-05,1.96123959834e-06,2.83340466183e-15
negative,445,s000_016_t05_06,-9.74619624369e-06,-2.37406938865e-06,2.83340466183e-15
negative,446,s000_016_t05_07,1.74533301495e-07,3.44168421592e-08,2.83340466183e-15
negative,447,s000_016_t06_07,9.96179380504e-06,2.42658665363e-06,2.83340466183e-15
negative,448,s000_017_t00_01,-0.000794397188925,-0.000193108099847,2.83340466183e-15
negative,449,s000_017_t00_02,0.000620977828153,0.000122200602068,2.83340466183e-15
negative,450,s000_017_t00_03,-0.00103068284327,-0.000186616211923,2.83340466183e-15
negative,451,s000_017_t00_04,0.000704027648567,0.000122620014732,2.83340466183e-15
negative,452,s000_017_t00_05,-0.000821063327294,-0.000140276068853,2.83340466183e-15
negative,453,s000_017_t00_06,0.000273669331708,4.62977500647e-05,2.83340466183e-15
negative,454,s000_017_t00_07,-0.000277762725738,-4.67512981402e-05,2.83340466183e-15
negative,455,s000_017_t01_02,0.00156147891061,0.000379576148535,2.83340466183e-15
negative,456,s000_017_t01_03,-0.00047711561413,-9.38903333734e-05,2.83340466183e-15
negative,457,s000_017_t01_04,0.00132358104137,0.000239648580284,2.83340466183e-15
negative,458,s000_017_t01_05,-0.000267854701853,-4.6652070489e-05,2.83340466183e-15
negative,459,s000_017_t01_06,0.000834693620823,0.00014260476133,2.83340466183e-15
negative,460,s000_017_t01_07,0.000273669331708,4.62977500647e-05,2.83340466183e-15
negative,461,s000_017_t02_03,-0.00215085046325,-0.000522845060132,2.83340466183e-15
negative,462,s000_017_t02_04,0.000174476625509,3.43347986312e-05,2.83340466183e-15
negative,463,s000_017_t02_05,-0.00144150107046,-0.000260999269571,2.83340466183e-15
negative,464,s000_017_t02_06,-0.000267854701853,-4.6652070489e-05,2.83340466183e-15
negative,465,s000_017_t02_07,-0.000821063327294,-0.000140276068853,2.83340466183e-15
negative,466,s000_017_t03_04,0.00236637801387,0.000575237133448,2.83340466183e-15
negative,467,s000_017_t03_05,0.000174476625509,3.43347986312e-05,2.83340466183e-15
negative,468,s000_017_t03_06,0.00132358104137,0.000239648580284,2.83340466183e-15
negative,469,s000_017_t03_07,0.000704027648567,0.000122620014732,2.83340466183e-15
negative,470,s000_017_t04_05,-0.00215085046325,-0.000522845060132,2.83340466183e-15
negative,471,s000_017_t04_06,-0.00047711561413,-9.38903333734e-05,2.83340466183e-15
negative,472,s000_017_t04_07,-0.00103068284327,-0.000186616211923,2.83340466183e-15
negative,473,s000_017_t05_06,0.00156147891061,0.000379576148535,2.83340466183e-15
negative,474,s000_017_t05_07,0.000620977828153,0.000122200602068,2.83340466183e-15
negative,475,s000_017_t06_07,-0.000794397188925,-0.000193108099847,2.83340466183e-15
negative,476,s000_018_t00_01,-0.00159660892896,-0.000387599528414,2.83340466183e-15
negative,477,s000_018_t00_02,0.00124012959825,0.000243717221876,2.83340466183e-15
negative,478,s000_018_t00_03,-0.00206939656324,-0.000374188073113,2.83340466183e-15
negative,479,s000_018_t00_04,0.0014065191992,0.00024464661329,2.83340466183e-15
negative,480,s000_018_t00_05,-0.0016496259453,-0.000281458458481,2.83340466183e-15
negative,481,s000_018_t00_06,0.000543781422854,9.18713325491e-05,2.83340466183e-15
negative,482,s000_018_t00_07,-0.000564475396693,-9.48826096455e-05,2.83340466183e-15
negative,483,s000_018_t01_02,0.00312851667867,0.000759491925226,2.83340466183e-15
negative,484,s000_018_t01_03,-0.000956633517731,-0.00018800298261,2.83340466183e-15
negative,485,s000_018_t01_04,0.00265138577599,0.000479423302532,2.83340466183e-15
negative,486,s000_018_t01_05,-0.000537755503,-9.35359166531e-05,2.83340466183e-15
negative,487,s000_018_t01_06,0.00167128705054,0.000285154266799,2.83340466183e-15
negative,488,s000_018_t01_07,0.000543781422854,9.18713325491e-05,2.83340466183e-15
negative,489,s000_018_t02_03,-0.00431022728497,-0.00104636898411,2.83340466183e-15
negative,490,s000_018_t02_04,0.000349043729584,6.85960307756e-05,2.83340466183e-15
negative,491,s000_018_t02_05,-0.00288926964461,-0.000522437439118,2.83340466183e-15
negative,492,s000_018_t02_06,-0.000537755503,-9.35359166531e-05,2.83340466183e-15
negative,493,s000_018_t02_07,-0.0016496259453,-0.000281458458481,2.83340466183e-15
negative,494,s000_018_t03_04,0.0047413941526,0.00115104087434,2.83340466183e-15
negative,495,s000_018_t03_05,0.000349043729584,6.85960307756e-05,2.83340466183e-15
negative,496,s000_018_t03_06,0.00265138577599,0.000479423302532,2.83340466183e-15
negative,497,s000_018_t03_07,0.0014065191992,0.00024464661329,2.83340466183e-15
negative,498,s000_018_t04_05,-0.00431022728497,-0.00104636898411,2.83340466183e-15
negative,499,s000_018_t04_06,-0.000956633517731,-0.00018800298261,2.83340466183e-15
negative,500,s000_018_t04_07,-0.00206939656324,-0.000374188073113,2.83340466183e-15
negative,501,s000_018_t05_06,0.00312851667867,0.000759491925226,2.83340466183e-15
negative,502,s000_018_t05_07,0.00124012959825,0.000243717221876,2.83340466183e-15
negative,503,s000_018_t06_07,-0.00159660892896,-0.000387599528414,2.83340466183e-15
negative,504,s000_019_t00_01,-0.00187295822772,-0.000454433072875,2.83340466183e-15
negative,505,s000_019_t00_02,0.00145956326536,0.000286681206637,2.83340466183e-15
negative,506,s000_019_t00_03,-0.00242879416686,-0.00043892880402,2.83340466183e-15
negative,507,s000_019_t00_04,0.00165504256602,0.00028771325114,2.83340466183e-15
negative,508,s000_019_t00_05,-0.00193547475452,-0.000330045252787,2.83340466183e-15
negative,509,s000_019_t00_06,0.000641696146163,0.000108353322599,2.83340466183e-15
negative,510,s000_019_t00_07,-0.000658402767064,-0.000110608984293,2.83340466183e-15
negative,511,s000_019_t01_02,0.00367592807905,0.00089188496994,2.83340466183e-15
negative,512,s000_019_t01_03,-0.00112353396182,-0.000220679760526,2.83340466183e-15
negative,513,s000_019_t01_04,0.00311557789877,0.000563043546297,2.83340466183e-15
negative,514,s000_019_t01_05,-0.00063116233043,-0.000109721507962,2.83340466183e-15
negative,515,s000_019_t01_06,0.0019643937736,0.000334976644911,2.83340466183e-15
negative,516,s000_019_t01_07,0.000641696146163,0.000108353322599,2.83340466183e-15
negative,517,s000_019_t02_03,-0.00506380752776,-0.00122862409916,2.83340466183e-15
negative,518,s000_019_t02_04,0.000410407300176,8.06104557573e-05,2.83340466183e-15
negative,519,s000_019_t02_05,-0.00339410487849,-0.000613378612053,2.83340466183e-15
negative,520,s000_019_t02_06,-0.00063116233043,-0.000109721507962,2.83340466183e-15
negative,521,s000_019_t02_07,-0.00193547475452,-0.000330045252787,2.83340466183e-15
negative,522,s000_019_t03_04,0.00557077560962,0.00135162901185,2.83340466183e-15
negative,523,s000_019_t03_05,0.000410407300176,8.06104557573e-05,2.83340466183e-15
negative,524,s000_019_t03_06,0.00311557789877,0.000563043546297,2.83340466183e-15
negative,525,s000_019_t03_07,0.00165504256602,0.00028771325114,2.83340466183e-15
negative,526,s000_019_t04_05,-0.00506380752776,-0.00122862409916,2.83340466183e-15
negative,527,s000_019_t04_06,-0.00112353396182,-0.000220679760526,2.83340466183e-15
negative,528,s000_019_t04_07,-0.00242879416686,-0.00043892880402,2.83340466183e-15
negative,529,s000_019_t05_06,0.00367592807905,0.00089188496994,2.83340466183e-15
negative,530,s000_019_t05_07,0.00145956326536,0.000286681206637,2.83340466183e-15
negative,531,s000_019_t06_07,-0.00187295822772,-0.000454433072875,2.83340466183e-15
negative,532,s000_020_t00_01,-3.11660963279e-11,-7.568766149e-12,2.83340466183e-15
negative,533,s000_020_t00_02,2.43624425101e-11,4.78958588764e-12,2.83340466183e-15
negative,534,s000_020_t00_03,-4.04361521023e-11,-7.31432124877e-12,2.83340466183e-15
negative,535,s000_020_t00_04,2.76206943095e-11,4.80602612138e-12,2.83340466183e-15
negative,536,s000_020_t00_05,-3.22122817882e-11,-5.49804522603e-12,2.83340466183e-15
negative,537,s000_020_t00_06,1.07367069238e-11,1.81461601556e-12,2.83340466183e-15
negative,538,s000_020_t00_07,-1.08972953572e-11,-1.83239170787e-12,2.83340466183e-15
negative,539,s000_020_t01_02,6.12605445422e-11,1.48772798146e-11,2.83340466183e-15
